setting,qs,seed,dim,scope,group,n_kernels,rho_ktaA_svc,rho_rank_svc,rho_ktaA_gpc,rho_rank_gpc
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,999,8,classical,toniot_scanning_m2_centroid,7,0.8829187134416479,0.9910312089651149,0.8829187134416479,0.9910312089651149
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,999,8,quantum,toniot_scanning_m2_centroid,4,0.316227766016838,-0.316227766016838,-0.6000000000000001,0.6000000000000001
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,999,10,all,toniot_scanning_m2_centroid,11,0.9075630385563792,0.8890413438919633,0.9223840452539908,0.986311652350802
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,999,10,classical,toniot_scanning_m2_centroid,7,0.8486684247915056,0.9258200997725515,0.9910312089651149,0.9910312089651149
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,999,10,quantum,toniot_scanning_m2_centroid,4,0.19999999999999998,-0.19999999999999998,-0.7378647873726218,0.7378647873726218
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,999,12,all,toniot_scanning_m2_centroid,11,0.8983021912241712,0.8890413438919633,0.9339431975353206,0.9430548384868849
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,999,12,classical,toniot_scanning_m2_centroid,7,0.8486684247915056,0.9258200997725515,0.9910312089651149,0.9910312089651149
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,999,12,quantum,toniot_scanning_m2_centroid,4,0.19999999999999998,-0.19999999999999998,0.19999999999999998,-0.19999999999999998
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,42,4,all,toniot_scanning_m2_centroid,11,0.9248315565837565,0.961278120390013,0.9703897613415771,0.9977246841962695
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,42,4,classical,toniot_scanning_m2_centroid,7,0.9549937104572925,0.9549937104572925,0.9910312089651149,0.9910312089651149
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,42,4,quantum,toniot_scanning_m2_centroid,4,0.7999999999999999,1.0,0.7999999999999999,1.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,42,6,all,toniot_scanning_m2_centroid,11,0.7169024510142403,0.8949864993553575,0.8499956064258423,0.6605944115157361
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,42,6,classical,toniot_scanning_m2_centroid,7,0.7455777916396408,0.8728715609439697,0.8046172777075038,0.9543135154205278
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,42,6,quantum,toniot_scanning_m2_centroid,4,0.7999999999999999,0.6000000000000001,0.7999999999999999,0.6000000000000001
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,42,8,all,toniot_scanning_m2_centroid,11,0.4138204408845326,0.7218867690985736,0.7990950887101403,0.9497815911526241
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,42,8,classical,toniot_scanning_m2_centroid,7,0.11118739749916519,0.4076871241636057,0.7455777916396408,0.8728715609439697
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,42,8,quantum,toniot_scanning_m2_centroid,4,0.21081851067789195,0.9486832980505139,0.7999999999999999,0.6000000000000001
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,42,10,all,toniot_scanning_m2_centroid,11,0.7334870966009104,0.9157199156321926,0.9248315565837565,0.8974966337290643
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,42,10,classical,toniot_scanning_m2_centroid,7,0.8288624656799143,0.9549937104572925,0.8829187134416479,0.7748062179181807
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,42,10,quantum,toniot_scanning_m2_centroid,4,0.19999999999999998,0.39999999999999997,1.0,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,42,12,all,toniot_scanning_m2_centroid,11,0.6484085862676569,0.8127938616594572,0.8063802242134231,0.8337151470681156
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,42,12,classical,toniot_scanning_m2_centroid,7,0.6546536707079773,0.7273929674533081,0.9910312089651149,0.9549937104572925
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,42,12,quantum,toniot_scanning_m2_centroid,4,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.6000000000000001
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,123,4,all,toniot_scanning_m2_centroid,11,0.8519384289712437,0.9339431975353206,0.9430548384868849,0.9977246841962695
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,123,4,classical,toniot_scanning_m2_centroid,7,0.9549937104572925,0.9549937104572925,0.9910312089651149,0.9910312089651149
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,123,4,quantum,toniot_scanning_m2_centroid,4,0.19999999999999998,0.7999999999999999,0.39999999999999997,1.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,123,6,all,toniot_scanning_m2_centroid,11,0.8082276040096849,0.8401914075580906,0.8552289111613675,0.6759067201114033
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,123,6,classical,toniot_scanning_m2_centroid,7,0.8365019125713042,0.8728715609439697,0.8794653965640158,0.9543135154205278
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,123,6,quantum,toniot_scanning_m2_centroid,4,0.7999999999999999,0.6000000000000001,0.7999999999999999,0.6000000000000001
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,123,8,all,toniot_scanning_m2_centroid,11,0.4184184457832496,0.5747506123396285,0.952166479438449,0.9248315565837565
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,123,8,classical,toniot_scanning_m2_centroid,7,-0.2594372608313854,-0.07412493166611013,0.9189562119494703,0.9549937104572925
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,123,8,quantum,toniot_scanning_m2_centroid,4,0.9486832980505139,0.7378647873726218,1.0,0.6000000000000001
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,123,10,all,toniot_scanning_m2_centroid,11,0.4601378680539873,0.6788172508915258,0.8519384289712437,0.9157199156321926
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,123,10,classical,toniot_scanning_m2_centroid,7,-0.14414999403128945,0.12613124477737828,0.7387687194103585,0.8468812149338255
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,123,10,quantum,toniot_scanning_m2_centroid,4,0.39999999999999997,-0.19999999999999998,1.0,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,123,12,all,toniot_scanning_m2_centroid,11,0.6697056099399616,0.5694775594727565,0.885853984055813,0.7762638004612792
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,123,12,classical,toniot_scanning_m2_centroid,7,0.7387687194103585,0.8468812149338255,0.9910312089651149,0.8829187134416479
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,123,12,quantum,toniot_scanning_m2_centroid,4,0.39999999999999997,-0.19999999999999998,0.7999999999999999,0.6000000000000001
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,999,4,all,toniot_scanning_m2_centroid,11,0.9430548384868849,0.961278120390013,0.961278120390013,0.9977246841962695
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,999,4,classical,toniot_scanning_m2_centroid,7,0.9549937104572925,0.9549937104572925,0.9910312089651149,0.9910312089651149
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,999,4,quantum,toniot_scanning_m2_centroid,4,0.7999999999999999,1.0,0.7999999999999999,1.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,999,6,all,toniot_scanning_m2_centroid,11,0.6575411015672014,0.8949864993553575,0.7816608327818949,0.6023386417319309
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,999,6,classical,toniot_scanning_m2_centroid,7,0.7455777916396408,0.8728715609439697,0.8046172777075038,0.9543135154205278
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,999,6,quantum,toniot_scanning_m2_centroid,4,0.7999999999999999,0.6000000000000001,0.7999999999999999,0.6000000000000001
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,999,8,all,toniot_scanning_m2_centroid,11,0.22990024493585146,0.3356543576063431,0.8246035061165515,0.6788172508915258
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,999,8,classical,toniot_scanning_m2_centroid,7,-0.2594372608313854,-0.07412493166611013,0.594618725379069,0.5585812268712466
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,999,8,quantum,toniot_scanning_m2_centroid,4,0.9486832980505139,0.7378647873726218,1.0,0.6000000000000001
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,999,10,all,toniot_scanning_m2_centroid,11,0.7471545580282566,0.8883849927775,0.9339431975353206,0.8883849927775
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,999,10,classical,toniot_scanning_m2_centroid,7,0.8288624656799143,0.9549937104572925,0.9549937104572925,0.7748062179181807
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,999,10,quantum,toniot_scanning_m2_centroid,4,0.39999999999999997,0.7999999999999999,0.39999999999999997,0.7999999999999999
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,999,12,all,toniot_scanning_m2_centroid,11,0.6330541649476574,0.5825933257126992,0.8261662210056276,0.8308076042697042
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,999,12,classical,toniot_scanning_m2_centroid,7,0.7387687194103585,0.8468812149338255,0.9258200997725515,0.9258200997725515
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,999,12,quantum,toniot_scanning_m2_centroid,4,0.39999999999999997,-0.19999999999999998,0.632455532033676,0.7378647873726218
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,42,4,all,toniot_scanning_m2_centroid,11,0.7853963157608237,0.7762638004612792,0.9,0.9090909090909091
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,42,4,classical,toniot_scanning_m2_centroid,7,0.981980506061966,0.981980506061966,0.9642857142857145,0.9642857142857145
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,42,4,quantum,toniot_scanning_m2_centroid,4,0.7999999999999999,0.6000000000000001,0.6000000000000001,0.7999999999999999
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,42,6,all,toniot_scanning_m2_centroid,11,0.8554904235457214,0.8650489757641093,0.9,0.9090909090909091
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,42,6,classical,toniot_scanning_m2_centroid,7,0.7572401854185359,0.8017837257372733,0.8571428571428573,0.8928571428571429
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,42,6,quantum,toniot_scanning_m2_centroid,4,0.7378647873726218,0.7378647873726218,0.6000000000000001,0.6000000000000001
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,42,8,all,toniot_scanning_m2_centroid,11,0.8878927761289475,0.89246954301621,0.8440722199302099,0.9541685964428459
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,42,8,classical,toniot_scanning_m2_centroid,7,0.9274260335029679,0.981980506061966,0.9369749612033814,0.9910312089651149
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,42,8,quantum,toniot_scanning_m2_centroid,4,0.39999999999999997,0.0,-0.19999999999999998,1.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,42,10,all,toniot_scanning_m2_centroid,11,0.8188261051506543,0.9025696840865168,0.8532469179729295,0.8715963140583688
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,42,10,classical,toniot_scanning_m2_centroid,7,0.8894991799933215,0.9636241116594316,0.9369749612033814,0.8829187134416479
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,42,10,quantum,toniot_scanning_m2_centroid,4,0.19999999999999998,0.6000000000000001,0.19999999999999998,0.6000000000000001
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,42,12,all,toniot_scanning_m2_centroid,11,0.8966109552498207,0.8690229258575185,0.8519384289712437,0.9703897613415771
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,42,12,classical,toniot_scanning_m2_centroid,7,0.9636241116594316,0.9636241116594316,0.9549937104572925,0.9549937104572925
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,42,12,quantum,toniot_scanning_m2_centroid,4,0.316227766016838,-0.316227766016838,-0.6000000000000001,0.6000000000000001
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,123,4,all,toniot_scanning_m2_centroid,11,0.7853963157608237,0.7853963157608237,0.9454545454545454,0.9636363636363637
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,123,4,classical,toniot_scanning_m2_centroid,7,0.981980506061966,0.981980506061966,1.0,1.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,123,4,quantum,toniot_scanning_m2_centroid,4,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,123,6,all,toniot_scanning_m2_centroid,11,0.867650956213489,0.867650956213489,0.8949864993553575,0.8949864993553575
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,123,6,classical,toniot_scanning_m2_centroid,7,0.8017837257372733,0.8017837257372733,0.8365019125713042,0.8365019125713042
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,123,6,quantum,toniot_scanning_m2_centroid,4,0.7999999999999999,0.7999999999999999,0.6000000000000001,0.6000000000000001
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,123,8,all,toniot_scanning_m2_centroid,11,0.8812877264060406,0.9497815911526241,0.8909090909090911,0.9272727272727275
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,123,8,classical,toniot_scanning_m2_centroid,7,0.9274260335029679,0.981980506061966,1.0,0.9642857142857145
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,123,8,quantum,toniot_scanning_m2_centroid,4,0.19999999999999998,0.6000000000000001,0.39999999999999997,0.7999999999999999
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,123,10,all,toniot_scanning_m2_centroid,11,0.8865042034386229,0.9793318687201541,0.8440722199302099,0.8899457101438083
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,123,10,classical,toniot_scanning_m2_centroid,7,0.8794653965640158,0.9543135154205278,0.9636241116594316,0.9636241116594316
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,123,10,quantum,toniot_scanning_m2_centroid,4,-0.316227766016838,0.9486832980505139,0.19999999999999998,0.6000000000000001
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,123,12,all,toniot_scanning_m2_centroid,11,0.8782189356549526,0.7034947495037054,0.8440722199302099,0.9633432944855654
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,123,12,classical,toniot_scanning_m2_centroid,7,0.9636241116594316,0.9636241116594316,0.9910312089651149,0.9910312089651149
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,123,12,quantum,toniot_scanning_m2_centroid,4,0.316227766016838,-0.316227766016838,-0.6000000000000001,0.6000000000000001
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,999,4,all,toniot_scanning_m2_centroid,11,0.7853963157608237,0.7762638004612792,0.9066082746806284,0.9066082746806284
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,999,4,classical,toniot_scanning_m2_centroid,7,0.981980506061966,0.981980506061966,0.9642857142857145,0.9642857142857145
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,999,4,quantum,toniot_scanning_m2_centroid,4,0.7999999999999999,0.6000000000000001,0.7378647873726218,0.7378647873726218
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,999,6,all,toniot_scanning_m2_centroid,11,0.8480653724997016,0.8624393618641034,0.8909090909090911,0.9090909090909091
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,999,6,classical,toniot_scanning_m2_centroid,7,0.7572401854185359,0.8017837257372733,0.8571428571428573,0.8928571428571429
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,999,6,quantum,toniot_scanning_m2_centroid,4,0.9486832980505139,0.9486832980505139,0.7999999999999999,0.7999999999999999
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,999,8,all,toniot_scanning_m2_centroid,11,0.623638080801569,0.8453760650865714,0.642228862990377,0.7890240316738918
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,999,8,classical,toniot_scanning_m2_centroid,7,0.8794653965640158,0.9543135154205278,0.8153742483272114,0.7412493166611013
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,999,8,quantum,toniot_scanning_m2_centroid,4,-0.9486832980505139,0.7378647873726218,-0.7999999999999999,0.6000000000000001
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,999,10,all,toniot_scanning_m2_centroid,11,0.7964328705698838,0.9723889698818348,0.6234244209669756,0.8281309472546391
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,999,10,classical,toniot_scanning_m2_centroid,7,0.8894991799933215,0.9636241116594316,0.9063269671749657,0.9063269671749657
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,999,10,quantum,toniot_scanning_m2_centroid,4,-0.7378647873726218,0.7378647873726218,-0.7999999999999999,0.6000000000000001
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,999,12,all,toniot_scanning_m2_centroid,11,0.8440722199302099,0.862421616015649,0.8257228238447705,0.9633432944855654
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,999,12,classical,toniot_scanning_m2_centroid,7,0.8894991799933215,0.9636241116594316,0.9265616458263766,0.9265616458263766
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,999,12,quantum,toniot_scanning_m2_centroid,4,0.19999999999999998,-0.39999999999999997,-0.7999999999999999,0.6000000000000001
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,42,4,all,toniot_scanning_m2_centroid,11,0.8974966337290643,0.8974966337290643,0.9703897613415771,0.952166479438449
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,42,4,classical,toniot_scanning_m2_centroid,7,0.9910312089651149,0.9910312089651149,0.9910312089651149,0.9910312089651149
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,42,4,quantum,toniot_scanning_m2_centroid,4,0.7999999999999999,0.7999999999999999,1.0,0.6000000000000001
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,42,6,all,toniot_scanning_m2_centroid,11,0.6610455546302711,0.8747670497362986,0.5963553727767786,0.6330541649476574
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,42,6,classical,toniot_scanning_m2_centroid,7,0.408248290463863,0.6123724356957945,0.555936987495826,0.592999453328881
