run,group,dataset,dim,scope,n_kernels,rho_spec_train_eff_rank,rho_kta_ood,rho_kta_survival,partial_rho_eff_rank,partial_rho_kta_ood
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs999__s42,unsw_recon_m2_centroid,unsw_recon,10,quantum,12,-0.965034965034965,0.6573426573426573,-0.2027972027972028,,
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs999__s42,unsw_recon_m2_centroid,unsw_recon,12,all,35,-0.2607843137254902,0.5680672268907563,0.130812324929972,-0.17995634483203926,0.5821556589600355
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs999__s42,unsw_recon_m2_centroid,unsw_recon,12,classical,23,0.29249011857707513,0.39031620553359686,0.2776679841897233,,
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs999__s42,unsw_recon_m2_centroid,unsw_recon,12,quantum,12,-0.9160839160839163,0.8041958041958043,0.4755244755244756,,
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs999__s999,unsw_recon_m2_centroid,unsw_recon,4,all,35,-0.01709042553665126,0.3256986833829031,0.07900819674320747,0.054596908511084535,0.4491390975554503
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs999__s999,unsw_recon_m2_centroid,unsw_recon,4,classical,23,0.2624814952418799,0.5669798023398047,0.498764272502932,,
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs999__s999,unsw_recon_m2_centroid,unsw_recon,4,quantum,12,-0.4895104895104896,0.1258741258741259,-0.2027972027972028,,
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs999__s999,unsw_recon_m2_centroid,unsw_recon,6,all,35,0.06989284981072905,0.6462637455444966,0.2537992862866554,0.03468283801468292,0.6631741296734505
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs999__s999,unsw_recon_m2_centroid,unsw_recon,6,classical,23,0.475296442687747,0.7490118577075098,0.6304347826086957,,
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs999__s999,unsw_recon_m2_centroid,unsw_recon,6,quantum,12,-0.8881118881118882,0.5384615384615385,-0.2027972027972028,,
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs999__s999,unsw_recon_m2_centroid,unsw_recon,8,all,35,-0.05952797829571112,0.4578752024674815,0.012185727321710273,-0.07752370734086925,0.49146187728433677
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs999__s999,unsw_recon_m2_centroid,unsw_recon,8,classical,23,0.46009391075953165,0.5915493138336836,0.5658512651124208,,
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs999__s999,unsw_recon_m2_centroid,unsw_recon,8,quantum,12,-0.9090909090909092,0.5384615384615385,-0.30069930069930073,,
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs999__s999,unsw_recon_m2_centroid,unsw_recon,10,all,35,-0.18011204481792717,0.5145658263305323,-0.01596638655462185,-0.06907456814727236,0.5709664965251874
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs999__s999,unsw_recon_m2_centroid,unsw_recon,10,classical,23,0.42094861660079047,0.5434782608695652,0.4614624505928854,,
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs999__s999,unsw_recon_m2_centroid,unsw_recon,10,quantum,12,-0.965034965034965,0.6573426573426573,-0.2027972027972028,,
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs999__s999,unsw_recon_m2_centroid,unsw_recon,12,all,35,-0.2607843137254902,0.5680672268907563,0.130812324929972,-0.17995634483203926,0.5821556589600355
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs999__s999,unsw_recon_m2_centroid,unsw_recon,12,classical,23,0.29249011857707513,0.39031620553359686,0.2776679841897233,,
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs999__s999,unsw_recon_m2_centroid,unsw_recon,12,quantum,12,-0.9160839160839163,0.8041958041958043,0.4755244755244756,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s123,unsw_recon_m2_centroid,unsw_recon,4,all,35,0.31652661064425774,0.6263305322128853,0.419327731092437,0.2974307250761291,0.6588338223528399
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s123,unsw_recon_m2_centroid,unsw_recon,4,classical,23,0.5563241106719368,0.6857707509881423,0.6363636363636364,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s123,unsw_recon_m2_centroid,unsw_recon,4,quantum,12,-0.25874125874125875,0.5804195804195805,0.21678321678321683,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s123,unsw_recon_m2_centroid,unsw_recon,6,all,35,0.3255814081290038,0.7525917919401929,0.5519753649002904,0.4396272117562367,0.8189330645354097
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s123,unsw_recon_m2_centroid,unsw_recon,6,classical,23,0.6439172289373697,0.8160241380542702,0.7804158120300839,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s123,unsw_recon_m2_centroid,unsw_recon,6,quantum,12,-0.6223776223776225,0.7202797202797203,0.3216783216783217,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s123,unsw_recon_m2_centroid,unsw_recon,8,all,35,0.31775833823098,0.7977583676751323,0.47019267332591225,0.2824097004876535,0.7958888831884984
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s123,unsw_recon_m2_centroid,unsw_recon,8,classical,23,0.7064066742624873,0.7578536589426684,0.7885239767327764,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s123,unsw_recon_m2_centroid,unsw_recon,8,quantum,12,-0.7132867132867133,0.8251748251748254,-0.1258741258741259,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s123,unsw_recon_m2_centroid,unsw_recon,10,all,35,-0.30212199807964435,0.3462427349341126,-0.2239652642231578,-0.14129558344271276,0.411873445292385
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s123,unsw_recon_m2_centroid,unsw_recon,10,classical,23,0.17148505588996507,0.28613788864636824,0.18927601269699318,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s123,unsw_recon_m2_centroid,unsw_recon,10,quantum,12,-0.9090909090909092,0.7132867132867133,-0.1958041958041958,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s123,unsw_recon_m2_centroid,unsw_recon,12,all,35,-0.33893557422969184,0.5028011204481793,-0.13361344537815126,-0.24628090964597346,0.5326651849779848
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s123,unsw_recon_m2_centroid,unsw_recon,12,classical,23,0.10276679841897234,0.3626482213438736,0.158102766798419,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s123,unsw_recon_m2_centroid,unsw_recon,12,quantum,12,-0.8741258741258742,0.7832167832167832,-0.08391608391608392,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s42,unsw_recon_m2_centroid,unsw_recon,4,all,35,0.32605042016806723,0.6364145658263306,0.4302521008403361,0.3008606892651755,0.666169523592691
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s42,unsw_recon_m2_centroid,unsw_recon,4,classical,23,0.5691699604743083,0.7045454545454546,0.6551383399209486,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s42,unsw_recon_m2_centroid,unsw_recon,4,quantum,12,-0.25874125874125875,0.5804195804195805,0.21678321678321683,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s42,unsw_recon_m2_centroid,unsw_recon,6,all,35,0.32586159866956227,0.7559540784268953,0.5570187946303438,0.4389079606281027,0.8204418516011224
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s42,unsw_recon_m2_centroid,unsw_recon,6,classical,23,0.6439172289373697,0.8160241380542702,0.7804158120300839,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s42,unsw_recon_m2_centroid,unsw_recon,6,quantum,12,-0.6083916083916086,0.7272727272727274,0.37762237762237766,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s42,unsw_recon_m2_centroid,unsw_recon,8,all,35,0.3051488803646713,0.792714584528609,0.45029775091462515,0.2714395725291412,0.7933497055492407
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s42,unsw_recon_m2_centroid,unsw_recon,8,classical,23,0.697502388452456,0.7519174684026476,0.7677473098427033,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s42,unsw_recon_m2_centroid,unsw_recon,8,quantum,12,-0.7202797202797203,0.8391608391608393,-0.11188811188811189,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s42,unsw_recon_m2_centroid,unsw_recon,10,all,35,-0.30072133976680415,0.34960431488492927,-0.22676658084883833,-0.14483111686905248,0.41356790967323487
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s42,unsw_recon_m2_centroid,unsw_recon,10,classical,23,0.17049666940068575,0.2930565940713236,0.1932295586541105,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s42,unsw_recon_m2_centroid,unsw_recon,10,quantum,12,-0.9090909090909092,0.7132867132867133,-0.1958041958041958,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s42,unsw_recon_m2_centroid,unsw_recon,12,all,35,-0.319327731092437,0.5380952380952382,-0.09215686274509804,-0.23574592466573385,0.5699257322970405
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s42,unsw_recon_m2_centroid,unsw_recon,12,classical,23,0.11660079051383401,0.40513833992094866,0.19466403162055337,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s42,unsw_recon_m2_centroid,unsw_recon,12,quantum,12,-0.8601398601398602,0.7622377622377624,-0.027972027972027972,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s999,unsw_recon_m2_centroid,unsw_recon,4,all,35,0.3190476190476191,0.6291316526610645,0.42072829131652667,0.3017682406137711,0.6641061266377142
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s999,unsw_recon_m2_centroid,unsw_recon,4,classical,23,0.5691699604743083,0.7045454545454546,0.6551383399209486,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s999,unsw_recon_m2_centroid,unsw_recon,4,quantum,12,-0.25874125874125875,0.5804195804195805,0.21678321678321683,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s999,unsw_recon_m2_centroid,unsw_recon,6,all,35,0.3255814081290038,0.7525917919401929,0.5519753649002904,0.4396272117562367,0.8189330645354097
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s999,unsw_recon_m2_centroid,unsw_recon,6,classical,23,0.6439172289373697,0.8160241380542702,0.7804158120300839,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s999,unsw_recon_m2_centroid,unsw_recon,6,quantum,12,-0.6223776223776225,0.7202797202797203,0.3216783216783217,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s999,unsw_recon_m2_centroid,unsw_recon,8,all,35,0.31775833823098,0.7977583676751323,0.47019267332591225,0.2824097004876535,0.7958888831884984
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s999,unsw_recon_m2_centroid,unsw_recon,8,classical,23,0.7064066742624873,0.7578536589426684,0.7885239767327764,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s999,unsw_recon_m2_centroid,unsw_recon,8,quantum,12,-0.7132867132867133,0.8251748251748254,-0.1258741258741259,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s999,unsw_recon_m2_centroid,unsw_recon,10,all,35,-0.30912528964384567,0.3462427349341126,-0.2239652642231578,-0.1520246966557585,0.411873445292385
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s999,unsw_recon_m2_centroid,unsw_recon,10,classical,23,0.15270571259365767,0.28613788864636824,0.18927601269699318,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s999,unsw_recon_m2_centroid,unsw_recon,10,quantum,12,-0.9090909090909092,0.7132867132867133,-0.1958041958041958,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s999,unsw_recon_m2_centroid,unsw_recon,12,all,35,-0.34089635854341743,0.49971988795518213,-0.1338935574229692,-0.24604179952641902,0.5317585812786976
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s999,unsw_recon_m2_centroid,unsw_recon,12,classical,23,0.0958498023715415,0.3567193675889328,0.15711462450592886,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs123__s999,unsw_recon_m2_centroid,unsw_recon,12,quantum,12,-0.8741258741258742,0.7832167832167832,-0.08391608391608392,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s123,unsw_recon_m2_centroid,unsw_recon,4,all,35,-0.38111912692383515,-0.1924504521842519,-0.3036627222237687,-0.20839740294498119,0.008586334706525141
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s123,unsw_recon_m2_centroid,unsw_recon,4,classical,23,-0.18631085322915517,0.004941932446396688,-0.02866320818910079,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s123,unsw_recon_m2_centroid,unsw_recon,4,quantum,12,-0.8461538461538463,-0.09090909090909093,-0.2517482517482518,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s123,unsw_recon_m2_centroid,unsw_recon,6,all,35,0.1959520979663526,0.6360389398607628,0.3515652365229056,0.3675396851599425,0.7312755954027572
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s123,unsw_recon_m2_centroid,unsw_recon,6,classical,23,0.625154454469181,0.8386459361535181,0.7966395103591463,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s123,unsw_recon_m2_centroid,unsw_recon,6,quantum,12,-0.3916083916083916,0.6783216783216784,0.20979020979020982,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s123,unsw_recon_m2_centroid,unsw_recon,8,all,35,0.13534151443171372,0.6509282360763374,0.17204904733141246,0.21081878149670177,0.7194932046952247
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s123,unsw_recon_m2_centroid,unsw_recon,8,classical,23,0.6371511179622436,0.772199452747719,0.714816277527517,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s123,unsw_recon_m2_centroid,unsw_recon,8,quantum,12,-0.8671328671328673,0.5244755244755246,-0.41958041958041964,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s123,unsw_recon_m2_centroid,unsw_recon,10,all,35,-0.12060512795166276,0.49264603368873155,0.002101134633304229,-0.02098935576099052,0.5344221531798155
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s123,unsw_recon_m2_centroid,unsw_recon,10,classical,23,0.4038557092516307,0.500741534237334,0.4038557092516307,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s123,unsw_recon_m2_centroid,unsw_recon,10,quantum,12,-0.9090909090909092,0.6293706293706295,-0.08391608391608392,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s123,unsw_recon_m2_centroid,unsw_recon,12,all,35,-0.40058827747231474,0.2686462644027622,-0.1680789975408314,-0.2537259841415158,0.29352518844489267
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s123,unsw_recon_m2_centroid,unsw_recon,12,classical,23,-0.020756116274866093,-0.04101803930509251,-0.12255992467063788,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s123,unsw_recon_m2_centroid,unsw_recon,12,quantum,12,-0.9300699300699302,0.8881118881118882,0.41958041958041964,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s42,unsw_recon_m2_centroid,unsw_recon,4,all,35,-0.3813992585864032,-0.19301071550938803,-0.3039428538863367,-0.21004877112367323,0.00897717200192336
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s42,unsw_recon_m2_centroid,unsw_recon,4,classical,23,-0.17741537482564113,0.004941932446396688,-0.02866320818910079,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s42,unsw_recon_m2_centroid,unsw_recon,4,quantum,12,-0.8461538461538463,-0.09090909090909093,-0.2517482517482518,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s42,unsw_recon_m2_centroid,unsw_recon,6,all,35,0.19371104466580816,0.6349184132104905,0.35100497319776947,0.36318064399639277,0.7277984842509277
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s42,unsw_recon_m2_centroid,unsw_recon,6,classical,23,0.6231776814906225,0.8376575496642387,0.7956511238698668,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s42,unsw_recon_m2_centroid,unsw_recon,6,quantum,12,-0.3916083916083916,0.6783216783216784,0.20979020979020982,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s42,unsw_recon_m2_centroid,unsw_recon,8,all,35,0.09891419170682182,0.6388791985596424,0.15635727754222825,0.20852810378026193,0.7136551265250565
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s42,unsw_recon_m2_centroid,unsw_recon,8,classical,23,0.576799847472031,0.7484546905876355,0.6851353248274125,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s42,unsw_recon_m2_centroid,unsw_recon,8,quantum,12,-0.8531468531468532,0.5314685314685316,-0.34965034965034975,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s42,unsw_recon_m2_centroid,unsw_recon,10,all,35,-0.12116543052054388,0.49236588240429097,0.00014007564222028195,-0.02562621176917116,0.5332817187998466
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s42,unsw_recon_m2_centroid,unsw_recon,10,classical,23,0.40187844751722857,0.49975290337013295,0.40187844751722857,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s42,unsw_recon_m2_centroid,unsw_recon,10,quantum,12,-0.9090909090909092,0.6293706293706295,-0.08391608391608392,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s42,unsw_recon_m2_centroid,unsw_recon,12,all,35,-0.40086840913488275,0.2686462644027622,-0.16835912920339943,-0.252538525996459,0.294125993266118
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s42,unsw_recon_m2_centroid,unsw_recon,12,classical,23,-0.021744502764145426,-0.04200642579437185,-0.1235483111599172,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s42,unsw_recon_m2_centroid,unsw_recon,12,quantum,12,-0.9300699300699302,0.8881118881118882,0.41958041958041964,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s999,unsw_recon_m2_centroid,unsw_recon,4,all,35,-0.38111912692383515,-0.1924504521842519,-0.3036627222237687,-0.20839740294498119,0.008586334706525141
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s999,unsw_recon_m2_centroid,unsw_recon,4,classical,23,-0.18631085322915517,0.004941932446396688,-0.02866320818910079,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s999,unsw_recon_m2_centroid,unsw_recon,4,quantum,12,-0.8461538461538463,-0.09090909090909093,-0.2517482517482518,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s999,unsw_recon_m2_centroid,unsw_recon,6,all,35,0.1959520979663526,0.6360389398607628,0.3515652365229056,0.3675396851599425,0.7312755954027572
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s999,unsw_recon_m2_centroid,unsw_recon,6,classical,23,0.625154454469181,0.8386459361535181,0.7966395103591463,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s999,unsw_recon_m2_centroid,unsw_recon,6,quantum,12,-0.3916083916083916,0.6783216783216784,0.20979020979020982,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s999,unsw_recon_m2_centroid,unsw_recon,8,all,35,0.14597927163099053,0.6592883419342047,0.19249090136370534,0.21292439064310195,0.7245350318490821
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s999,unsw_recon_m2_centroid,unsw_recon,8,classical,23,0.6666669927861554,0.7823940523647609,0.7527204473446057,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s999,unsw_recon_m2_centroid,unsw_recon,8,quantum,12,-0.8531468531468532,0.5314685314685316,-0.34965034965034975,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s999,unsw_recon_m2_centroid,unsw_recon,10,all,35,-0.12060512795166276,0.49264603368873155,0.002101134633304229,-0.02098935576099052,0.5344221531798155
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s999,unsw_recon_m2_centroid,unsw_recon,10,classical,23,0.4038557092516307,0.500741534237334,0.4038557092516307,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s999,unsw_recon_m2_centroid,unsw_recon,10,quantum,12,-0.9090909090909092,0.6293706293706295,-0.08391608391608392,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s999,unsw_recon_m2_centroid,unsw_recon,12,all,35,-0.42075775717721453,0.24903704802299848,-0.19132992553397973,-0.26471384932563224,0.27817971180281736
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s999,unsw_recon_m2_centroid,unsw_recon,12,classical,23,-0.05534964339964291,-0.06375092855851729,-0.1443044274347833,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs2024__s999,unsw_recon_m2_centroid,unsw_recon,12,quantum,12,-0.9300699300699302,0.8881118881118882,0.41958041958041964,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s123,unsw_recon_m2_centroid,unsw_recon,4,all,35,-0.09497128542535116,0.12494747286049147,-0.07353971216564802,0.06957455804517865,0.3774979631149973
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s123,unsw_recon_m2_centroid,unsw_recon,4,classical,23,0.2595156026402768,0.382600145606808,0.3652991054307896,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s123,unsw_recon_m2_centroid,unsw_recon,4,quantum,12,-0.6503496503496504,0.44755244755244755,0.06993006993006995,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s123,unsw_recon_m2_centroid,unsw_recon,6,all,35,-0.22821519528491702,0.15424489257746696,-0.12944802973803765,-0.05094628542165551,0.26883020261001167
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s123,unsw_recon_m2_centroid,unsw_recon,6,classical,23,-0.05539072937095653,0.2047478746390715,0.11721073982961337,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s123,unsw_recon_m2_centroid,unsw_recon,6,quantum,12,-0.3846153846153847,0.5384615384615385,-0.16783216783216784,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s123,unsw_recon_m2_centroid,unsw_recon,8,all,35,0.07690152757893479,0.535088953281477,0.20591119406381447,0.31020672811098915,0.643379120569413
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s123,unsw_recon_m2_centroid,unsw_recon,8,classical,23,0.5742525502712952,0.6187299422888655,0.6444279910101282,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s123,unsw_recon_m2_centroid,unsw_recon,8,quantum,12,-0.45884483676161686,0.7670764828304892,0.4098079839779326,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s123,unsw_recon_m2_centroid,unsw_recon,10,all,35,0.07311436393026165,0.5384130554557965,0.24287415144650132,-0.006518761813232866,0.5194124076944272
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s123,unsw_recon_m2_centroid,unsw_recon,10,classical,23,0.5366938636786804,0.5317519312322837,0.6384976720744521,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s123,unsw_recon_m2_centroid,unsw_recon,10,quantum,12,-0.7902097902097903,0.5594405594405596,-0.1398601398601399,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s123,unsw_recon_m2_centroid,unsw_recon,12,all,35,-0.26638655462184874,0.3546218487394958,-0.020448179271708684,-0.13317751952508836,0.35971757745173305
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s123,unsw_recon_m2_centroid,unsw_recon,12,classical,23,0.18873517786561267,0.20948616600790515,0.14031620553359686,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s123,unsw_recon_m2_centroid,unsw_recon,12,quantum,12,-0.8461538461538463,0.7132867132867133,0.17482517482517487,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s42,unsw_recon_m2_centroid,unsw_recon,4,all,35,-0.113625225884182,0.11614711745744377,-0.0816812659561999,0.0528903904569626,0.3602736202697436
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s42,unsw_recon_m2_centroid,unsw_recon,4,classical,23,0.2532774630408918,0.3799161945613377,0.3611182578512715,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s42,unsw_recon_m2_centroid,unsw_recon,4,quantum,12,-0.6503496503496504,0.44755244755244755,0.06993006993006995,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s42,unsw_recon_m2_centroid,unsw_recon,6,all,35,-0.22821519528491702,0.15424489257746696,-0.12944802973803765,-0.05094628542165551,0.26883020261001167
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s42,unsw_recon_m2_centroid,unsw_recon,6,classical,23,-0.05539072937095653,0.2047478746390715,0.11721073982961337,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s42,unsw_recon_m2_centroid,unsw_recon,6,quantum,12,-0.3846153846153847,0.5384615384615385,-0.16783216783216784,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s42,unsw_recon_m2_centroid,unsw_recon,8,all,35,0.07213895574344519,0.5443339456680156,0.19358453754842964,0.3237512778023097,0.6658672316317641
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s42,unsw_recon_m2_centroid,unsw_recon,8,classical,23,0.5841364151640885,0.6454163774994075,0.6533234694136422,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s42,unsw_recon_m2_centroid,unsw_recon,8,quantum,12,-0.45884483676161686,0.7670764828304892,0.4098079839779326,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s42,unsw_recon_m2_centroid,unsw_recon,10,all,35,0.07311436393026165,0.5384130554557965,0.24287415144650132,-0.006518761813232866,0.5194124076944272
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s42,unsw_recon_m2_centroid,unsw_recon,10,classical,23,0.5366938636786804,0.5317519312322837,0.6384976720744521,,
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800__qs42__s42,unsw_recon_m2_centroid,unsw_recon,10,quantum,12,-0.7902097902097903,0.5594405594405596,-0.1398601398601399,,
