status,case,run,group,quantum_kernel,quantum_stratum,tier,shots,replicate,projection_condition,self_disagreement_from_exact,exact_accuracy_upper,shot_accuracy_upper,accuracy_upper_change,exact_nearest_cfg,shot_nearest_cfg,witness_identity_stable,exact_realized_accuracy_advantage,shot_realized_accuracy_advantage,realized_accuracy_advantage_change,exact_realized_bacc_advantage,shot_realized_bacc_advantage,realized_bacc_advantage_change,shot_quantum_ood_bacc
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,10,independent_square_psd,0.094,0.054,0.104,0.049999999999999996,rbf_gscale_x10__svc__d10,rbf_gscale_x10__svc__d10,True,-0.014000000000000012,0.0,0.014000000000000012,-0.01472848360655743,-0.0012487192622951948,0.013479764344262235,0.7585489241803278
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,10,independent_square_psd,0.094,0.05,0.088,0.03799999999999999,matern25_med_x0.3__svc__d12,matern25_med_x0.3__svc__d6,False,-0.02400000000000002,-0.010000000000000009,0.014000000000000012,-0.02382172131147542,-0.010341956967213184,0.013479764344262235,0.7585489241803278
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,10,nystrom_psd,0.088,0.054,0.09,0.036,rbf_gscale_x10__svc__d10,rbf_gscale_x3__svc__d12,False,-0.014000000000000012,-0.0020000000000000018,0.01200000000000001,-0.01472848360655743,-0.0033939549180328488,0.011334528688524581,0.7564036885245902
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,10,nystrom_psd,0.088,0.05,0.082,0.032,matern25_med_x0.3__svc__d12,matern25_med_x0.3__svc__d6,False,-0.02400000000000002,-0.01200000000000001,0.01200000000000001,-0.02382172131147542,-0.012487192622950838,0.011334528688524581,0.7564036885245902
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,11,pre_psd,0.104,0.054,0.102,0.047999999999999994,rbf_gscale_x10__svc__d10,rbf_gscale_x3__svc__d12,False,-0.014000000000000012,0.0020000000000000018,0.016000000000000014,-0.01472848360655743,0.0008965163934425702,0.015625,0.7606941598360656
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,11,pre_psd,0.104,0.05,0.094,0.044,matern25_med_x0.3__svc__d12,matern15_med__svc__d8,False,-0.02400000000000002,-0.008000000000000007,0.016000000000000014,-0.02382172131147542,-0.008196721311475419,0.015625,0.7606941598360656
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,11,independent_square_psd,0.098,0.054,0.108,0.054,rbf_gscale_x10__svc__d10,rbf_gscale_x10__svc__d10,True,-0.014000000000000012,0.0,0.014000000000000012,-0.01472848360655743,-0.0010566086065574298,0.013671875,0.7587410348360656
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,11,independent_square_psd,0.098,0.05,0.092,0.041999999999999996,matern25_med_x0.3__svc__d12,matern25_med_x0.3__svc__d12,True,-0.02400000000000002,-0.010000000000000009,0.014000000000000012,-0.02382172131147542,-0.010149846311475419,0.013671875,0.7587410348360656
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,11,nystrom_psd,0.102,0.054,0.096,0.042,rbf_gscale_x10__svc__d10,rbf_gscale_x3__svc__d12,False,-0.014000000000000012,-0.016000000000000014,-0.0020000000000000018,-0.01472848360655743,-0.017257940573770503,-0.002529456967213073,0.7425397028688525
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,11,nystrom_psd,0.102,0.05,0.096,0.046,matern25_med_x0.3__svc__d12,matern15_med__svc__d8,False,-0.02400000000000002,-0.026000000000000023,-0.0020000000000000018,-0.02382172131147542,-0.026351178278688492,-0.002529456967213073,0.7425397028688525
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,12,pre_psd,0.102,0.054,0.1,0.046000000000000006,rbf_gscale_x10__svc__d10,rbf_gscale_x3__svc__d12,False,-0.014000000000000012,0.0,0.014000000000000012,-0.01472848360655743,-0.0012487192622951948,0.013479764344262235,0.7585489241803278
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,12,pre_psd,0.102,0.05,0.084,0.034,matern25_med_x0.3__svc__d12,matern25_med_x0.3__svc__d6,False,-0.02400000000000002,-0.010000000000000009,0.014000000000000012,-0.02382172131147542,-0.010341956967213184,0.013479764344262235,0.7585489241803278
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,12,independent_square_psd,0.094,0.054,0.112,0.058,rbf_gscale_x10__svc__d10,rbf_gscale_x10__svc__d10,True,-0.014000000000000012,-0.008000000000000007,0.006000000000000005,-0.01472848360655743,-0.009061219262295195,0.005667264344262235,0.7507364241803278
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,12,independent_square_psd,0.094,0.05,0.096,0.046,matern25_med_x0.3__svc__d12,matern25_med__svc__d12,False,-0.02400000000000002,-0.018000000000000016,0.006000000000000005,-0.02382172131147542,-0.018154456967213184,0.005667264344262235,0.7507364241803278
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,12,nystrom_psd,0.094,0.054,0.08,0.026000000000000002,rbf_gscale_x10__svc__d10,rbf_gscale_x3__svc__d12,False,-0.014000000000000012,-0.008000000000000007,0.006000000000000005,-0.01472848360655743,-0.009253329918032849,0.005475153688524581,0.7505443135245902
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,12,nystrom_psd,0.094,0.05,0.08,0.03,matern25_med_x0.3__svc__d12,rbf_gscale_x3__svc__d12,False,-0.02400000000000002,-0.018000000000000016,0.006000000000000005,-0.02382172131147542,-0.018346567622950838,0.005475153688524581,0.7505443135245902
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,13,pre_psd,0.094,0.054,0.092,0.038,rbf_gscale_x10__svc__d10,rbf_gscale_x10__svc__d6,False,-0.014000000000000012,-0.0040000000000000036,0.010000000000000009,-0.01472848360655743,-0.004866803278688603,0.009861680327868827,0.7549308401639344
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,13,pre_psd,0.094,0.05,0.084,0.034,matern25_med_x0.3__svc__d12,matern25_med_x0.3__svc__d6,False,-0.02400000000000002,-0.014000000000000012,0.010000000000000009,-0.02382172131147542,-0.013960040983606592,0.009861680327868827,0.7549308401639344
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,13,independent_square_psd,0.102,0.054,0.1,0.046000000000000006,rbf_gscale_x10__svc__d10,rbf_gscale_x10__svc__d6,False,-0.014000000000000012,-0.01200000000000001,0.0020000000000000018,-0.01472848360655743,-0.013159579918032849,0.001568903688524581,0.7466380635245902
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,13,independent_square_psd,0.102,0.05,0.098,0.048,matern25_med_x0.3__svc__d12,matern15_med__svc__d6,False,-0.02400000000000002,-0.02200000000000002,0.0020000000000000018,-0.02382172131147542,-0.022252817622950838,0.001568903688524581,0.7466380635245902
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,13,nystrom_psd,0.092,0.054,0.082,0.028000000000000004,rbf_gscale_x10__svc__d10,rbf_gscale_x3__svc__d12,False,-0.014000000000000012,-0.026000000000000023,-0.01200000000000001,-0.01472848360655743,-0.027215676229508268,-0.012487192622950838,0.7325819672131147
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,13,nystrom_psd,0.092,0.05,0.082,0.032,matern25_med_x0.3__svc__d12,matern25_med_x0.3__svc__d6,False,-0.02400000000000002,-0.03600000000000003,-0.01200000000000001,-0.02382172131147542,-0.03630891393442626,-0.012487192622950838,0.7325819672131147
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,14,pre_psd,0.094,0.054,0.104,0.049999999999999996,rbf_gscale_x10__svc__d10,rbf_gscale_x10__svc__d6,False,-0.014000000000000012,0.0,0.014000000000000012,-0.01472848360655743,-0.0011526639344263678,0.013575819672131062,0.7586449795081966
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,14,pre_psd,0.094,0.05,0.096,0.046,matern25_med_x0.3__svc__d12,matern25_med_x0.3__svc__d12,True,-0.02400000000000002,-0.010000000000000009,0.014000000000000012,-0.02382172131147542,-0.010245901639344357,0.013575819672131062,0.7586449795081966
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,14,independent_square_psd,0.1,0.054,0.118,0.064,rbf_gscale_x10__svc__d10,rbf_gscale_x10__svc__d6,False,-0.014000000000000012,-0.0020000000000000018,0.01200000000000001,-0.01472848360655743,-0.00300973360655743,0.01171875,0.7567879098360656
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,14,independent_square_psd,0.1,0.05,0.104,0.05399999999999999,matern25_med_x0.3__svc__d12,matern25_med__svc__d8,False,-0.02400000000000002,-0.01200000000000001,0.01200000000000001,-0.02382172131147542,-0.012102971311475419,0.01171875,0.7567879098360656
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,14,nystrom_psd,0.12,0.054,0.106,0.052,rbf_gscale_x10__svc__d10,rbf_gscale_x3__svc__d12,False,-0.014000000000000012,-0.0020000000000000018,0.01200000000000001,-0.01472848360655743,-0.003297899590164022,0.011430584016393408,0.756499743852459
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,14,nystrom_psd,0.12,0.05,0.106,0.055999999999999994,matern25_med_x0.3__svc__d12,matern15_med__svc__d4,False,-0.02400000000000002,-0.01200000000000001,0.01200000000000001,-0.02382172131147542,-0.012391137295082011,0.011430584016393408,0.756499743852459
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,15,pre_psd,0.104,0.054,0.106,0.052,rbf_gscale_x10__svc__d10,rbf_gscale_x3__svc__d12,False,-0.014000000000000012,-0.014000000000000012,0.0,-0.01472848360655743,-0.015496926229508268,-0.0007684426229508379,0.7443007172131147
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,15,pre_psd,0.104,0.05,0.09,0.039999999999999994,matern25_med_x0.3__svc__d12,matern25_med_x0.3__svc__d6,False,-0.02400000000000002,-0.02400000000000002,0.0,-0.02382172131147542,-0.024590163934426257,-0.0007684426229508379,0.7443007172131147
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,15,independent_square_psd,0.102,0.054,0.12,0.066,rbf_gscale_x10__svc__d10,rbf_gscale_x10__svc__d6,False,-0.014000000000000012,-0.016000000000000014,-0.0020000000000000018,-0.01472848360655743,-0.01735399590163933,-0.0026255122950819,0.7424436475409837
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,15,independent_square_psd,0.102,0.05,0.1,0.05,matern25_med_x0.3__svc__d12,matern25_med_x0.1__svc__d12,False,-0.02400000000000002,-0.026000000000000023,-0.0020000000000000018,-0.02382172131147542,-0.02644723360655732,-0.0026255122950819,0.7424436475409837
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,15,nystrom_psd,0.094,0.054,0.104,0.049999999999999996,rbf_gscale_x10__svc__d10,rbf_gscale_x3__svc__d12,False,-0.014000000000000012,-0.008000000000000007,0.006000000000000005,-0.01472848360655743,-0.009061219262295195,0.005667264344262235,0.7507364241803278
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,15,nystrom_psd,0.094,0.05,0.084,0.034,matern25_med_x0.3__svc__d12,matern25_med_x0.3__svc__d6,False,-0.02400000000000002,-0.018000000000000016,0.006000000000000005,-0.02382172131147542,-0.018154456967213184,0.005667264344262235,0.7507364241803278
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,16,pre_psd,0.094,0.054,0.1,0.046000000000000006,rbf_gscale_x10__svc__d10,rbf_gscale_x10__svc__d10,True,-0.014000000000000012,0.0040000000000000036,0.018000000000000016,-0.01472848360655743,0.002945696721311397,0.017674180327868827,0.7627433401639344
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,16,pre_psd,0.094,0.05,0.088,0.03799999999999999,matern25_med_x0.3__svc__d12,matern25_med_x0.3__svc__d6,False,-0.02400000000000002,-0.006000000000000005,0.018000000000000016,-0.02382172131147542,-0.006147540983606592,0.017674180327868827,0.7627433401639344
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,16,independent_square_psd,0.094,0.054,0.108,0.054,rbf_gscale_x10__svc__d10,rbf_gscale_x10__svc__d10,True,-0.014000000000000012,0.0,0.014000000000000012,-0.01472848360655743,-0.0011526639344263678,0.013575819672131062,0.7586449795081966
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,16,independent_square_psd,0.094,0.05,0.092,0.041999999999999996,matern25_med_x0.3__svc__d12,matern25_med_x0.3__svc__d8,False,-0.02400000000000002,-0.010000000000000009,0.014000000000000012,-0.02382172131147542,-0.010245901639344357,0.013575819672131062,0.7586449795081966
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,16,nystrom_psd,0.092,0.054,0.106,0.052,rbf_gscale_x10__svc__d10,rbf_gscale_x3__svc__d12,False,-0.014000000000000012,-0.006000000000000005,0.008000000000000007,-0.01472848360655743,-0.007204149590164022,0.007524334016393408,0.752593493852459
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,16,nystrom_psd,0.092,0.05,0.082,0.032,matern25_med_x0.3__svc__d12,matern25_med_x0.3__svc__d8,False,-0.02400000000000002,-0.016000000000000014,0.008000000000000007,-0.02382172131147542,-0.01629738729508201,0.007524334016393408,0.752593493852459
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,17,pre_psd,0.086,0.054,0.092,0.038,rbf_gscale_x10__svc__d10,rbf_gscale_x10__svc__d10,True,-0.014000000000000012,-0.0040000000000000036,0.010000000000000009,-0.01472848360655743,-0.005347079918032849,0.009381403688524581,0.7544505635245902
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,17,pre_psd,0.086,0.05,0.08,0.03,matern25_med_x0.3__svc__d12,matern25_med_x0.3__svc__d6,False,-0.02400000000000002,-0.014000000000000012,0.010000000000000009,-0.02382172131147542,-0.014440317622950838,0.009381403688524581,0.7544505635245902
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,17,independent_square_psd,0.094,0.054,0.092,0.038,rbf_gscale_x10__svc__d10,rbf_gscale_x3__svc__d12,False,-0.014000000000000012,-0.01200000000000001,0.0020000000000000018,-0.01472848360655743,-0.013543801229508268,0.0011846823770491621,0.7462538422131147
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,17,independent_square_psd,0.094,0.05,0.084,0.034,matern25_med_x0.3__svc__d12,matern25_med_x0.3__svc__d6,False,-0.02400000000000002,-0.02200000000000002,0.0020000000000000018,-0.02382172131147542,-0.022637038934426257,0.0011846823770491621,0.7462538422131147
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,customary_30,128,17,nystrom_psd,0.094,0.054,0.08,0.026000000000000002,rbf_gscale_x10__svc__d10,rbf_gscale_x3__svc__d12,False,-0.014000000000000012,-0.01200000000000001,0.0020000000000000018,-0.01472848360655743,-0.013543801229508268,0.0011846823770491621,0.7462538422131147
post-hoc exploratory finite-shot extension,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,pauli_xz_r1_full__as2,product_map,full_115,128,17,nystrom_psd,0.094,0.05,0.076,0.025999999999999995,matern25_med_x0.3__svc__d12,matern25_med_x0.3__svc__d6,False,-0.02400000000000002,-0.02200000000000002,0.0020000000000000018,-0.02382172131147542,-0.022637038934426257,0.0011846823770491621,0.7462538422131147
