case,run,group,quantum_kernel,quantum_stratum,tier,shots,projection_condition,n_replicates,median_self_disagreement_from_exact,q025_self_disagreement_from_exact,q975_self_disagreement_from_exact,median_exact_accuracy_upper,q025_exact_accuracy_upper,q975_exact_accuracy_upper,median_shot_accuracy_upper,q025_shot_accuracy_upper,q975_shot_accuracy_upper,median_accuracy_upper_change,q025_accuracy_upper_change,q975_accuracy_upper_change,median_realized_accuracy_advantage_change,q025_realized_accuracy_advantage_change,q975_realized_accuracy_advantage_change,median_realized_bacc_advantage_change,q025_realized_bacc_advantage_change,q975_realized_bacc_advantage_change,median_shot_quantum_ood_bacc,q025_shot_quantum_ood_bacc,q975_shot_quantum_ood_bacc,witness_identity_stability
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,full_115,512,nystrom_psd,30,0.064,0.06,0.08929999999999998,0.046,0.046,0.046,0.03,0.026,0.092,-0.016,-0.02,0.046,-0.018000000000000016,-0.050750000000000045,-0.013450000000000014,-0.01783228531656489,-0.050751412022592216,-0.0132684122945966,0.8881742107873727,0.8552550840813453,0.8927380838093409,0.0
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,full_115,512,pre_psd,30,0.062,0.056,0.07,0.046,0.046,0.046,0.03,0.026,0.03455,-0.016,-0.02,-0.011450000000000002,-0.018000000000000016,-0.02255000000000002,-0.01200000000000001,-0.01784028544456695,-0.022400558408934422,-0.011824189187026879,0.8881662106593706,0.8836059376950032,0.8941823069169107,0.0
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,full_115,2048,independent_square_psd,30,0.066,0.06,0.102,0.046,0.046,0.046,0.03,0.026,0.10419999999999999,-0.016,-0.02,0.05819999999999999,-0.018000000000000016,-0.06455000000000005,-0.013450000000000014,-0.01784028544456695,-0.06456483303732855,-0.0132684122945966,0.8881662106593706,0.8414416630666091,0.8927380838093409,0.0
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,full_115,2048,nystrom_psd,30,0.064,0.05035,0.066,0.046,0.046,0.046,0.03,0.02745,0.06,-0.016,-0.01855,0.013999999999999999,-0.016000000000000014,-0.03055000000000003,-0.008700000000000025,-0.01582425318805092,-0.030530288484615645,-0.008554936878989968,0.8901822429158867,0.8754762076193219,0.8974515592249476,0.0
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,full_115,2048,pre_psd,30,0.064,0.06,0.06964999999999999,0.046,0.046,0.046,0.028,0.02545,0.05019999999999999,-0.018,-0.02055,0.00419999999999999,-0.016000000000000014,-0.02165000000000002,-0.011450000000000012,-0.01584825357205699,-0.021581345301524772,-0.01126038016608263,0.8901582425318806,0.8844251508024128,0.8947461159378549,0.0
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,full_115,8192,independent_square_psd,30,0.062,0.042,0.066,0.046,0.046,0.046,0.03,0.02745,0.054,-0.016,-0.01855,0.008,-0.015000000000000013,-0.02055000000000002,-0.0009000000000000065,-0.014884238147810314,-0.020484127746043836,-0.0008092129474070175,0.8911222579561273,0.8855223683578938,0.9051972831565306,0.0
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,full_115,8192,nystrom_psd,30,0.062,0.03745,0.066,0.046,0.046,0.046,0.028999999999999998,0.02745,0.048549999999999996,-0.017,-0.01855,0.0025499999999999993,-0.016000000000000014,-0.02310000000000002,-0.002350000000000011,-0.01582425318805092,-0.023032768524296268,-0.002297036752587975,0.8901822429158867,0.8829737275796413,0.9037094593513496,0.0
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,full_115,8192,pre_psd,30,0.062,0.0429,0.06455,0.046,0.046,0.046,0.028,0.028,0.048,-0.018,-0.018,0.0020000000000000018,-0.016000000000000014,-0.024550000000000023,-0.008000000000000007,-0.01582425318805092,-0.024497391958271244,-0.007920126722027465,0.8901822429158867,0.8815091041456663,0.8980863693819101,0.0
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,customary_30,128,independent_square_psd,30,0.082,0.0689,0.15404999999999974,0.04,0.04,0.04,0.055,0.04145,0.1315999999999997,0.015,0.0014500000000000014,0.09159999999999968,-0.028000000000000025,-0.07500000000000002,-0.014000000000000012,-0.025210758731433136,-0.0755238859895624,-0.011280610196708118,0.7723404255319148,0.7220272982737856,0.7862705740666399,0.0
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,customary_30,128,nystrom_psd,30,0.08,0.06945000000000001,0.11804999999999985,0.04,0.04,0.04,0.038,0.02945,0.08939999999999981,-0.0020000000000000018,-0.010550000000000002,0.049399999999999805,-0.026000000000000023,-0.04735000000000004,-0.01890000000000002,-0.022721798474508226,-0.04569951826575674,-0.015246888799678879,0.7748293857888398,0.7518516659975913,0.7823042954636692,0.0
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,customary_30,128,pre_psd,30,0.082,0.07289999999999999,0.1,0.04,0.04,0.04,0.058,0.04,0.08164999999999999,0.018000000000000002,0.0,0.04164999999999999,-0.03200000000000003,-0.04800000000000004,-0.015450000000000016,-0.028863910076274535,-0.045132476916900845,-0.013304897631473326,0.7686872741870735,0.7524187073464472,0.7842462866318747,0.0
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,customary_30,512,independent_square_psd,30,0.074,0.06145,0.20514999999999997,0.04,0.04,0.04,0.034,0.02745,0.21079999999999996,-0.005999999999999998,-0.01255,0.17079999999999995,-0.026000000000000023,-0.06475000000000006,-0.020900000000000023,-0.022601364913689248,-0.06969490164592539,-0.017723805700521865,0.7749498193496588,0.7278562826174226,0.7798273785628261,0.06666666666666667
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,customary_30,512,nystrom_psd,30,0.076,0.06745000000000001,0.12284999999999993,0.04,0.04,0.04,0.034,0.024,0.13374999999999992,-0.005999999999999998,-0.016,0.09374999999999992,-0.028000000000000025,-0.03565000000000003,-0.013800000000000024,-0.02388598956242477,-0.037044359694901635,-0.013128261742272175,0.7736651947009232,0.7605068245684464,0.7844229225210758,0.1
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,customary_30,512,pre_psd,30,0.072,0.06145,0.12719999999999992,0.04,0.04,0.04,0.034,0.026,0.14424999999999996,-0.005999999999999998,-0.014000000000000002,0.10424999999999995,-0.026000000000000023,-0.06420000000000006,-0.015450000000000016,-0.022601364913689248,-0.06753311922922522,-0.012166800481734288,0.7749498193496588,0.7300180650341228,0.7853843837816138,0.03333333333333333
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,customary_30,2048,independent_square_psd,30,0.082,0.07145,0.12819999999999998,0.04,0.04,0.04,0.032,0.026,0.13294999999999998,-0.008,-0.014000000000000002,0.09294999999999996,-0.026000000000000023,-0.038000000000000034,-0.008900000000000014,-0.02384584504215176,-0.036756322761943,-0.01038940184664798,0.7737053392211963,0.7607948615014051,0.7871617824167001,0.26666666666666666
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,customary_30,2048,nystrom_psd,30,0.073,0.048350000000000004,0.082,0.04,0.04,0.04,0.034,0.02745,0.09054999999999999,-0.005999999999999998,-0.01255,0.05054999999999999,-0.026000000000000023,-0.036550000000000034,0.003099999999999997,-0.022521075873143337,-0.03265455640305095,0.0020513849859493576,0.7750301083902047,0.7648966278602971,0.7996025692492974,0.4
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,customary_30,2048,pre_psd,30,0.074,0.06545000000000001,0.11204999999999997,0.04,0.04,0.04,0.032,0.02345,0.12079999999999995,-0.008,-0.016550000000000002,0.08079999999999996,-0.026000000000000023,-0.04185000000000003,-0.013450000000000014,-0.022240064231232426,-0.04256322761942999,-0.01376053793657173,0.7753111200321157,0.754987956643918,0.7837906463267763,0.16666666666666666
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,customary_30,8192,independent_square_psd,30,0.053,0.0338,0.07309999999999998,0.04,0.04,0.04,0.064,0.028,0.07855,0.024,-0.012,0.038549999999999994,-0.010000000000000009,-0.02510000000000002,0.012199999999999999,-0.01087916499397834,-0.021154154957848243,0.010527900441589709,0.7866720192693697,0.7763970293054998,0.8080790847049377,0.8
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,customary_30,8192,nystrom_psd,30,0.033,0.0189,0.07509999999999999,0.04,0.04,0.04,0.05,0.02745,0.06455,0.010000000000000002,-0.01255,0.02455,-0.007000000000000006,-0.028550000000000027,0.0071,-0.0072059413890004365,-0.02445905258932161,0.00667402649538343,0.7903452428743476,0.7730921316740265,0.8042252107587314,0.7666666666666667
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,customary_30,8192,pre_psd,30,0.048,0.03345,0.07474999999999998,0.04,0.04,0.04,0.06,0.02745,0.07384999999999999,0.019999999999999997,-0.01255,0.033849999999999984,-0.014000000000000012,-0.030000000000000027,0.009100000000000002,-0.01429144921718184,-0.025610196708149388,0.007970694500200708,0.7832597350461662,0.7719409875551987,0.8055218787635487,0.6333333333333333
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,full_115,128,independent_square_psd,30,0.082,0.0689,0.15404999999999974,0.034,0.034,0.034,0.05,0.03745,0.12759999999999969,0.016,0.0034499999999999965,0.09359999999999968,-0.028000000000000025,-0.07500000000000002,-0.014000000000000012,-0.025210758731433136,-0.0755238859895624,-0.011280610196708118,0.7723404255319148,0.7220272982737856,0.7862705740666399,0.06666666666666667
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,full_115,128,nystrom_psd,30,0.08,0.06945000000000001,0.11804999999999985,0.034,0.034,0.034,0.036,0.02545,0.0879499999999998,0.001999999999999995,-0.008550000000000004,0.05394999999999981,-0.026000000000000023,-0.04735000000000004,-0.01890000000000002,-0.022721798474508226,-0.04569951826575674,-0.015246888799678879,0.7748293857888398,0.7518516659975913,0.7823042954636692,0.0
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,full_115,128,pre_psd,30,0.082,0.07289999999999999,0.1,0.034,0.034,0.034,0.053,0.0389,0.06964999999999999,0.018999999999999996,0.004899999999999998,0.035649999999999994,-0.03200000000000003,-0.04800000000000004,-0.015450000000000016,-0.028863910076274535,-0.045132476916900845,-0.013304897631473326,0.7686872741870735,0.7524187073464472,0.7842462866318747,0.0
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,full_115,512,independent_square_psd,30,0.074,0.06145,0.20514999999999997,0.034,0.034,0.034,0.032,0.02345,0.20859999999999998,-0.0020000000000000018,-0.010550000000000002,0.17459999999999998,-0.026000000000000023,-0.06475000000000006,-0.020900000000000023,-0.022601364913689248,-0.06969490164592539,-0.017723805700521865,0.7749498193496588,0.7278562826174226,0.7798273785628261,0.0
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,full_115,512,nystrom_psd,30,0.076,0.06745000000000001,0.12284999999999993,0.034,0.034,0.034,0.03,0.02145,0.12594999999999992,-0.0040000000000000036,-0.012550000000000004,0.09194999999999992,-0.028000000000000025,-0.03565000000000003,-0.013800000000000024,-0.02388598956242477,-0.037044359694901635,-0.013128261742272175,0.7736651947009232,0.7605068245684464,0.7844229225210758,0.03333333333333333
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,full_115,512,pre_psd,30,0.072,0.06145,0.12719999999999992,0.034,0.034,0.034,0.03,0.0229,0.12914999999999996,-0.0040000000000000036,-0.011100000000000002,0.09514999999999996,-0.026000000000000023,-0.06420000000000006,-0.015450000000000016,-0.022601364913689248,-0.06753311922922522,-0.012166800481734288,0.7749498193496588,0.7300180650341228,0.7853843837816138,0.0
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,full_115,2048,independent_square_psd,30,0.082,0.07145,0.12819999999999998,0.034,0.034,0.034,0.032,0.02145,0.12804999999999997,-0.0020000000000000018,-0.012550000000000004,0.09404999999999997,-0.026000000000000023,-0.038000000000000034,-0.008900000000000014,-0.02384584504215176,-0.036756322761943,-0.01038940184664798,0.7737053392211963,0.7607948615014051,0.7871617824167001,0.1
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,full_115,2048,nystrom_psd,30,0.073,0.048350000000000004,0.082,0.034,0.034,0.034,0.032,0.0249,0.07509999999999999,-0.0020000000000000018,-0.009100000000000004,0.04109999999999999,-0.026000000000000023,-0.036550000000000034,0.003099999999999997,-0.022521075873143337,-0.03265455640305095,0.0020513849859493576,0.7750301083902047,0.7648966278602971,0.7996025692492974,0.4
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,full_115,2048,pre_psd,30,0.074,0.06545000000000001,0.11204999999999997,0.034,0.034,0.034,0.028999999999999998,0.02035,0.11479999999999996,-0.005000000000000003,-0.013650000000000002,0.08079999999999996,-0.026000000000000023,-0.04185000000000003,-0.013450000000000014,-0.022240064231232426,-0.04256322761942999,-0.01376053793657173,0.7753111200321157,0.754987956643918,0.7837906463267763,0.2
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,full_115,8192,independent_square_psd,30,0.053,0.0338,0.07309999999999998,0.034,0.034,0.034,0.057,0.024,0.072,0.023,-0.010000000000000002,0.03799999999999999,-0.010000000000000009,-0.02510000000000002,0.012199999999999999,-0.01087916499397834,-0.021154154957848243,0.010527900441589709,0.7866720192693697,0.7763970293054998,0.8080790847049377,0.4
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,full_115,8192,nystrom_psd,30,0.033,0.0189,0.07509999999999999,0.034,0.034,0.034,0.041,0.024,0.0571,0.006999999999999999,-0.010000000000000002,0.023099999999999992,-0.007000000000000006,-0.028550000000000027,0.0071,-0.0072059413890004365,-0.02445905258932161,0.00667402649538343,0.7903452428743476,0.7730921316740265,0.8042252107587314,0.5333333333333333
07_unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,zz_r1_full__as0.5,entangling_zz,full_115,8192,pre_psd,30,0.048,0.03345,0.07474999999999998,0.034,0.034,0.034,0.049,0.024,0.07039999999999998,0.015,-0.010000000000000002,0.03639999999999998,-0.014000000000000012,-0.030000000000000027,0.009100000000000002,-0.01429144921718184,-0.025610196708149388,0.007970694500200708,0.7832597350461662,0.7719409875551987,0.8055218787635487,0.3
