model,kernel,delta_ood,setting,qs,seed
svc,matern15_med,0.001784599125714581,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
svc,matern25_med,0.0002169701045619421,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
svc,poly2,0.06940881651214552,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
svc,poly3,0.06924789034603132,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
svc,rbf_gscale,0.03296424396727036,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
gpc,laplacian_med,-0.000834254055179251,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
gpc,linear,0.022859521865142264,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
gpc,matern15_med,0.0005796544490880961,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
gpc,matern25_med,-0.003972714608252948,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
gpc,poly2,0.05017053369841955,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
gpc,poly3,0.053735728811388085,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
gpc,rbf_gscale,0.04959328113240784,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
svc,laplacian_med,-0.0006060751629277661,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
svc,linear,0.04528190101039218,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
svc,matern15_med,0.001784599125714581,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
svc,matern25_med,0.0002169701045619421,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
svc,poly2,0.06940881651214552,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
svc,poly3,0.0694424428752142,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
svc,rbf_gscale,0.03296424396727036,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
gpc,laplacian_med,-0.000834254055179251,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
gpc,linear,0.022859521865142264,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
gpc,matern15_med,0.0005796544490880961,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
gpc,matern25_med,-0.003972714608252948,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
gpc,poly2,0.05017053369841955,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
gpc,poly3,0.053735728811388085,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
gpc,rbf_gscale,0.04959328113240784,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
svc,laplacian_med,-0.0006060751629277661,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
svc,linear,0.04528190101039218,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
svc,matern15_med,0.001784599125714581,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
svc,matern25_med,0.0002169701045619421,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
svc,poly2,0.06940881651214552,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
svc,poly3,0.06924789034603132,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
svc,rbf_gscale,0.03296424396727036,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
gpc,laplacian_med,-0.0017569991671471552,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
gpc,linear,0.022126657697482253,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
gpc,matern15_med,0.00038759689922482907,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
gpc,matern25_med,-0.0020789288231148452,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
gpc,poly2,0.055266192581203175,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
gpc,poly3,0.06187776282913706,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
gpc,rbf_gscale,0.04538887821128843,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
svc,laplacian_med,-5.285412262157063e-05,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
svc,linear,0.04492760586840925,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
svc,matern15_med,-0.004342046255365495,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
svc,matern25_med,0.002684348773143741,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
svc,poly2,0.06387180472804152,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
svc,poly3,0.064294637709014,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
svc,rbf_gscale,0.03915049010186431,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
gpc,laplacian_med,-0.0017569991671471552,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,42
gpc,linear,0.022126657697482253,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,42
gpc,matern15_med,0.00038759689922482907,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,42
gpc,matern25_med,-0.0020789288231148452,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,42
gpc,poly2,0.055266192581203175,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,42
gpc,poly3,0.06187776282913706,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,42
gpc,rbf_gscale,0.04538887821128843,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,42
svc,laplacian_med,-5.285412262157063e-05,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,42
svc,linear,0.04492760586840925,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,42
svc,matern15_med,-0.004342046255365495,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,42
svc,matern25_med,0.0028781472227561444,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,42
svc,poly2,0.06387180472804152,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,42
svc,poly3,0.06408802613876607,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,42
svc,rbf_gscale,0.03915049010186431,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,42
gpc,laplacian_med,-0.0017569991671471552,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,999
gpc,linear,0.022126657697482253,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,999
gpc,matern15_med,0.00038759689922482907,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,999
gpc,matern25_med,-0.0020789288231148452,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,999
gpc,poly2,0.055266192581203175,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,999
gpc,poly3,0.06187776282913706,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,999
gpc,rbf_gscale,0.04538887821128843,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,999
svc,laplacian_med,-5.285412262157063e-05,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,999
svc,linear,0.04492760586840925,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,999
svc,matern15_med,-0.004342046255365495,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,999
svc,matern25_med,0.002684348773143741,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,999
svc,poly2,0.06387180472804152,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,999
svc,poly3,0.06428182458837847,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,999
svc,rbf_gscale,0.03915049010186431,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,999
gpc,laplacian_med,0.001549430537979557,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,123
gpc,linear,0.015446155745547729,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,123
gpc,matern15_med,0.0008617549924380352,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,123
gpc,matern25_med,0.002073520787678684,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,123
gpc,poly2,0.043405660668539126,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,123
gpc,poly3,0.04470817000524709,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,123
gpc,rbf_gscale,0.040975956048026195,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,123
svc,laplacian_med,0.004844593968949651,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,123
svc,linear,0.03881909935491832,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,123
svc,matern15_med,0.006116855458501802,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,123
svc,matern25_med,0.0044482854409086505,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,123
svc,poly2,0.05105651408994101,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,123
svc,poly3,0.07700916694959721,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,123
svc,rbf_gscale,0.04774036235686285,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,123
gpc,laplacian_med,0.0016599277755486197,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,42
gpc,linear,0.015446155745547729,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,42
gpc,matern15_med,0.001085218679588862,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,42
gpc,matern25_med,0.002186487237260426,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,42
gpc,poly2,0.043405660668539126,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,42
gpc,poly3,0.04470817000524709,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,42
gpc,rbf_gscale,0.040975956048026195,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,42
svc,laplacian_med,0.004955091206518691,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,42
svc,linear,0.03881909935491832,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,42
svc,matern15_med,0.00567239729621285,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,42
svc,matern25_med,0.004897682027223005,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,42
svc,poly2,0.051167011327510094,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,42
svc,poly3,0.07700916694959721,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,42
svc,rbf_gscale,0.047852094200438275,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,42
gpc,laplacian_med,0.0015494305379795791,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,999
gpc,linear,0.015446155745547729,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,999
gpc,matern15_med,0.0008629895984444191,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,999
gpc,matern25_med,0.00196672736812864,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,999
gpc,poly2,0.043405660668539126,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,999
gpc,poly3,0.04470817000524709,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,999
gpc,rbf_gscale,0.040975956048026195,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,999
svc,laplacian_med,0.0045118676502361454,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,999
svc,linear,0.03893083119849374,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,999
svc,matern15_med,0.00589709558937006,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,999
svc,matern25_med,0.004003827278619698,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,999
svc,poly2,0.05105651408994101,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,999
svc,poly3,0.07700916694959721,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,999
svc,rbf_gscale,0.04762863051328743,m2_hist_byteent__ms999__q4000_id1800_ood1800,42,999
gpc,laplacian_med,-0.0027290916366548234,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,123
gpc,linear,0.08578631452581038,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,123
gpc,matern15_med,-0.0036334533813525026,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,123
gpc,matern25_med,0.003913565426170451,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,123
gpc,poly2,0.14004801920768306,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,123
gpc,poly3,0.1127731092436975,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,123
gpc,rbf_gscale,-0.0005922368947579137,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,123
svc,laplacian_med,0.0020728291316527204,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,123
svc,linear,0.044729891956782696,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,123
svc,matern15_med,0.00489795918367344,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,123
svc,matern25_med,-0.0008163265306122547,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,123
svc,poly2,0.03589435774309715,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,123
svc,poly3,0.031820728291316505,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,123
svc,rbf_gscale,0.002641056422569088,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,123
gpc,laplacian_med,-0.0027290916366548234,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,42
gpc,linear,0.08578631452581038,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,42
gpc,matern15_med,-0.0036334533813525026,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,42
gpc,matern25_med,0.003913565426170451,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,42
gpc,poly2,0.14004801920768306,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,42
gpc,poly3,0.1127731092436975,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,42
gpc,rbf_gscale,-0.0005922368947579137,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,42
svc,laplacian_med,0.0020728291316527204,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,42
svc,linear,0.044729891956782696,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,42
svc,matern15_med,0.00489795918367344,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,42
svc,matern25_med,-0.0008163265306122547,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,42
svc,poly2,0.03589435774309715,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,42
svc,poly3,0.031820728291316505,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,42
svc,rbf_gscale,0.002641056422569088,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,42
gpc,laplacian_med,-0.0027290916366548234,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,999
gpc,linear,0.08578631452581038,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,999
gpc,matern15_med,-0.0036334533813525026,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,999
gpc,matern25_med,0.003913565426170451,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,999
gpc,poly2,0.14004801920768306,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,999
gpc,poly3,0.1127731092436975,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,999
gpc,rbf_gscale,-0.0005922368947579137,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,999
svc,laplacian_med,0.0020728291316527204,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,999
svc,linear,0.044729891956782696,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,999
svc,matern15_med,0.00489795918367344,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,999
svc,matern25_med,-0.0008163265306122547,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,999
svc,poly2,0.03589435774309715,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,999
svc,poly3,0.031820728291316505,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,999
svc,rbf_gscale,0.002641056422569088,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,999
gpc,laplacian_med,-0.005691056910569148,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,123
gpc,linear,0.09462262339158825,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,123
gpc,matern15_med,0.023750080020485287,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,123
gpc,matern25_med,0.025859420011522926,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,123
gpc,poly2,0.10655847897061654,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,123
gpc,poly3,0.11223673260354657,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,123
gpc,rbf_gscale,0.036287689648550045,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,123
svc,laplacian_med,0.001510786761410965,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,123
svc,linear,0.05059215159080723,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,123
svc,matern15_med,-0.0033032456308815573,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,123
svc,matern25_med,-0.005665450355290891,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,123
svc,poly2,0.1280519813072146,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,123
svc,poly3,0.05020485244222519,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,123
svc,rbf_gscale,-0.00024326227514255284,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,123
gpc,laplacian_med,-0.005691056910569148,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,42
gpc,linear,0.09462262339158825,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,42
gpc,matern15_med,0.023750080020485287,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,42
gpc,matern25_med,0.025859420011522926,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,42
gpc,poly2,0.10655847897061654,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,42
gpc,poly3,0.11223673260354657,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,42
gpc,rbf_gscale,0.036287689648550045,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,42
svc,laplacian_med,0.001510786761410965,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,42
svc,linear,0.05059215159080723,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,42
svc,matern15_med,-0.0033032456308815573,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,42
svc,matern25_med,-0.005665450355290891,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,42
svc,poly2,0.1284584853722553,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,42
svc,poly3,0.05020485244222519,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,42
svc,rbf_gscale,-0.00024326227514255284,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,42
gpc,laplacian_med,-0.005691056910569148,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,999
gpc,linear,0.09462262339158825,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,999
gpc,matern15_med,0.023750080020485287,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,999
gpc,matern25_med,0.025859420011522926,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,999
gpc,poly2,0.10655847897061654,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,999
gpc,poly3,0.11223673260354657,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,999
gpc,rbf_gscale,0.036287689648550045,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,999
svc,laplacian_med,0.001510786761410965,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,999
svc,linear,0.05059215159080723,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,999
svc,matern15_med,-0.0033032456308815573,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,999
svc,matern25_med,-0.005665450355290891,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,999
svc,poly2,0.12764547724217395,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,999
svc,poly3,0.05020485244222519,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,999
svc,rbf_gscale,-0.00024326227514255284,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,999
gpc,laplacian_med,0.00018734687995378697,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,123
gpc,linear,0.08106195257081547,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,123
gpc,matern15_med,-0.008951818225488873,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,123
gpc,matern25_med,-0.010987013818833958,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,123
gpc,poly2,0.1356511505019936,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,123
gpc,poly3,0.13028374245408408,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,123
gpc,rbf_gscale,-0.0023266240732734643,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,123
svc,laplacian_med,-0.0002505964676305261,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,123
svc,linear,0.08450545227458328,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,123
svc,matern15_med,0.0031616787561448588,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,123
svc,matern25_med,0.0004939872860322935,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,123
svc,poly2,0.05052280988294842,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,123
svc,poly3,0.041428479928263796,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,123
svc,rbf_gscale,0.005451473955581143,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,123
gpc,laplacian_med,0.00018734687995378697,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,42
gpc,linear,0.08106195257081547,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,42
gpc,matern15_med,-0.008951818225488873,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,42
gpc,matern25_med,-0.010987013818833958,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,42
gpc,poly2,0.1356511505019936,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,42
gpc,poly3,0.13028374245408408,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,42
gpc,rbf_gscale,-0.0023266240732734643,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,42
svc,laplacian_med,-0.0002505964676305261,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,42
svc,linear,0.08450545227458328,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,42
svc,matern15_med,0.0031616787561448588,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,42
svc,matern25_med,0.0004939872860322935,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,42
svc,poly2,0.05052280988294842,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,42
svc,poly3,0.041428479928263796,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,42
svc,rbf_gscale,0.005451473955581143,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,42
gpc,laplacian_med,0.00018734687995378697,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,999
gpc,linear,0.08106195257081547,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,999
gpc,matern15_med,-0.008951818225488873,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,999
gpc,matern25_med,-0.010987013818833958,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,999
gpc,poly2,0.1356511505019936,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,999
gpc,poly3,0.13028374245408408,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,999
gpc,rbf_gscale,-0.0023266240732734643,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,999
svc,laplacian_med,-0.0002505964676305261,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,999
svc,linear,0.08450545227458328,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,999
svc,matern15_med,0.0031616787561448588,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,999
svc,matern25_med,0.0006885398152151722,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,999
svc,poly2,0.05052280988294842,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,999
svc,poly3,0.041428479928263796,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,999
svc,rbf_gscale,0.005451473955581143,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,999
gpc,laplacian_med,0.0007085717949951275,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,123
gpc,linear,0.071855111495856,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,123
gpc,matern15_med,-0.012748681447281918,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,123
gpc,matern25_med,-0.004911909456708163,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,123
gpc,poly2,0.1138219593132304,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,123
gpc,poly3,0.11478782923740363,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,123
gpc,rbf_gscale,0.00037592779621351544,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,123
svc,laplacian_med,-0.0009931226855191655,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,123
svc,linear,0.07012456115038716,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,123
svc,matern15_med,-0.008229532374677362,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,123
svc,matern25_med,-0.007311755558761757,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,123
svc,poly2,0.04772599753122038,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,123
svc,poly3,0.022114814280447016,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,123
svc,rbf_gscale,-0.008841917953157297,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,123
gpc,laplacian_med,0.0007085717949951275,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,42
gpc,linear,0.071855111495856,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,42
gpc,matern15_med,-0.012748681447281918,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,42
gpc,matern25_med,-0.004911909456708163,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,42
gpc,poly2,0.1138219593132304,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,42
gpc,poly3,0.11478782923740363,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,42
gpc,rbf_gscale,0.00037592779621351544,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,42
svc,laplacian_med,-0.0009931226855191655,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,42
svc,linear,0.07012456115038716,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,42
svc,matern15_med,-0.008020327353756884,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,42
svc,matern25_med,-0.007311755558761757,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,42
svc,poly2,0.04772599753122038,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,42
svc,poly3,0.022114814280447016,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,42
svc,rbf_gscale,-0.008841917953157297,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,42
gpc,laplacian_med,0.0007085717949951275,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,999
