run,group,model,shots,same_selection,ood_exact_selection,ood_shots_selection,selection_regret
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,gpc,2048,True,0.9785521496047812,0.9785521496047812,0.0
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,gpc,8192,True,0.9785521496047812,0.9785521496047812,0.0
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,svc,128,False,0.9506137137716084,0.9900873979821349,-0.03947368421052644
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,svc,512,False,0.9506137137716084,0.9637716085084508,-0.013157894736842368
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,svc,2048,False,0.9506137137716084,0.9581325107640896,-0.007518796992481147
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,svc,8192,False,0.9506137137716084,0.9900873979821349,-0.03947368421052644
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,gpc,128,True,0.9918816352019983,0.9918816352019983,0.0
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,gpc,512,True,0.9918816352019983,0.9918816352019983,0.0
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,gpc,2048,False,0.9918816352019983,0.9878784967414452,0.004003138460553113
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,gpc,8192,True,0.9918816352019983,0.9918816352019983,0.0
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,svc,128,False,0.9707050327456724,0.9979423868312758,-0.02723735408560335
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,svc,512,False,0.9707050327456724,0.995996861539447,-0.025291828793774562
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,svc,2048,False,0.9707050327456724,0.9979423868312758,-0.02723735408560335
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,svc,8192,False,0.9707050327456724,0.9979423868312758,-0.02723735408560335
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,gpc,128,False,0.9636217948717948,0.9841346153846152,-0.02051282051282044
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,gpc,512,False,0.9636217948717948,0.9677884615384617,-0.004166666666666874
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,gpc,2048,False,0.9636217948717948,0.9825320512820512,-0.018910256410256454
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,gpc,8192,True,0.9636217948717948,0.9636217948717948,0.0
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,svc,128,True,0.9846153846153848,0.9846153846153848,0.0
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,svc,512,True,0.9846153846153848,0.9846153846153848,0.0
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,svc,2048,True,0.9846153846153848,0.9846153846153848,0.0
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,svc,8192,True,0.9846153846153848,0.9846153846153848,0.0
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,gpc,128,False,0.9637987324755136,0.8885954804429934,0.07520325203252021
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,gpc,512,False,0.9637987324755136,0.9881889763779528,-0.024390243902439157
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,gpc,2048,True,0.9637987324755136,0.9637987324755136,0.0
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,gpc,8192,True,0.9637987324755136,0.9637987324755136,0.0
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,svc,128,False,0.9740253504897254,0.9353434479226682,0.03868190256705717
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,svc,512,False,0.9740253504897254,0.9799948786889444,-0.005969528199219032
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,svc,2048,False,0.9740253504897254,0.9577651878880994,0.016260162601625994
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,svc,8192,False,0.9740253504897254,0.9577651878880994,0.016260162601625994
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,gpc,128,False,0.967947384423357,0.9477044694436,0.020242914979757054
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,gpc,512,True,0.967947384423357,0.967947384423357,0.0
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,gpc,2048,True,0.967947384423357,0.967947384423357,0.0
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,gpc,8192,True,0.967947384423357,0.967947384423357,0.0
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,svc,128,False,0.967755356771375,0.9860699940791474,-0.018314637307772386
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,svc,512,False,0.967755356771375,0.9881422924901186,-0.020386935718743615
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,svc,2048,False,0.967755356771375,0.96385079451441,0.003904562256965005
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,svc,8192,False,0.967755356771375,0.9699716759213328,-0.0022163191499577906
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,gpc,128,True,0.9681198386787018,0.9681198386787018,0.0
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,gpc,512,True,0.9681198386787018,0.9681198386787018,0.0
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,gpc,2048,True,0.9681198386787018,0.9681198386787018,0.0
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,gpc,8192,True,0.9681198386787018,0.9681198386787018,0.0
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,svc,128,False,0.9780263747519364,0.95637283144485,0.021653543307086465
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,svc,512,False,0.9780263747519364,0.9819633826259522,-0.003937007874015741
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,svc,2048,True,0.9780263747519364,0.9780263747519364,0.0
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,svc,8192,True,0.9780263747519364,0.9780263747519364,0.0
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,gpc,128,False,0.990272373540856,0.990272373540856,0.0
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,gpc,512,True,0.990272373540856,0.990272373540856,0.0
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,gpc,2048,True,0.990272373540856,0.990272373540856,0.0
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,gpc,8192,True,0.990272373540856,0.990272373540856,0.0
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,svc,128,False,0.990272373540856,0.9592960881330964,0.03097628540775954
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,svc,512,True,0.990272373540856,0.990272373540856,0.0
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,svc,2048,False,0.990272373540856,0.990272373540856,0.0
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,svc,8192,False,0.990272373540856,0.9511777233350946,0.039094650205761305
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,gpc,128,True,0.9819045482945898,0.9819045482945898,0.0
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,gpc,512,False,0.9819045482945898,0.9721078517759016,0.009796696518688197
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,gpc,2048,False,0.9819045482945898,0.9721078517759016,0.009796696518688197
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,gpc,8192,True,0.9819045482945898,0.9819045482945898,0.0
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,svc,128,False,0.9685352216472548,0.991701244813278,-0.02316602316602323
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,svc,512,True,0.9685352216472548,0.9685352216472548,0.0
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,svc,2048,False,0.9685352216472548,0.9896265560165975,-0.02109133436934274
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,svc,8192,False,0.9685352216472548,0.9875518672199172,-0.01901664557266236
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,gpc,128,False,0.9898501536885246,0.9539254610655736,0.03592469262295095
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,gpc,512,True,0.9898501536885246,0.9898501536885246,0.0
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,gpc,2048,False,0.9898501536885246,0.9539254610655736,0.03592469262295095
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,gpc,8192,True,0.9898501536885246,0.9898501536885246,0.0
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,svc,128,False,0.9253970286885246,0.9800845286885246,-0.0546875
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,svc,512,False,0.9253970286885246,0.9390689036885246,-0.013671875
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,svc,2048,False,0.9253970286885246,0.9706070696721312,-0.04521004098360659
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,svc,8192,False,0.9253970286885246,0.9706070696721312,-0.04521004098360659
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,gpc,128,True,0.9716752911773658,0.9716752911773658,0.0
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,gpc,512,True,0.9716752911773658,0.9716752911773658,0.0
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,gpc,2048,True,0.9716752911773658,0.9716752911773658,0.0
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,gpc,8192,True,0.9716752911773658,0.9716752911773658,0.0
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,svc,128,False,0.9835466764927344,0.978043544433586,0.00550313205914843
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,svc,512,False,0.9835466764927344,0.96052484019289,0.023021836299844445
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,svc,2048,False,0.9835466764927344,0.943006135952194,0.04054054054054046
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,svc,8192,False,0.9835466764927344,0.943006135952194,0.04054054054054046
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,gpc,128,True,0.9296237515830648,0.9296237515830648,0.0
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,gpc,512,True,0.9296237515830648,0.9296237515830648,0.0
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,gpc,2048,True,0.9296237515830648,0.9296237515830648,0.0
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,gpc,8192,True,0.9296237515830648,0.9296237515830648,0.0
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,svc,128,False,0.929976434376954,0.9142980810849806,0.015678353291973424
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,svc,512,False,0.929976434376954,0.9395549784382564,-0.00957854406130243
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,svc,2048,True,0.929976434376954,0.929976434376954,0.0
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,svc,8192,False,0.929976434376954,0.9357235608137354,-0.005747126436781436
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,gpc,128,True,0.9834935897435896,0.9834935897435896,0.0
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,gpc,512,True,0.9834935897435896,0.9834935897435896,0.0
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,gpc,2048,True,0.9834935897435896,0.9834935897435896,0.0
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,gpc,8192,True,0.9834935897435896,0.9834935897435896,0.0
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,svc,128,False,0.9315705128205128,0.9466346153846156,-0.015064102564102733
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,svc,512,False,0.9315705128205128,0.9602564102564104,-0.028685897435897556
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,svc,2048,False,0.9315705128205128,0.941025641025641,-0.009455128205128172
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs2024__s42,toniot_scanning_natural_cur,svc,8192,False,0.9315705128205128,0.9467948717948718,-0.01522435897435892
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,gpc,128,False,0.994296577946768,0.9866920152091254,0.0076045627376425395
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,gpc,512,False,0.994296577946768,0.9866920152091254,0.0076045627376425395
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,gpc,2048,True,0.994296577946768,0.994296577946768,0.0
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,gpc,8192,True,0.994296577946768,0.994296577946768,0.0
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,svc,128,False,0.9447064863390608,0.994296577946768,-0.04959009160770711
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,svc,512,False,0.9447064863390608,0.9649692769248046,-0.020262790585743762
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,svc,2048,True,0.9447064863390608,0.9447064863390608,0.0
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,svc,8192,False,0.9447064863390608,0.9649692769248046,-0.020262790585743762
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,gpc,128,True,0.8861710323574731,0.8861710323574731,0.0
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,gpc,512,True,0.8861710323574731,0.8861710323574731,0.0
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,gpc,2048,True,0.8861710323574731,0.8861710323574731,0.0
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,gpc,8192,True,0.8861710323574731,0.8861710323574731,0.0
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,svc,128,False,0.8753531073446328,0.9421545968156138,-0.06680148947098097
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,svc,512,False,0.8753531073446328,0.8643104776579353,0.011042629686697447
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,svc,2048,True,0.8753531073446328,0.8753531073446328,0.0
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs7__s42,toniot_scanning_natural_cur,svc,8192,False,0.8753531073446328,0.8643104776579353,0.011042629686697447
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,gpc,128,False,0.9127801575460044,0.8992636087981903,0.01351654874781405
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,gpc,512,True,0.9127801575460044,0.9127801575460044,0.0
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,gpc,2048,True,0.9127801575460044,0.9127801575460044,0.0
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,gpc,8192,True,0.9127801575460044,0.9127801575460044,0.0
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,svc,128,False,0.7613145946639714,0.8316567999871654,-0.07034220532319391
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,svc,512,False,0.7613145946639714,0.8202499558807015,-0.05893536121673004
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,svc,2048,False,0.7613145946639714,0.9801543373281352,-0.21883974266416373
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs999__s42,toniot_scanning_natural_cur,svc,8192,True,0.7613145946639714,0.7613145946639714,0.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,unsw_dos_m2_centroid,gpc,128,False,0.8106442577030812,0.9105242096838736,-0.09987995198079236
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,unsw_dos_m2_centroid,gpc,512,False,0.8106442577030812,0.8656662665066026,-0.05502200880352137
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,unsw_dos_m2_centroid,gpc,2048,True,0.8106442577030812,0.8106442577030812,0.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,unsw_dos_m2_centroid,gpc,8192,False,0.8106442577030812,0.8656662665066026,-0.05502200880352137
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,unsw_dos_m2_centroid,svc,128,False,0.8962785114045618,0.9298519407763104,-0.033573429371748564
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,unsw_dos_m2_centroid,svc,512,False,0.8962785114045618,0.887154861944778,0.009123649459783834
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,unsw_dos_m2_centroid,svc,2048,False,0.8962785114045618,0.8965986394557823,-0.0003201280512205029
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,unsw_dos_m2_centroid,svc,8192,False,0.8962785114045618,0.8924369747899159,0.003841536614645924
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,unsw_dos_m2_centroid,gpc,128,False,0.8440724974200207,0.8812886996904025,-0.037216202270381804
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,unsw_dos_m2_centroid,gpc,512,True,0.8440724974200207,0.8440724974200207,0.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,unsw_dos_m2_centroid,gpc,2048,True,0.8440724974200207,0.8440724974200207,0.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,unsw_dos_m2_centroid,gpc,8192,False,0.8440724974200207,0.8783862229102167,-0.03431372549019607
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,unsw_dos_m2_centroid,svc,128,False,0.8827721878224974,0.8864486584107327,-0.003676470588235281
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,unsw_dos_m2_centroid,svc,512,False,0.8827721878224974,0.8575851393188854,0.025187048503612086
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,unsw_dos_m2_centroid,svc,2048,False,0.8827721878224974,0.8575851393188854,0.025187048503612086
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,unsw_dos_m2_centroid,svc,8192,False,0.8827721878224974,0.8904798761609907,-0.007707688338493224
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,gpc,128,False,0.9045378904249872,0.9006656426011265,0.0038722478238607527
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,gpc,512,False,0.9045378904249872,0.8966653865847414,0.007872503840245848
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,gpc,2048,False,0.9045378904249872,0.9026497695852534,0.0018881208397337756
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,gpc,8192,True,0.9045378904249872,0.9045378904249872,0.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,svc,128,False,0.9025857654889912,0.9262032770097286,-0.023617511520737433
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,svc,512,False,0.9025857654889912,0.9261072708653354,-0.02352150537634423
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,svc,2048,False,0.9025857654889912,0.9240911418330772,-0.021505376344086002
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,svc,8192,False,0.9025857654889912,0.9046018945212494,-0.0020161290322582293
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,unsw_dos_m2_centroid,gpc,128,False,0.8322130465399142,0.8892516484219961,-0.057038601882081874
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,unsw_dos_m2_centroid,gpc,512,True,0.8322130465399142,0.8322130465399142,0.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,unsw_dos_m2_centroid,gpc,2048,True,0.8322130465399142,0.8322130465399142,0.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,unsw_dos_m2_centroid,gpc,8192,True,0.8322130465399142,0.8322130465399142,0.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,unsw_dos_m2_centroid,svc,128,True,0.8786409320786122,0.8786409320786122,0.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,unsw_dos_m2_centroid,svc,512,False,0.8786409320786122,0.8804173868510339,-0.0017764547724217206
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,unsw_dos_m2_centroid,svc,2048,False,0.8786409320786122,0.8804173868510339,-0.0017764547724217206
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,unsw_dos_m2_centroid,svc,8192,False,0.8786409320786122,0.8625728186415722,0.016068113437039955
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,unsw_dos_m2_centroid,gpc,128,False,0.8253244532738435,0.8935369884874045,-0.06821253521356097
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,unsw_dos_m2_centroid,gpc,512,False,0.8253244532738435,0.9115875006106398,-0.08626304733679624
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,unsw_dos_m2_centroid,gpc,2048,True,0.8253244532738435,0.8253244532738435,0.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,unsw_dos_m2_centroid,gpc,8192,True,0.8253244532738435,0.8253244532738435,0.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,unsw_dos_m2_centroid,svc,128,False,0.9053671166403412,0.8903128104085587,0.0150543062317825
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,unsw_dos_m2_centroid,svc,512,False,0.9053671166403412,0.8820162511602156,0.02335086548012555
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,unsw_dos_m2_centroid,svc,2048,False,0.9053671166403412,0.9145104297275732,-0.009143313087232041
unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,unsw_dos_m2_centroid,svc,8192,True,0.9053671166403412,0.9053671166403412,0.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_m2_centroid,gpc,128,False,0.8913948535651952,0.8893372403964709,0.002057613168724326
unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_m2_centroid,gpc,512,False,0.8913948535651952,0.8497141759139165,0.0416806776512787
unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_m2_centroid,gpc,2048,True,0.8913948535651952,0.8913948535651952,0.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_m2_centroid,gpc,8192,True,0.8913948535651952,0.8913948535651952,0.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_m2_centroid,svc,128,True,0.9137643912827658,0.9137643912827658,0.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_m2_centroid,svc,512,False,0.9137643912827658,0.8647899953563594,0.0489743959264064
unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_m2_centroid,svc,2048,False,0.9137643912827658,0.8797217018142224,0.034042689468543386
unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_m2_centroid,svc,8192,False,0.9137643912827658,0.8797217018142224,0.034042689468543386
unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs2024__s42,unsw_dos_m2_centroid,gpc,128,False,0.861744468973074,0.8824102869849659,-0.020665818011891934
