source,setting,qs,model,scope,predictor,kind,rho,n_cells,group
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,gpc,quantum,kta_train,honest,-0.5235051141181752,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,gpc,quantum,kta_id,honest,-0.4926664507865011,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,gpc,quantum,spec_train_eff_rank,honest,0.34975557193240153,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,gpc,quantum,ood_novelty_ratio,label_free,0.03535163845338252,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,svc,all,kta_ood,diagnostic,0.5094286540854344,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,svc,all,kta_drop_id_to_ood,diagnostic,-0.4821277814631763,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,svc,all,kta_train,honest,-0.2585608417420731,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,svc,all,kta_id,honest,-0.25978046835406404,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,svc,all,spec_train_eff_rank,honest,0.4126090645796943,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,svc,all,ood_novelty_ratio,label_free,0.2650342445287941,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,svc,classical,kta_ood,diagnostic,0.31000761221363793,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,svc,classical,kta_drop_id_to_ood,diagnostic,-0.35741168883853885,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,svc,classical,kta_train,honest,0.06621521814271879,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,svc,classical,kta_id,honest,0.0617005441784425,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,svc,classical,spec_train_eff_rank,honest,0.10534239249977988,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,svc,classical,ood_novelty_ratio,label_free,0.28367201408869297,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,svc,quantum,kta_ood,diagnostic,0.15037593984962402,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.06165413533834586,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,svc,quantum,kta_train,honest,-0.11127819548872178,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,svc,quantum,kta_id,honest,-0.07518796992481201,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,svc,quantum,spec_train_eff_rank,honest,0.11578947368421053,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,svc,quantum,ood_novelty_ratio,label_free,0.3218045112781954,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,gpc,all,kta_ood,diagnostic,-0.1463300401000134,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,gpc,all,kta_drop_id_to_ood,diagnostic,0.055284408992243676,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,gpc,all,kta_train,honest,-0.09404919831957244,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,gpc,all,kta_id,honest,-0.12061199584895269,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,gpc,all,spec_train_eff_rank,honest,-0.293692556429084,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,gpc,all,ood_novelty_ratio,label_free,0.24610478841708475,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,gpc,classical,kta_ood,diagnostic,-0.43773896575666865,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,gpc,classical,kta_drop_id_to_ood,diagnostic,0.033962505963879466,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,gpc,classical,kta_train,honest,-0.46943730465628947,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,gpc,classical,kta_id,honest,-0.41585201746883527,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,gpc,classical,spec_train_eff_rank,honest,-0.42339924101636395,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,gpc,classical,ood_novelty_ratio,label_free,0.41660673982358815,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,gpc,quantum,kta_ood,diagnostic,-0.0436254261765146,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.12109816576584224,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,gpc,quantum,kta_train,honest,0.040616776095375666,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,gpc,quantum,kta_id,honest,0.03159082585195885,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,gpc,quantum,spec_train_eff_rank,honest,-0.34975557193240153,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,gpc,quantum,ood_novelty_ratio,label_free,0.16472359194235683,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,svc,all,kta_ood,diagnostic,-0.18031101340913114,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,svc,all,kta_drop_id_to_ood,diagnostic,0.2100949511248502,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,svc,all,kta_train,honest,-0.01966685411069705,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,svc,all,kta_id,honest,-0.012480888185634666,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,svc,all,spec_train_eff_rank,honest,-0.4529049576453792,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,svc,all,ood_novelty_ratio,label_free,0.4389112345281524,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,svc,classical,kta_ood,diagnostic,-0.3121595890286832,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,svc,classical,kta_drop_id_to_ood,diagnostic,0.17342199390482396,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,svc,classical,kta_train,honest,-0.14504384944767099,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,svc,classical,kta_id,honest,-0.04099065310477658,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,svc,classical,spec_train_eff_rank,honest,-0.5864816521144957,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,svc,classical,ood_novelty_ratio,label_free,0.43986123908587177,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,svc,quantum,kta_ood,diagnostic,0.05490786398078562,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.12786762844840488,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,svc,quantum,kta_train,honest,-0.04964272633879248,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,svc,quantum,kta_id,honest,-0.045129751217084076,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,svc,quantum,spec_train_eff_rank,honest,-0.2610003945388029,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,svc,quantum,ood_novelty_ratio,label_free,0.3775855851829367,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,gpc,all,kta_ood,diagnostic,0.5051645419403793,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,gpc,all,kta_drop_id_to_ood,diagnostic,-0.31577478709024076,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,gpc,all,kta_train,honest,-0.05671364002453329,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,gpc,all,kta_id,honest,-0.062347445324983604,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,gpc,all,spec_train_eff_rank,honest,0.27136162197169067,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,gpc,all,ood_novelty_ratio,label_free,0.07408453970092178,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,gpc,classical,kta_ood,diagnostic,0.36507362374982527,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,gpc,classical,kta_drop_id_to_ood,diagnostic,-0.12118938850251931,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,gpc,classical,kta_train,honest,0.10161843135304414,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,gpc,classical,kta_id,honest,0.08355293244583631,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,gpc,classical,spec_train_eff_rank,honest,-0.13473851268292522,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,gpc,classical,ood_novelty_ratio,label_free,0.016560040664940528,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,gpc,quantum,kta_ood,diagnostic,0.07159023569744849,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,gpc,quantum,kta_drop_id_to_ood,diagnostic,0.24039247565774807,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,gpc,quantum,kta_train,honest,0.36096550420081924,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,gpc,quantum,kta_id,honest,0.3112291299268024,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,gpc,quantum,spec_train_eff_rank,honest,-0.28862168707497654,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,gpc,quantum,ood_novelty_ratio,label_free,0.44461304275257485,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,svc,all,kta_ood,diagnostic,0.1496547140660953,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,svc,all,kta_drop_id_to_ood,diagnostic,0.020893045994066363,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,svc,all,kta_train,honest,0.1896445713307562,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,svc,all,kta_id,honest,0.182648709776182,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,svc,all,spec_train_eff_rank,honest,0.019758581958189456,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,svc,all,ood_novelty_ratio,label_free,0.1800016270258025,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,svc,classical,kta_ood,diagnostic,0.16307484966544228,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,svc,classical,kta_drop_id_to_ood,diagnostic,-0.07256440678892885,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,svc,classical,kta_train,honest,-0.09909332970101038,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,svc,classical,kta_id,honest,-0.07178414435033822,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,svc,classical,spec_train_eff_rank,honest,-0.05383810826275366,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,svc,classical,ood_novelty_ratio,label_free,-0.21535243305101465,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,svc,quantum,kta_ood,diagnostic,-0.10419115878144009,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,svc,quantum,kta_drop_id_to_ood,diagnostic,0.36013900535323856,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,svc,quantum,kta_train,honest,0.3722191397047099,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,svc,quantum,kta_id,honest,0.3397537786351307,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,svc,quantum,spec_train_eff_rank,honest,-0.13967655343888707,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,svc,quantum,ood_novelty_ratio,label_free,0.47263525650131516,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,gpc,all,kta_ood,diagnostic,-0.18002720597693256,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,gpc,all,kta_drop_id_to_ood,diagnostic,0.12345794844483754,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,gpc,all,kta_train,honest,-0.017073971593434975,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,gpc,all,kta_id,honest,0.02870678740434672,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,gpc,all,spec_train_eff_rank,honest,0.02129555797642714,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,gpc,all,ood_novelty_ratio,label_free,0.1414700503456041,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,gpc,classical,kta_ood,diagnostic,0.02706766917293233,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,gpc,classical,kta_drop_id_to_ood,diagnostic,0.18496240601503755,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,gpc,classical,kta_train,honest,0.07218045112781954,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,gpc,classical,kta_id,honest,0.10977443609022557,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,gpc,classical,spec_train_eff_rank,honest,-0.04060150375939849,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,gpc,classical,ood_novelty_ratio,label_free,-0.40751879699248117,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,gpc,quantum,kta_ood,diagnostic,-0.46032346241425753,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,gpc,quantum,kta_drop_id_to_ood,diagnostic,0.21511848080143406,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,gpc,quantum,kta_train,honest,-0.07897706462989713,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,gpc,quantum,kta_id,honest,-0.030838663331674118,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,gpc,quantum,spec_train_eff_rank,honest,0.11357654056299492,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,gpc,quantum,ood_novelty_ratio,label_free,0.37908991022350613,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,svc,all,kta_ood,diagnostic,0.10572728563627044,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,svc,all,kta_drop_id_to_ood,diagnostic,0.029363478619478835,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,svc,all,kta_train,honest,0.06463717817514669,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,svc,all,kta_id,honest,0.09362540467169289,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,svc,all,spec_train_eff_rank,honest,0.042684928983587445,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,svc,all,ood_novelty_ratio,label_free,0.1982269339391654,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,svc,classical,kta_ood,diagnostic,0.2865739202284838,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,svc,classical,kta_drop_id_to_ood,diagnostic,0.1286197909686896,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,svc,classical,kta_train,honest,0.3617901722569573,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,svc,classical,kta_id,honest,0.388115860466923,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,svc,classical,spec_train_eff_rank,honest,-0.05340353894021614,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,svc,classical,ood_novelty_ratio,label_free,-0.14065439129324533,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,svc,quantum,kta_ood,diagnostic,-0.13834586466165413,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,svc,quantum,kta_drop_id_to_ood,diagnostic,0.2571428571428572,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,svc,quantum,kta_train,honest,-0.006015037593984962,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,svc,quantum,kta_id,honest,0.048120300751879695,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,svc,quantum,spec_train_eff_rank,honest,-0.04210526315789473,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,svc,quantum,ood_novelty_ratio,label_free,0.5007518796992482,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,gpc,all,kta_ood,diagnostic,0.5287550450139057,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,gpc,all,kta_drop_id_to_ood,diagnostic,-0.5062388614079196,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,gpc,all,kta_train,honest,-0.1867905064979926,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,gpc,all,kta_id,honest,-0.25593395365470806,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,gpc,all,spec_train_eff_rank,honest,0.6388967098198541,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,gpc,all,ood_novelty_ratio,label_free,-0.11192419600808898,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,gpc,classical,kta_ood,diagnostic,0.5432657670345791,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,gpc,classical,kta_drop_id_to_ood,diagnostic,-0.38675706960633466,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,gpc,classical,kta_train,honest,-0.006019565285701706,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,gpc,classical,kta_id,honest,0.02859293510708311,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,gpc,classical,spec_train_eff_rank,honest,0.16252826271394608,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,gpc,classical,ood_novelty_ratio,label_free,0.22723858953523943,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,gpc,quantum,kta_ood,diagnostic,-0.3684210526315789,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.05864661654135337,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,gpc,quantum,kta_train,honest,-0.15789473684210525,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,gpc,quantum,kta_id,honest,-0.22255639097744356,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,gpc,quantum,spec_train_eff_rank,honest,0.3744360902255639,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,gpc,quantum,ood_novelty_ratio,label_free,0.17593984962406017,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,svc,all,kta_ood,diagnostic,0.28340076651358004,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,svc,all,kta_drop_id_to_ood,diagnostic,-0.4128368023513403,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,svc,all,kta_train,honest,-0.239626480341043,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,svc,all,kta_id,honest,-0.28717441187328147,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,svc,all,spec_train_eff_rank,honest,0.3645341417471616,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,svc,all,ood_novelty_ratio,label_free,0.14509666408052133,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,svc,classical,kta_ood,diagnostic,0.6290488688002253,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,svc,classical,kta_drop_id_to_ood,diagnostic,-0.6432379410288017,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,svc,classical,kta_train,honest,-0.16080948525720043,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,svc,classical,kta_id,honest,-0.1592329216762475,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,svc,classical,spec_train_eff_rank,honest,0.036260962361917747,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,svc,classical,ood_novelty_ratio,label_free,0.27274549950485955,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,svc,quantum,kta_ood,diagnostic,-0.156390977443609,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.16842105263157892,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,svc,quantum,kta_train,honest,-0.22105263157894736,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,svc,quantum,kta_id,honest,-0.29473684210526313,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,svc,quantum,spec_train_eff_rank,honest,0.3578947368421052,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,svc,quantum,ood_novelty_ratio,label_free,0.19999999999999998,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,gpc,all,kta_ood,diagnostic,0.5017356246867224,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,gpc,all,kta_drop_id_to_ood,diagnostic,-0.5703161672532883,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,gpc,all,kta_train,honest,-0.32704756687694736,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,gpc,all,kta_id,honest,-0.37320574326921874,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,gpc,all,spec_train_eff_rank,honest,0.6731400723872912,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,gpc,all,ood_novelty_ratio,label_free,-0.322825782450825,40,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,gpc,classical,kta_ood,diagnostic,0.5097744360902255,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,gpc,classical,kta_drop_id_to_ood,diagnostic,-0.12932330827067667,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,gpc,classical,kta_train,honest,0.312781954887218,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,gpc,classical,kta_id,honest,0.3037593984962406,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,gpc,classical,spec_train_eff_rank,honest,0.4646616541353384,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,gpc,classical,ood_novelty_ratio,label_free,-0.25112781954887214,20,unsw_recon_natural_cur
netflow,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,7,gpc,quantum,kta_ood,diagnostic,-0.4182023612783124,20,unsw_recon_natural_cur
