setting,qs,seed,group,regularization,selection,reference,budget_mode,quantum_ood,classical_ood,delta,ms,size,dataset
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,123,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.8071991711320847,0.8241488724482362,-0.016949701316151478,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,999,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.8071991711320847,0.8241488724482362,-0.016949701316151478,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,42,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.8357371794871795,0.8594551282051281,-0.023717948717948634,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,123,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.8357371794871795,0.8594551282051281,-0.023717948717948634,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,999,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.8357371794871795,0.8594551282051281,-0.023717948717948634,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,42,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.8225568845975244,0.8286176362268018,-0.006060751629277439,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,123,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.8225568845975244,0.8286176362268018,-0.006060751629277439,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,999,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.8225568845975244,0.8286176362268018,-0.006060751629277439,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,999,42,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.8056397184950064,0.7997162506612803,0.005923467833726104,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,999,123,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.8056397184950064,0.7997162506612803,0.005923467833726104,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,999,999,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.8056397184950064,0.7997162506612803,0.005923467833726104,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,42,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.7977148709414155,0.801763453937367,-0.004048582995951566,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,123,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.7977148709414155,0.801763453937367,-0.004048582995951566,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,999,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.7977148709414155,0.801763453937367,-0.004048582995951566,42,1000,unsw
unsw_dos__natural_cur__ms999__q1000_id500_ood500,7,42,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.8155513922915566,0.8178331812140718,-0.002281788922515182,999,1000,unsw
unsw_dos__natural_cur__ms999__q1000_id500_ood500,7,123,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.8155513922915566,0.8178331812140718,-0.002281788922515182,999,1000,unsw
unsw_dos__natural_cur__ms999__q1000_id500_ood500,7,999,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.8155513922915566,0.8178331812140718,-0.002281788922515182,999,1000,unsw
unsw_dos__natural_cur__ms999__q1000_id500_ood500,42,42,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.8302061987704918,0.8266841700819672,0.003522028688524692,999,1000,unsw
unsw_dos__natural_cur__ms999__q1000_id500_ood500,42,123,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.8302061987704918,0.8266841700819672,0.003522028688524692,999,1000,unsw
unsw_dos__natural_cur__ms999__q1000_id500_ood500,42,999,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.8302061987704918,0.8266841700819672,0.003522028688524692,999,1000,unsw
unsw_dos__natural_cur__ms999__q1000_id500_ood500,123,42,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.7792764684234947,0.7852845645530329,-0.006008096129538121,999,1000,unsw
unsw_dos__natural_cur__ms999__q1000_id500_ood500,123,123,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.7792764684234947,0.7852845645530329,-0.006008096129538121,999,1000,unsw
unsw_dos__natural_cur__ms999__q1000_id500_ood500,123,999,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.7792764684234947,0.7852845645530329,-0.006008096129538121,999,1000,unsw
unsw_dos__natural_cur__ms999__q1000_id500_ood500,999,42,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.7643505983754947,0.7667136609045322,-0.0023630625290375074,999,1000,unsw
unsw_dos__natural_cur__ms999__q1000_id500_ood500,999,123,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.7643505983754947,0.7667136609045322,-0.0023630625290375074,999,1000,unsw
unsw_dos__natural_cur__ms999__q1000_id500_ood500,999,999,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.7643505983754947,0.7646389721078517,-0.0002883737323570168,999,1000,unsw
unsw_dos__natural_cur__ms999__q1000_id500_ood500,2024,42,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.7986680327868853,0.8444544057377049,-0.045786372950819665,999,1000,unsw
unsw_dos__natural_cur__ms999__q1000_id500_ood500,2024,123,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.7986680327868853,0.8444544057377049,-0.045786372950819665,999,1000,unsw
unsw_dos__natural_cur__ms999__q1000_id500_ood500,2024,999,unsw_dos_natural_cur,train_cv,id_val,customary,native,0.7986680327868853,0.8444544057377049,-0.045786372950819665,999,1000,unsw
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,7,42,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.9122374487704918,0.8910412397540983,0.02119620901639352,123,1000,unsw
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,7,123,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.9122374487704918,0.8910412397540983,0.02119620901639352,123,1000,unsw
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,7,999,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.9122374487704918,0.8910412397540983,0.02119620901639352,123,1000,unsw
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,42,42,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.9500768049155146,0.9265232974910396,0.02355350742447504,123,1000,unsw
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,42,123,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.9500768049155146,0.9265232974910396,0.02355350742447504,123,1000,unsw
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,42,999,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.9500768049155146,0.9265232974910396,0.02355350742447504,123,1000,unsw
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,123,42,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.8774406247999489,0.9186511747007232,-0.04121054990077433,123,1000,unsw
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,123,123,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.8774406247999489,0.9186511747007232,-0.04121054990077433,123,1000,unsw
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,123,999,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.8774406247999489,0.9186511747007232,-0.04121054990077433,123,1000,unsw
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,999,42,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.9143557343146992,0.9473058572568432,-0.032950122942144056,123,1000,unsw
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,999,123,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.9143557343146992,0.9473058572568432,-0.032950122942144056,123,1000,unsw
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,999,999,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.9143557343146992,0.9473058572568432,-0.032950122942144056,123,1000,unsw
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,2024,42,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.8959699640664529,0.9011666317536536,-0.005196667687200729,123,1000,unsw
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,2024,123,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.8959699640664529,0.9011666317536536,-0.005196667687200729,123,1000,unsw
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,2024,999,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.8959699640664529,0.9011666317536536,-0.005196667687200729,123,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.8781928173612445,0.874127776710838,0.004065040650406582,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.8781928173612445,0.874127776710838,0.004065040650406582,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.8781928173612445,0.874127776710838,0.004065040650406582,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.9060064961039376,0.9082385318165092,-0.0022320357125715784,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,123,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.9060064961039376,0.9082385318165092,-0.0022320357125715784,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.9060064961039376,0.9082385318165092,-0.0022320357125715784,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,123,42,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.865997695410025,0.8978778567313233,-0.03188016132129823,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,123,123,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.865997695410025,0.8998463606683311,-0.0338486652583061,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,123,999,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.865997695410025,0.8978778567313233,-0.03188016132129823,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.8713158581116327,0.8935511215440792,-0.022235263432446528,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.8713158581116327,0.8935511215440792,-0.022235263432446528,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.8713158581116327,0.8935511215440792,-0.022235263432446528,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,2024,42,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.9009661835748792,0.9036231884057973,-0.0026570048309180194,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,2024,123,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.9009661835748792,0.9036231884057973,-0.0026570048309180194,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,2024,999,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.9009661835748792,0.9036231884057973,-0.0026570048309180194,42,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,7,42,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.9251328340055054,0.9231643300684976,0.0019685039370077595,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,7,123,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.9251328340055054,0.9231643300684976,0.0019685039370077595,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,7,999,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.9251328340055054,0.9231643300684976,0.0019685039370077595,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,42,42,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.8658938543016688,0.8763020208323333,-0.010408166530664564,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,42,123,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.8658938543016688,0.8763020208323333,-0.010408166530664564,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,42,999,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.8658938543016688,0.8763020208323333,-0.010408166530664564,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,42,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.8848505217335638,0.9289258050060816,-0.04407528327251775,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,123,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.8848505217335638,0.9289258050060816,-0.04407528327251775,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,999,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.8848505217335638,0.9289258050060816,-0.04407528327251775,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,42,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.903201617110068,0.9091353677621284,-0.005933750652060477,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,123,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.903201617110068,0.9091353677621284,-0.005933750652060477,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,999,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.903201617110068,0.9091353677621284,-0.005933750652060477,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,42,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.9011272141706924,0.8992753623188405,0.0018518518518518823,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,123,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.9011272141706924,0.8992753623188405,0.0018518518518518823,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,999,unsw_recon_m2_centroid,train_cv,id_val,customary,native,0.9011272141706924,0.8992753623188405,0.0018518518518518823,999,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.7428635432667691,0.7852022529441884,-0.04233870967741937,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.7428635432667691,0.7852022529441884,-0.04233870967741937,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.7428635432667691,0.7852022529441884,-0.04233870967741937,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.7718483154167801,0.7761418798763198,-0.004293564459539656,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.7718483154167801,0.7761418798763198,-0.004293564459539656,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.7718483154167801,0.7761418798763198,-0.004293564459539656,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.8200000000000001,0.8280000000000001,-0.008000000000000007,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.8200000000000001,0.8280000000000001,-0.008000000000000007,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,999,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.8200000000000001,0.8280000000000001,-0.008000000000000007,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,42,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.7853462157809984,0.7773752012882448,0.007971014492753614,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,123,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.7853462157809984,0.7773752012882448,0.007971014492753614,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,999,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.7853462157809984,0.7773752012882448,0.007971014492753614,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,42,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.8020164469978597,0.8122032861809814,-0.010186839183121688,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,123,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.8118975200759587,0.8122032861809814,-0.00030576610502264234,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,999,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.8118975200759587,0.8122032861809814,-0.00030576610502264234,123,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,42,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.76,0.742,0.018000000000000016,42,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,123,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.76,0.742,0.018000000000000016,42,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,999,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.76,0.742,0.018000000000000016,42,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,42,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.797551184263348,0.813890004014452,-0.01633881975110396,42,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,123,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.797551184263348,0.813890004014452,-0.01633881975110396,42,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,999,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.797551184263348,0.813890004014452,-0.01633881975110396,42,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,42,unsw_recon_natural_cur,train_cv,id_val,customary,native,0.8249085893899544,0.8354127910706267,-0.010504201680672343,42,1000,unsw
