status,case,run,group,model,quantum_kernel,quantum_stratum,tier,n_target,n_classical,realized_accuracy_advantage,policy,draw,threshold,n_labels,n_informative_counterexamples
post-unlock exploratory,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,gpc,zz_r1_full__as0.5,entangling_zz,customary_30,500,30,-0.008000000000000007,nonadaptive_initial_coverage,30,0.02,53,30
post-unlock exploratory,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,gpc,zz_r1_full__as0.5,entangling_zz,customary_30,500,30,-0.008000000000000007,nonadaptive_initial_coverage,31,0.005,65,34
post-unlock exploratory,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,gpc,zz_r1_full__as0.5,entangling_zz,customary_30,500,30,-0.008000000000000007,nonadaptive_initial_coverage,31,0.01,63,33
post-unlock exploratory,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,gpc,zz_r1_full__as0.5,entangling_zz,customary_30,500,30,-0.008000000000000007,nonadaptive_initial_coverage,31,0.02,60,30
post-unlock exploratory,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,gpc,zz_r1_full__as0.5,entangling_zz,customary_30,500,30,-0.008000000000000007,nonadaptive_initial_coverage,32,0.005,67,34
post-unlock exploratory,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,gpc,zz_r1_full__as0.5,entangling_zz,customary_30,500,30,-0.008000000000000007,nonadaptive_initial_coverage,32,0.01,66,33
post-unlock exploratory,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,gpc,zz_r1_full__as0.5,entangling_zz,customary_30,500,30,-0.008000000000000007,nonadaptive_initial_coverage,32,0.02,59,30
post-unlock exploratory,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,gpc,zz_r1_full__as0.5,entangling_zz,customary_30,500,30,-0.008000000000000007,nonadaptive_initial_coverage,33,0.005,66,34
post-unlock exploratory,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,gpc,zz_r1_full__as0.5,entangling_zz,customary_30,500,30,-0.008000000000000007,nonadaptive_initial_coverage,33,0.01,65,33
post-unlock exploratory,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,gpc,zz_r1_full__as0.5,entangling_zz,customary_30,500,30,-0.008000000000000007,nonadaptive_initial_coverage,33,0.02,56,30
post-unlock exploratory,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,gpc,zz_r1_full__as0.5,entangling_zz,customary_30,500,30,-0.008000000000000007,nonadaptive_initial_coverage,34,0.005,59,34
post-unlock exploratory,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,gpc,zz_r1_full__as0.5,entangling_zz,customary_30,500,30,-0.008000000000000007,nonadaptive_initial_coverage,34,0.01,58,33
post-unlock exploratory,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,gpc,zz_r1_full__as0.5,entangling_zz,customary_30,500,30,-0.008000000000000007,nonadaptive_initial_coverage,34,0.02,55,30
post-unlock exploratory,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,gpc,zz_r1_full__as0.5,entangling_zz,customary_30,500,30,-0.008000000000000007,nonadaptive_initial_coverage,35,0.005,62,34
post-unlock exploratory,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,gpc,zz_r1_full__as0.5,entangling_zz,customary_30,500,30,-0.008000000000000007,nonadaptive_initial_coverage,35,0.01,60,33
post-unlock exploratory,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,gpc,zz_r1_full__as0.5,entangling_zz,customary_30,500,30,-0.008000000000000007,nonadaptive_initial_coverage,35,0.02,55,30
post-unlock exploratory,00_ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,gpc,zz_r1_full__as0.5,entangling_zz,customary_30,500,30,-0.008000000000000007,nonadaptive_initial_coverage,36,0.005,62,34
