run,group,dataset,shots,projection_condition,n_measurement_replicates,selected_c_median,selected_c_q025,selected_c_q975,id_val_bacc_median,id_val_bacc_q025,id_val_bacc_q975,id_test_bacc_median,id_test_bacc_q025,id_test_bacc_q975,ood_test_bacc_median,ood_test_bacc_q025,ood_test_bacc_q975,ood_difference_from_exact_median,ood_difference_from_exact_q025,ood_difference_from_exact_q975,absolute_ood_difference_median,absolute_ood_difference_q025,absolute_ood_difference_q975,train_effective_rank_ratio_median,train_effective_rank_ratio_q025,train_effective_rank_ratio_q975,kta_ood_difference_median,kta_ood_difference_q025,kta_ood_difference_q975,train_min_eig_before_psd_median,train_min_eig_before_psd_q025,train_min_eig_before_psd_q975,train_frac_negative_eig_median,train_frac_negative_eig_q025,train_frac_negative_eig_q975,train_fro_change_sampling_median,train_fro_change_sampling_q025,train_fro_change_sampling_q975,train_fro_change_projection_median,train_fro_change_projection_q025,train_fro_change_projection_q975,ood_fro_change_sampling_median,ood_fro_change_sampling_q025,ood_fro_change_sampling_q975,ood_fro_change_projection_median,ood_fro_change_projection_q025,ood_fro_change_projection_q975,condition_train_fro_change_from_sampled_median,condition_train_fro_change_from_sampled_q025,condition_train_fro_change_from_sampled_q975,condition_id_val_fro_change_from_sampled_median,condition_id_val_fro_change_from_sampled_q025,condition_id_val_fro_change_from_sampled_q975,condition_id_test_fro_change_from_sampled_median,condition_id_test_fro_change_from_sampled_q025,condition_id_test_fro_change_from_sampled_q975,condition_ood_test_fro_change_from_sampled_median,condition_ood_test_fro_change_from_sampled_q025,condition_ood_test_fro_change_from_sampled_q975,condition_ood_square_fro_change_from_sampled_median,condition_ood_square_fro_change_from_sampled_q025,condition_ood_square_fro_change_from_sampled_q975
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,unsw,8192,pre_psd,30,1.0,0.1,10.0,0.8770992366412214,0.859382951653944,0.8976789122137405,0.9184550743374272,0.8978110859728506,0.9223012281835812,0.8282852564102564,0.7794871794871795,0.8495392628205128,-0.0074519230769230504,-0.05625,0.013802083333333203,0.00873397435897435,0.003068910256410305,0.05625,1.2372446105147583,1.2365355459040435,1.2378916343673416,-2.269882094274589e-05,-7.344471499541594e-05,3.7422258361899334e-05,-0.18056876141738284,-0.18480964817600312,-0.17961781024283766,0.436,0.435,0.438,3.00560811916357,2.9976456262846662,3.011352609584825,1.8467548841328911,1.8410022006465359,1.852037273439791,1.5216497249047185,1.5160003059439437,1.5286527327015196,0.876517556559351,0.8703065697727557,0.8803424000447809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,128,independent_square_psd,30,1.0,1.0,1.0,0.8811386768447838,0.8654270038167938,0.8962468193384224,0.8574499030381384,0.8334930510665804,0.8781205559146735,0.8881262100193603,0.8764978239651834,0.8961351381622107,-0.0178802860845772,-0.029508672138754077,-0.009871357941726873,0.0178802860845772,0.009871357941726873,0.02950867213875407,2.9240960715070368,2.9181188959292252,2.9307720168185787,-0.0008222327710657,-0.0012557562622300075,-0.0001906888987325289,-1.5341861155405763,-1.549659778104259,-1.517975762950261,0.462,0.46045,0.464,24.626630737822857,24.575457240978846,24.667873587908524,16.11699479751496,16.068809273693134,16.155275939970796,12.575154575589348,12.537928524215603,12.649413147019773,7.955309760682132,7.917832066197726,8.007272820505465,16.11699479751496,16.068809273693134,16.155275939970796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.955309760682132,7.917832066197726,8.007272820505465
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,128,nystrom_psd,30,1.0,1.0,1.0,0.8794052162849872,0.8665378498727735,0.8956432888040713,0.854137039431157,0.8425008080155139,0.8720903361344537,0.8881822109153747,0.8790260644170307,0.8947417158674539,-0.0178242851885628,-0.026980431686906902,-0.01126478023648368,0.0178242851885628,0.011264780236483677,0.026980431686906895,2.9240960715070368,2.9181188959292252,2.9307720168185787,-0.154230671580763,-0.27600841142639293,-0.09444499704002726,-1.5341861155405763,-1.549659778104259,-1.517975762950261,0.462,0.46045,0.464,24.626630737822857,24.575457240978846,24.667873587908524,16.11699479751496,16.068809273693134,16.155275939970796,12.575154575589348,12.537928524215603,12.649413147019773,7.955309760682132,7.917832066197726,8.007272820505465,16.11699479751496,16.068809273693137,16.155275939970796,8.643915972455922,8.597503084356733,8.696386710415382,8.57410192755808,8.531148594183477,8.601391404522031,12.285523528054156,12.22969414020915,12.31198597501445,238.10254445960706,140.71182979786457,8808.65229663732
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,128,pre_psd,30,1.0,1.0,1.0,0.8790553435114503,0.8655844465648855,0.8949435432569974,0.8586942469295411,0.8351260504201681,0.8789827084680025,0.8861501784028545,0.8730047680762892,0.8927148834381351,-0.019856317701083,-0.03300172802764828,-0.013291612665802425,0.019856317701083,0.013291612665802423,0.033001728027648274,2.9240960715070368,2.9181188959292252,2.9307720168185787,-0.0016855971501225499,-0.002110092409905095,-0.0010568205153495202,-1.5341861155405763,-1.549659778104259,-1.517975762950261,0.462,0.46045,0.464,24.626630737822857,24.575457240978846,24.667873587908524,16.11699479751496,16.068809273693134,16.155275939970796,12.575154575589348,12.537928524215603,12.649413147019773,7.955309760682132,7.917832066197726,8.007272820505465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,512,independent_square_psd,30,1.0,1.0,10.0,0.8833969465648854,0.8066507633587786,0.8960893765903308,0.8508241758241759,0.803678894634777,0.8709437621202327,0.8881662106593706,0.7926542824685194,0.8927380838093409,-0.0178402854445669,-0.11335221363541814,-0.013268412294596552,0.0178402854445669,0.013268412294596549,0.11335221363541813,1.9496052787523186,1.945702719474516,1.9522274833671553,-0.0001424711160424,-0.0003592909514327875,8.241831545426579e-05,-0.7588569425621612,-0.7789649029383853,-0.7482558858439284,0.453,0.452,0.455,12.32060000470883,12.277589790165022,12.35212337733085,7.907546030375661,7.875321194620557,7.928422354633349,6.29495084807753,6.275789030048362,6.332307726174365,3.878277006250159,3.8587200485715702,3.9060734960797405,7.907546030375661,7.875321194620557,7.928422354633349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878277006250159,3.8587200485715702,3.9060734960797405
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,512,nystrom_psd,30,1.0,1.0,10.0,0.8837468193384224,0.8549944338422392,0.8964392493638678,0.8510019392372334,0.8375969618616677,0.8632514544279251,0.8881742107873727,0.8552550840813453,0.8927380838093409,-0.0178322853165648,-0.05075141202259217,-0.013268412294596552,0.0178322853165648,0.013268412294596549,0.05075141202259215,1.9496052787523186,1.945702719474516,1.9522274833671553,-0.09715371723272645,-0.22215634199802248,-0.028637227778542242,-0.7588569425621612,-0.7789649029383853,-0.7482558858439284,0.453,0.452,0.455,12.32060000470883,12.277589790165022,12.35212337733085,7.907546030375661,7.875321194620557,7.928422354633349,6.29495084807753,6.275789030048362,6.332307726174365,3.878277006250159,3.8587200485715702,3.9060734960797405,7.907546030375662,7.875321194620557,7.9284223546333505,4.3181530950105875,4.304292484594245,4.336792773149953,4.284943073876345,4.265130793131394,4.308008583699673,6.170371942076724,6.148771511992793,6.19365074144994,143.79396040631582,58.99136772615316,543.5710030950395
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,512,pre_psd,30,1.0,1.0,1.0,0.8830470737913486,0.8673338104325701,0.8926836832061069,0.8510019392372334,0.8365392695539754,0.8667420814479638,0.8881662106593706,0.8836059376950032,0.8941823069169107,-0.0178402854445669,-0.022400558408934377,-0.0118241891870268,0.0178402854445669,0.0118241891870268,0.022400558408934373,1.9496052787523186,1.945702719474516,1.9522274833671553,-0.00037690097227605004,-0.0006126447394097749,-0.00015001792165616253,-0.7588569425621612,-0.7789649029383853,-0.7482558858439284,0.453,0.452,0.455,12.32060000470883,12.277589790165022,12.35212337733085,7.907546030375661,7.875321194620557,7.928422354633349,6.29495084807753,6.275789030048362,6.332307726174365,3.878277006250159,3.8587200485715702,3.9060734960797405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,2048,independent_square_psd,30,1.0,1.0,10.0,0.8833969465648854,0.8492708333333333,0.8995562977099237,0.851179702650291,0.8337928248222365,0.8742655138978669,0.8881662106593706,0.8414416630666091,0.8927380838093409,-0.0178402854445669,-0.06456483303732852,-0.013268412294596552,0.0178402854445669,0.013268412294596549,0.06456483303732852,1.474368773556272,1.472576857583291,1.4756151314499248,-5.038237427720804e-05,-0.00016634800781279,8.528963274562069e-05,-0.3756588447095949,-0.38277426090992744,-0.37076205334544593,0.444,0.442,0.446,6.156660625873149,6.132755142958401,6.170116876009774,3.8724339292195196,3.85673727009761,3.8824635287891516,3.146992778931298,3.137166122249767,3.1595220106707718,1.8855057147104621,1.8746471664149915,1.8981001966072168,3.8724339292195196,3.85673727009761,3.8824635287891516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8855057147104621,1.8746471664149915,1.8981001966072168
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,2048,nystrom_psd,30,1.0,1.0,10.0,0.8875636132315522,0.8769386132315521,0.9098608460559797,0.8525694893341953,0.8411764705882353,0.8804848093083387,0.8901822429158867,0.8754762076193219,0.8974515592249476,-0.0158242531880509,-0.030530288484615586,-0.008554936878989911,0.0158242531880509,0.008590137442198966,0.030530288484615583,1.474368773556272,1.472576857583291,1.4756151314499248,-0.04094482175025285,-0.2551688734264075,-0.01141640851753966,-0.3756588447095949,-0.38277426090992744,-0.37076205334544593,0.444,0.442,0.446,6.156660625873149,6.132755142958401,6.170116876009774,3.8724339292195196,3.85673727009761,3.8824635287891516,3.146992778931298,3.137166122249767,3.1595220106707718,1.8855057147104621,1.8746471664149915,1.8981001966072168,3.8724339292195196,3.856737270097609,3.8824635287891516,2.1566340919899774,2.146142392604009,2.1663042500707097,2.142040562018205,2.1339127724069367,2.152695502271728,3.110694212734222,3.1013710060760893,3.118313419420601,71.09302045376339,36.78276771024072,1144.1774135351313
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,2048,pre_psd,30,1.0,1.0,10.0,0.8837468193384224,0.872492048346056,0.8914766221374046,0.8529250161603104,0.8487887847446671,0.8731480284421461,0.8901582425318806,0.8844251508024128,0.8947461159378549,-0.01584825357205695,-0.021581345301524706,-0.01126038016608258,0.01584825357205695,0.011260380166082577,0.021581345301524696,1.474368773556272,1.472576857583291,1.4756151314499248,-0.0001218652792084,-0.000236893824334095,1.2966121653158746e-05,-0.3756588447095949,-0.38277426090992744,-0.37076205334544593,0.444,0.442,0.446,6.156660625873149,6.132755142958401,6.170116876009774,3.8724339292195196,3.85673727009761,3.8824635287891516,3.146992778931298,3.137166122249767,3.1595220106707718,1.8855057147104621,1.8746471664149915,1.8981001966072168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,8192,independent_square_psd,30,1.0,1.0,10.0,0.8873886768447837,0.8756703244274809,0.9099570610687023,0.8552036199095023,0.8471557853910795,0.8832377181641887,0.8911222579561273,0.8855223683578938,0.9051972831565306,-0.0148842381478103,-0.02048412774604375,-0.0008092129474070158,0.0148842381478103,0.0020120321925150703,0.020484127746043745,1.2419824855473207,1.2413653542886496,1.2426766544014864,-3.198470656107233e-06,-7.448844141592914e-05,5.6096421762621965e-05,-0.18634034989805148,-0.18862462950220793,-0.18370946717884123,0.435,0.433,0.436275,3.0796899529509565,3.0724932131830607,3.0860963015295075,1.897139469541643,1.8921326831820804,1.9021145551125969,1.5736320254520466,1.5654365235547287,1.5791358098202422,0.9150939029416474,0.9089609157305473,0.9212170407351236,1.897139469541643,1.8921326831820804,1.9021145551125969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9150939029416474,0.9089609157305473,0.9212170407351236
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,8192,nystrom_psd,30,1.0,1.0,10.0,0.8908555979643766,0.8795801526717557,0.9054723282442748,0.8552036199095023,0.8471557853910795,0.890965578539108,0.8901822429158867,0.8829737275796413,0.9037094593513496,-0.0158242531880509,-0.023032768524296227,-0.0022970367525879404,0.0158242531880509,0.0034102545640729426,0.02303276852429622,1.2419824855473207,1.2413653542886496,1.2426766544014864,-0.01287890437109715,-0.27094233261765666,-0.0019136120902391604,-0.18634034989805148,-0.18862462950220793,-0.18370946717884123,0.435,0.433,0.436275,3.0796899529509565,3.0724932131830607,3.0860963015295075,1.897139469541643,1.8921326831820804,1.9021145551125969,1.5736320254520466,1.5654365235547287,1.5791358098202422,0.9150939029416474,0.9089609157305473,0.9212170407351236,1.897139469541643,1.8921326831820804,1.9021145551125969,1.078590290039239,1.072063902500571,1.0838236749791932,1.0741998054236372,1.067466703671785,1.080122918383247,1.5777116626830976,1.5716277777738645,1.5821226279903364,35.84321067429555,16.395315942887983,2958.299289314212
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,8192,pre_psd,30,1.0,1.0,10.0,0.8875636132315522,0.8769736005089059,0.9067437977099236,0.8513574660633484,0.8471557853910795,0.8927941176470587,0.8901822429158867,0.8815091041456663,0.8980863693819101,-0.0158242531880509,-0.024497391958271206,-0.0079201267220274,0.0158242531880509,0.0079201267220274,0.024497391958271202,1.2419824855473207,1.2413653542886496,1.2426766544014864,-2.8105826805957523e-05,-9.914789039277418e-05,3.157788267982853e-05,-0.18634034989805148,-0.18862462950220793,-0.18370946717884123,0.435,0.433,0.436275,3.0796899529509565,3.0724932131830607,3.0860963015295075,1.897139469541643,1.8921326831820804,1.9021145551125969,1.5736320254520466,1.5654365235547287,1.5791358098202422,0.9150939029416474,0.9089609157305473,0.9212170407351236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,128,independent_square_psd,30,1.0,1.0,3.474999999999987,0.8949904580152672,0.8498703880407125,0.908811227735369,0.9152876535229477,0.8620499353587588,0.9309534583063995,0.7723404255319148,0.7220272982737856,0.7862705740666399,-0.0252107587314331,-0.07552388598956236,-0.0112806101967081,0.0252107587314331,0.0112806101967081,0.07552388598956218,2.0515194461867683,2.0467072309848775,2.0561116666177295,0.00018968610868615,-0.00019469465916981498,0.0005121275467414324,-1.224711772178894,-1.2471642237578455,-1.2126102689928855,0.43,0.42872499999999997,0.431,19.218198718651642,19.159357760777237,19.28417889250353,11.785169392980844,11.739337574619713,11.83284641973487,10.099046246454067,10.043099783331652,10.166494693140322,6.108857553175316,6.064118758611324,6.154810306699886,11.785169392980844,11.739337574619713,11.83284641973487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.108857553175316,6.064118758611324,6.154810306699886
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,128,nystrom_psd,30,1.0,1.0,3.474999999999987,0.8948155216284988,0.8675946246819338,0.9041984732824426,0.917032967032967,0.8926712992889464,0.9293802521008404,0.7748293857888398,0.7518516659975913,0.7823042954636692,-0.022721798474508198,-0.04569951826575669,-0.015246888799678846,0.022721798474508198,0.01524688879967884,0.04569951826575663,2.0515194461867683,2.0467072309848775,2.0561116666177295,-0.0784233524381276,-0.14902729786628918,-0.018795939167576412,-1.224711772178894,-1.2471642237578455,-1.2126102689928855,0.43,0.42872499999999997,0.431,19.218198718651642,19.159357760777237,19.28417889250353,11.785169392980844,11.739337574619713,11.83284641973487,10.099046246454067,10.043099783331652,10.166494693140322,6.108857553175316,6.064118758611324,6.154810306699886,11.785169392980844,11.739337574619714,11.83284641973487,6.616714696393215,6.592154432598158,6.657960322712624,6.6705077923900316,6.632678139205828,6.692554398445128,9.234490400951866,9.1861951649572,9.266933169185103,256.4565913330542,95.15825793628888,5604.946976232814
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,128,pre_psd,30,1.0,1.0,1.0,0.8956902035623409,0.8829190521628498,0.9131353371501273,0.9126535229476406,0.8997196186166775,0.9294780219780221,0.7686872741870735,0.7524187073464472,0.7842462866318747,-0.0288639100762745,-0.04513247691690081,-0.013304897631473274,0.0288639100762745,0.013304897631473273,0.04513247691690081,2.0515194461867683,2.0467072309848775,2.0561116666177295,-0.0005262765652951,-0.00090827656213156,-0.00020677227341890503,-1.224711772178894,-1.2471642237578455,-1.2126102689928855,0.43,0.42872499999999997,0.431,19.218198718651642,19.159357760777237,19.28417889250353,11.785169392980844,11.739337574619713,11.83284641973487,10.099046246454067,10.043099783331652,10.166494693140322,6.108857553175316,6.064118758611324,6.154810306699886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,512,independent_square_psd,30,1.0,1.0,10.0,0.8948155216284988,0.8236641221374046,0.903148854961832,0.918956043956044,0.8506148998060763,0.9300824175824175,0.7749498193496588,0.7278562826174226,0.7798273785628261,-0.0226013649136892,-0.06969490164592532,-0.0177238057005218,0.0226013649136892,0.017723805700521796,0.0696949016459253,1.5283774475053407,1.5261424144197024,1.531187752469981,0.00017522381678745,-2.8710722565258858e-05,0.00038524042851575,-0.6042651127473979,-0.6149141440316418,-0.5934084539720285,0.412,0.41,0.413275,9.614583870806744,9.579286948889097,9.636016828830416,5.653733423762844,5.631592525048411,5.681996193614122,5.051971115001384,5.0217458010891916,5.0740190668579945,2.93330739973612,2.9037581249786455,2.9533848718273887,5.653733423762844,5.631592525048411,5.681996193614122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93330739973612,2.9037581249786455,2.9533848718273887
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,512,nystrom_psd,30,1.0,1.0,10.0,0.8948155216284988,0.8805661577608144,0.9034374999999999,0.9207013574660634,0.8849482870071105,0.9289269553975436,0.7736651947009232,0.7605068245684464,0.7844229225210758,-0.0238859895624247,-0.03704435969490162,-0.013128261742272126,0.0238859895624247,0.013128261742272121,0.03704435969490161,1.5283774475053407,1.5261424144197024,1.531187752469981,-0.0383170894041198,-0.1405173426091096,-0.007386456368771314,-0.6042651127473979,-0.6149141440316418,-0.5934084539720285,0.412,0.41,0.413275,9.614583870806744,9.579286948889097,9.636016828830416,5.653733423762844,5.631592525048411,5.681996193614122,5.051971115001384,5.0217458010891916,5.0740190668579945,2.93330739973612,2.9037581249786455,2.9533848718273887,5.653733423762844,5.631592525048411,5.681996193614122,3.298681021817292,3.273640040254731,3.317098331879953,3.322272369999525,3.299851163023012,3.3408000772167865,4.598963024494152,4.581304128698144,4.616351458122806,122.08069527554603,52.20103893669826,1884.0647417663436
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,512,pre_psd,30,1.0,1.0,10.0,0.8948155216284988,0.8825405534351145,0.9032450699745547,0.917032967032967,0.8977755332902392,0.9289269553975436,0.7749498193496588,0.7300180650341228,0.7853843837816138,-0.0226013649136892,-0.06753311922922514,-0.01216680048173427,0.0226013649136892,0.012166800481734267,0.06753311922922514,1.5283774475053407,1.5261424144197024,1.531187752469981,-0.0001053918340041656,-0.00031094003490394746,0.00013286056472653244,-0.6042651127473979,-0.6149141440316418,-0.5934084539720285,0.412,0.41,0.413275,9.614583870806744,9.579286948889097,9.636016828830416,5.653733423762844,5.631592525048411,5.681996193614122,5.051971115001384,5.0217458010891916,5.0740190668579945,2.93330739973612,2.9037581249786455,2.9533848718273887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,2048,independent_square_psd,30,1.0,1.0,10.0,0.8948155216284988,0.8736935432569974,0.917240776081425,0.9158209437621203,0.8805510665804783,0.9297268907563025,0.7737053392211963,0.7607948615014051,0.7871617824167001,-0.0238458450421517,-0.03675632276194295,-0.010389401846647946,0.0238458450421517,0.01038940184664794,0.03675632276194294,1.2652999797672146,1.2643125974776352,1.2660640940015517,9.143828197187565e-05,1.5158071287323802e-05,0.0001838784785793925,-0.298089105398608,-0.30322019073229556,-0.2914553567643338,0.3925,0.391,0.394,4.807739500835722,4.796769256256405,4.818544707659603,2.7042101078082386,2.6953597208120197,2.7155580952181806,2.5280065162911187,2.510102627881677,2.541987608838932,1.400291268324158,1.388527387932073,1.415502565626121,2.7042101078082386,2.6953597208120197,2.7155580952181806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.400291268324158,1.388527387932073,1.415502565626121
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,2048,nystrom_psd,30,1.0,1.0,10.0,0.8948155216284988,0.889030693384224,0.9229643765903308,0.9193115707821592,0.8935358758888171,0.9269117647058823,0.7750301083902047,0.7648966278602971,0.7996025692492974,-0.022521075873143302,-0.032654556403050886,0.002051384985949315,0.022521075873143302,0.0005499799277397825,0.032654556403050886,1.2652999797672146,1.2643125974776352,1.2660640940015517,-0.00789981985462165,-0.1217697577587522,-0.001574421713301438,-0.298089105398608,-0.30322019073229556,-0.2914553567643338,0.3925,0.391,0.394,4.807739500835722,4.796769256256405,4.818544707659603,2.7042101078082386,2.6953597208120197,2.7155580952181806,2.5280065162911187,2.510102627881677,2.541987608838932,1.400291268324158,1.388527387932073,1.415502565626121,2.7042101078082386,2.6953597208120197,2.7155580952181806,1.650923234364381,1.6414054452211086,1.6601205046706444,1.6573663137330015,1.6450466648892645,1.6656855356977394,2.2926662853150117,2.2820546621440836,2.3031906012416314,49.330375441068725,24.465629511380225,1009.84810993385
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,2048,pre_psd,30,1.0,1.0,10.0,0.8948155216284988,0.8845722010178116,0.910718034351145,0.916677440206852,0.8963889786683904,0.9299846477052359,0.7753111200321157,0.754987956643918,0.7837906463267763,-0.022240064231232398,-0.04256322761942991,-0.013760537936571653,0.022240064231232398,0.01376053793657165,0.04256322761942989,1.2652999797672146,1.2643125974776352,1.2660640940015517,-2.129617684523688e-05,-0.0001069275095060075,5.71584115921092e-05,-0.298089105398608,-0.30322019073229556,-0.2914553567643338,0.3925,0.391,0.394,4.807739500835722,4.796769256256405,4.818544707659603,2.7042101078082386,2.6953597208120197,2.7155580952181806,2.5280065162911187,2.510102627881677,2.541987608838932,1.400291268324158,1.388527387932073,1.415502565626121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,8192,independent_square_psd,30,10.0,1.0,10.0,0.9078403307888041,0.8948155216284988,0.9286911577608141,0.9138978668390434,0.8990796703296703,0.9262718164188753,0.7866720192693697,0.7763970293054998,0.8080790847049377,-0.0108791649939783,-0.02115415495784821,0.010527900441589664,0.0108791649939783,0.0014211160176636102,0.021154154957848205,1.1333600017430954,1.1328256987592196,1.133849733240187,5.2445085720664864e-05,1.5616236649859672e-05,0.00011555639996104497,-0.1455280576431215,-0.14902253612842445,-0.1425507095114954,0.373,0.372,0.375,2.403634352717566,2.394001278340005,2.4076371854259397,1.2877181809764133,1.2833549936118012,1.292361366820712,1.261926886385596,1.2544921506182838,1.268329739565777,0.6670368789233805,0.6633007521052945,0.6710594441814745,1.2877181809764133,1.2833549936118012,1.292361366820712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670368789233805,0.6633007521052945,0.6710594441814745
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,8192,nystrom_psd,30,10.0,1.0,10.0,0.9107983460559796,0.8948155216284988,0.9266237277353689,0.9130090497737555,0.8983177117000647,0.9226123141564317,0.7903452428743476,0.7730921316740265,0.8042252107587314,-0.0072059413890004,-0.024459052589321555,0.006674026495383388,0.007667603372139601,0.0005901244480128275,0.024459052589321552,1.1333600017430954,1.1328256987592196,1.133849733240187,-0.00281622051837975,-0.08498894842394011,0.00035226093541766446,-0.1455280576431215,-0.14902253612842445,-0.1425507095114954,0.373,0.372,0.375,2.403634352717566,2.394001278340005,2.4076371854259397,1.2877181809764133,1.2833549936118012,1.292361366820712,1.261926886385596,1.2544921506182838,1.268329739565777,0.6670368789233805,0.6633007521052945,0.6710594441814745,1.2877181809764133,1.283354993611801,1.292361366820712,0.8311546744447237,0.8272218324540478,0.8349474186330629,0.8295819131567082,0.8259539362071979,0.835478639379568,1.1446851959757276,1.1402079048814426,1.1540291713175492,28.094788314442013,12.081384482377093,296.4159662667755
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,8192,pre_psd,30,10.0,1.0,10.0,0.9036736641221375,0.8936696882951655,0.9218185432569975,0.9154654169360052,0.8955890433096315,0.9281027795733678,0.7832597350461662,0.7719409875551987,0.8055218787635487,-0.0142914492171818,-0.02561019670814934,0.00797069450020066,0.0142914492171818,0.00176535527900433,0.02561019670814934,1.1333600017430954,1.1328256987592196,1.133849733240187,-8.610592374391768e-07,-4.404746619171909e-05,5.873123982241681e-05,-0.1455280576431215,-0.14902253612842445,-0.1425507095114954,0.373,0.372,0.375,2.403634352717566,2.394001278340005,2.4076371854259397,1.2877181809764133,1.2833549936118012,1.292361366820712,1.261926886385596,1.2544921506182838,1.268329739565777,0.6670368789233805,0.6633007521052945,0.6710594441814745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
