group,run,qs,seed,model,p1_ood_quantum,p1_ood_classical,setting,delta
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs123__s999,123,999,gpc,0.9569726991455458,0.9750717388864842,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,-0.018099039740938405
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs2024__s123,2024,123,svc,0.941025641025641,0.9814102564102564,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,-0.04038461538461535
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs2024__s123,2024,123,gpc,0.9834935897435896,0.9754807692307692,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,0.008012820512820373
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs2024__s42,2024,42,svc,0.941025641025641,0.9814102564102564,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,-0.04038461538461535
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs2024__s42,2024,42,gpc,0.9834935897435896,0.9754807692307692,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,0.008012820512820373
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs2024__s999,2024,999,svc,0.941025641025641,0.9814102564102564,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,-0.04038461538461535
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs2024__s999,2024,999,gpc,0.9834935897435896,0.9754807692307692,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,0.008012820512820373
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs42__s123,42,123,svc,0.988593155893536,0.9923954372623572,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,-0.0038022813688212143
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs42__s123,42,123,gpc,0.9866920152091254,0.9752851711026616,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,0.011406844106463865
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs42__s42,42,42,svc,0.988593155893536,0.9923954372623572,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,-0.0038022813688212143
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs42__s42,42,42,gpc,0.9866920152091254,0.9752851711026616,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,0.011406844106463865
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs42__s999,42,999,svc,0.988593155893536,0.9923954372623572,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,-0.0038022813688212143
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs42__s999,42,999,gpc,0.9866920152091254,0.9752851711026616,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,0.011406844106463865
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs7__s123,7,123,svc,0.9551874678993324,0.9820557267591166,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,-0.026868258859784167
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs7__s123,7,123,gpc,0.8861710323574731,0.9829545454545454,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,-0.09678351309707234
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs7__s42,7,42,svc,0.981060606060606,0.9820557267591166,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,-0.0009951206985105987
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs7__s42,7,42,gpc,0.8861710323574731,0.9829545454545454,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,-0.09678351309707234
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs7__s999,7,999,svc,0.981060606060606,0.9820557267591166,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,-0.0009951206985105987
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs7__s999,7,999,gpc,0.8861710323574731,0.9829545454545454,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,-0.09678351309707234
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs999__s123,999,123,svc,0.989451476793249,0.9476263817362148,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,0.041825095057034134
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs999__s123,999,123,gpc,0.9127801575460044,0.981012658227848,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,-0.06823250068184361
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs999__s42,999,42,svc,0.989451476793249,0.9476263817362148,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,0.041825095057034134
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs999__s42,999,42,gpc,0.9127801575460044,0.981012658227848,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,-0.06823250068184361
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs999__s999,999,999,svc,0.989451476793249,0.9476263817362148,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,0.041825095057034134
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs999__s999,999,999,gpc,0.9127801575460044,0.981012658227848,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,-0.06823250068184361
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs123__s123,123,123,svc,0.9646516393442623,0.9587442366803278,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,0.0059074026639345245
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs123__s123,123,123,gpc,0.9722720286885246,0.9897540983606558,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.017482069672131173
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs123__s42,123,42,svc,0.9646516393442623,0.9587442366803278,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,0.0059074026639345245
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs123__s42,123,42,gpc,0.9722720286885246,0.9897540983606558,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.017482069672131173
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs123__s999,123,999,svc,0.9646516393442623,0.9597207991803278,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,0.0049308401639345245
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs123__s999,123,999,gpc,0.9722720286885246,0.9897540983606558,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.017482069672131173
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs2024__s123,2024,123,svc,0.8249002830674215,0.944094184251158,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.11919390118373652
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs2024__s123,2024,123,gpc,0.9915240607308288,0.9798153628409676,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,0.011708697889861175
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs2024__s42,2024,42,svc,0.8249002830674215,0.944094184251158,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.11919390118373652
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs2024__s42,2024,42,gpc,0.9915240607308288,0.9798153628409676,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,0.011708697889861175
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs2024__s999,2024,999,svc,0.8249002830674215,0.944094184251158,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.11919390118373652
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs2024__s999,2024,999,gpc,0.9915240607308288,0.9798153628409676,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,0.011708697889861175
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs42__s123,42,123,svc,0.9832302664252872,0.9870191768532016,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.003788910427914405
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs42__s123,42,123,gpc,0.9881286146846312,0.9804346432977138,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,0.007693971386917409
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs42__s42,42,42,svc,0.9832302664252872,0.9870191768532016,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.003788910427914405
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs42__s42,42,42,gpc,0.9881286146846312,0.9804346432977138,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,0.007693971386917409
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs42__s999,42,999,svc,0.9832302664252872,0.9870191768532016,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.003788910427914405
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs42__s999,42,999,gpc,0.9881286146846312,0.9804346432977138,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,0.007693971386917409
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs7__s123,7,123,svc,0.9950801428319802,0.948783846535684,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,0.04629629629629617
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs7__s123,7,123,gpc,0.9869617780339788,0.9803766152663688,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,0.006585162767610009
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs7__s42,7,42,svc,0.9950801428319802,0.948783846535684,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,0.04629629629629617
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs7__s42,7,42,gpc,0.9869617780339788,0.9803766152663688,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,0.006585162767610009
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs7__s999,7,999,svc,0.9950801428319802,0.948783846535684,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,0.04629629629629617
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs7__s999,7,999,gpc,0.9869617780339788,0.9803766152663688,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,0.006585162767610009
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs999__s123,999,123,svc,0.8708270827082708,0.9851085108510852,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.11428142814281439
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs999__s123,999,123,gpc,0.9547854785478548,0.9871287128712872,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.032343234323432446
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs999__s42,999,42,svc,0.8708270827082708,0.9851085108510852,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.11428142814281439
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs999__s42,999,42,gpc,0.9547854785478548,0.9871287128712872,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.032343234323432446
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs999__s999,999,999,svc,0.8708270827082708,0.9851085108510852,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.11428142814281439
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs999__s999,999,999,gpc,0.9547854785478548,0.9871287128712872,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.032343234323432446
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs123__s123,123,123,svc,0.8585329554297252,0.938817471814964,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.08028451638523881
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs123__s123,123,123,gpc,0.9924837842485454,0.9860809903020962,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,0.00640279394644927
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs123__s42,123,42,svc,0.8585329554297252,0.938817471814964,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.08028451638523881
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs123__s42,123,42,gpc,0.9924837842485454,0.9860809903020962,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,0.00640279394644927
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs123__s999,123,999,svc,0.8585329554297252,0.938817471814964,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.08028451638523881
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs123__s999,123,999,gpc,0.9924837842485454,0.9860809903020962,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,0.00640279394644927
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs2024__s123,2024,123,svc,0.9426108045897524,0.9397545578930212,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,0.002856246696731235
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs2024__s123,2024,123,gpc,0.972624239939541,0.9874006549733022,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.014776415033761259
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs2024__s42,2024,42,svc,0.9426108045897524,0.9397545578930212,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,0.002856246696731235
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs2024__s42,2024,42,gpc,0.972624239939541,0.9874006549733022,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.014776415033761259
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs2024__s999,2024,999,svc,0.9426108045897524,0.9397545578930212,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,0.002856246696731235
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs2024__s999,2024,999,gpc,0.972624239939541,0.9874006549733022,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.014776415033761259
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs42__s123,42,123,svc,0.9677267874090478,0.9773558604871876,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.00962907307813976
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs42__s123,42,123,gpc,0.9658681983549507,0.9801041996203732,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.01423600126542246
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs42__s42,42,42,svc,0.9677267874090478,0.9773558604871876,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.00962907307813976
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs42__s42,42,42,gpc,0.9658681983549507,0.9801041996203732,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.01423600126542246
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs42__s999,42,999,svc,0.9677267874090478,0.9773558604871876,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.00962907307813976
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs42__s999,42,999,gpc,0.9658681983549507,0.9801041996203732,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.01423600126542246
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs7__s123,7,123,svc,0.8000212362458268,0.9376568025127912,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.13763556626696438
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs7__s123,7,123,gpc,0.9784057011912052,0.9927130044843048,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.014307303293099594
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs7__s42,7,42,svc,0.8000212362458268,0.9376568025127912,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.13763556626696438
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs7__s42,7,42,gpc,0.9784057011912052,0.9927130044843048,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.014307303293099594
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs7__s999,7,999,svc,0.8000212362458268,0.9376568025127912,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.13763556626696438
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs7__s999,7,999,gpc,0.9784057011912052,0.9927130044843048,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.014307303293099594
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs999__s123,999,123,svc,0.7883484058149943,0.8927621222877249,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.10441371647273057
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs999__s123,999,123,gpc,0.9712089879317264,0.9838544399518504,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.012645452020124015
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs999__s42,999,42,svc,0.7883484058149943,0.8927621222877249,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.10441371647273057
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs999__s42,999,42,gpc,0.9712089879317264,0.9838544399518504,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.012645452020124015
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs999__s999,999,999,svc,0.7883484058149943,0.8927621222877249,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.10441371647273057
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs999__s999,999,999,gpc,0.9712089879317264,0.9838544399518504,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.012645452020124015
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs123__s123,123,123,svc,0.8962785114045618,0.925610244097639,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.029331732693077206
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs123__s123,123,123,gpc,0.8106442577030812,0.7895558223289316,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.021088435374149617
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,123,42,svc,0.8962785114045618,0.925610244097639,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.029331732693077206
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,123,42,gpc,0.8106442577030812,0.7895558223289316,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.021088435374149617
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs123__s999,123,999,svc,0.8962785114045618,0.925610244097639,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.029331732693077206
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs123__s999,123,999,gpc,0.8106442577030812,0.7895558223289316,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.021088435374149617
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs2024__s123,2024,123,svc,0.8827721878224974,0.8971233230134159,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.014351135190918463
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs2024__s123,2024,123,gpc,0.8440724974200207,0.8834816821465428,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.039409184726522106
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,2024,42,svc,0.8827721878224974,0.8971233230134159,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.014351135190918463
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,2024,42,gpc,0.8440724974200207,0.8834816821465428,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.039409184726522106
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs2024__s999,2024,999,svc,0.8827721878224974,0.8971233230134159,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.014351135190918463
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs2024__s999,2024,999,gpc,0.8440724974200207,0.8834816821465428,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.039409184726522106
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs42__s123,42,123,svc,0.9025857654889912,0.9025857654889912,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs42__s123,42,123,gpc,0.9045378904249872,0.9105542754736304,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.0060163850486432136
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,42,42,svc,0.9025857654889912,0.9025857654889912,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,42,42,gpc,0.9045378904249872,0.9105542754736304,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.0060163850486432136
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs42__s999,42,999,svc,0.9025857654889912,0.9025857654889912,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs42__s999,42,999,gpc,0.9045378904249872,0.9105542754736304,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.0060163850486432136
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs7__s123,7,123,svc,0.8786409320786122,0.8830900710581908,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.0044491389795786596
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs7__s123,7,123,gpc,0.8322130465399142,0.7465431150374495,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.08566993150246471
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,7,42,svc,0.8786409320786122,0.8830900710581908,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.0044491389795786596
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,7,42,gpc,0.8322130465399142,0.7465431150374495,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.08566993150246471
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs7__s999,7,999,svc,0.8786409320786122,0.8830900710581908,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.0044491389795786596
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs7__s999,7,999,gpc,0.8322130465399142,0.7465431150374495,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.08566993150246471
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs999__s123,999,123,svc,0.9053671166403412,0.919957336633502,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.014590219993160791
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs999__s123,999,123,gpc,0.8253244532738435,0.7469834394489587,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.07834101382488479
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,999,42,svc,0.9053671166403412,0.919957336633502,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.014590219993160791
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,999,42,gpc,0.8253244532738435,0.7469834394489587,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.07834101382488479
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs999__s999,999,999,svc,0.9053671166403412,0.919957336633502,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.014590219993160791
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs999__s999,999,999,gpc,0.8253244532738435,0.7469834394489587,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.07834101382488479
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs123__s123,123,123,svc,0.9324510416166274,0.9238082656802934,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,0.008642775936334002
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs123__s123,123,123,gpc,0.9231717666650654,0.9200653312196764,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,0.003106435445389022
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs123__s42,123,42,svc,0.9324510416166274,0.9238082656802934,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,0.008642775936334002
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs123__s42,123,42,gpc,0.9231717666650654,0.9200653312196764,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,0.003106435445389022
