group,run,qs,seed,model,classical_orig__p1_ood,classical_orig__p1_idtest,classical_orig__oracle_ood,classical_orig__oracle_idtest,classical_ext__p1_ood,classical_ext__p1_idtest,classical_ext__oracle_ood,classical_ext__oracle_idtest,quantum__p1_ood,quantum__p1_idtest,quantum__oracle_ood,quantum__oracle_idtest
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42__s42,42,42,gpc,0.771659619124047,0.7854720041138427,0.7790086113768944,0.7854720041138427,0.7556004814963424,0.8123306501058127,0.780851260841384,0.8123306501058127,0.7500972252230007,0.8159895967247484,0.7878483903824192,0.8159895967247484
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42__s999,42,999,svc,0.6894688107657644,0.7940903067581733,0.7521497577085712,0.8029113348232828,0.7491897898083275,0.8166669963014972,0.7642365505108182,0.8180564071122011,0.7329145961295102,0.8153913095073277,0.756322726010062,0.8153913095073277
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42__s999,42,999,gpc,0.771659619124047,0.7854720041138427,0.7790086113768944,0.7854720041138427,0.7561529676841878,0.8123306501058127,0.7803049476835705,0.8123306501058127,0.7500972252230007,0.8159895967247484,0.7878483903824192,0.8159895967247484
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800__qs7__s123,7,123,svc,0.7443333238522887,0.7737787356321839,0.7524142655920933,0.7742097701149425,0.7339052052172128,0.8010775862068966,0.7549450862012463,0.8206178160919539,0.7435103279493366,0.7857040229885057,0.7543811701505384,0.8047413793103448
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800__qs7__s123,7,123,gpc,0.7604797491068238,0.7698275862068966,0.7701912244274582,0.7698275862068966,0.7393477371013478,0.8047413793103448,0.7701912244274582,0.8047413793103448,0.7503873831203602,0.7990660919540229,0.7667607351189851,0.8006465517241379
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800__qs7__s42,7,42,svc,0.744866941781851,0.7727011494252873,0.7524142655920933,0.7742097701149425,0.7365126986227339,0.8206178160919539,0.756317158258835,0.8206178160919539,0.7435103279493366,0.7857040229885057,0.7545481189813401,0.8047413793103448
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800__qs7__s42,7,42,gpc,0.7604797491068238,0.7698275862068966,0.7701912244274582,0.7698275862068966,0.7393477371013478,0.8047413793103448,0.7701912244274582,0.8047413793103448,0.7503873831203602,0.7990660919540229,0.7667607351189851,0.8006465517241379
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800__qs7__s999,7,999,svc,0.744866941781851,0.7737787356321839,0.7524142655920933,0.7742097701149425,0.7339052052172128,0.8010775862068966,0.7557835403292725,0.8206178160919539,0.7435103279493366,0.7857040229885057,0.7545481189813401,0.8047413793103448
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800__qs7__s999,7,999,gpc,0.7604797491068238,0.7698275862068966,0.7701912244274582,0.7698275862068966,0.7393477371013478,0.8047413793103448,0.7701912244274582,0.8047413793103448,0.7503873831203602,0.7990660919540229,0.7667607351189851,0.8006465517241379
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800__qs999__s123,999,123,svc,0.7288594962951256,0.7963519653947656,0.7499194324090388,0.8178016548604083,0.7401056207161811,0.8452908903307736,0.7681264732138998,0.84932882909697,0.7450995766034185,0.830113895668393,0.7610785067892858,0.8334102228307241
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800__qs999__s123,999,123,gpc,0.7374780677113495,0.7842431097089113,0.7605321288735725,0.7873211699109074,0.7506639880772312,0.8234245093954005,0.7605321288735725,0.8268225291187967,0.7581169532732668,0.8265025695973967,0.76114641816864,0.8265025695973967
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800__qs999__s42,999,42,svc,0.7288594962951256,0.7963519653947656,0.7499194324090388,0.8178016548604083,0.740668050412469,0.8442293192055083,0.7675640435176119,0.8504970533960354,0.7450995766034185,0.830113895668393,0.7610785067892858,0.8334102228307241
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800__qs999__s42,999,42,gpc,0.7374780677113495,0.7842431097089113,0.7605321288735725,0.7873211699109074,0.7512128354976484,0.8234245093954005,0.7605321288735725,0.8269291822925968,0.7581169532732668,0.8265025695973967,0.76114641816864,0.8265025695973967
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800__qs999__s999,999,999,svc,0.7288594962951256,0.7963519653947656,0.7499194324090388,0.8178016548604083,0.7401056207161811,0.8452908903307736,0.7681264732138998,0.84932882909697,0.7450995766034185,0.830113895668393,0.7610785067892858,0.8334102228307241
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800__qs999__s999,999,999,gpc,0.7374780677113495,0.7842431097089113,0.7605321288735725,0.7873211699109074,0.7506639880772312,0.8234245093954005,0.7605321288735725,0.8268225291187967,0.7581169532732668,0.8265025695973967,0.76114641816864,0.8265025695973967
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs123__s123,123,123,svc,0.7303726121279084,0.7565993788819876,0.77070022897952,0.7881081780538303,0.7527421498454789,0.7674689440993789,0.7912763606667628,0.7900491718426501,0.7381547132952235,0.7465709109730849,0.7769851563625882,0.7908902691511387
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs123__s123,123,123,gpc,0.7709244047333109,0.6960403726708074,0.7709244047333109,0.6960403726708074,0.7533426206145618,0.7908902691511387,0.7966645850346672,0.7945134575569358,0.7680821764263183,0.7819616977225673,0.7783702422699397,0.7908902691511387
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs123__s42,123,42,svc,0.7303726121279084,0.7565993788819876,0.77070022897952,0.7881081780538303,0.7527421498454789,0.7674689440993789,0.7912763606667628,0.7900491718426501,0.7381547132952235,0.7465709109730849,0.7769851563625882,0.7908902691511387
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs123__s42,123,42,gpc,0.7709244047333109,0.6960403726708074,0.7709244047333109,0.6960403726708074,0.7533426206145618,0.7908902691511387,0.7966645850346672,0.7945134575569358,0.7680821764263183,0.7819616977225673,0.7783702422699397,0.7908902691511387
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs123__s999,123,999,svc,0.7303726121279084,0.7565993788819876,0.77070022897952,0.7881081780538303,0.7527421498454789,0.7674689440993789,0.7912763606667628,0.7900491718426501,0.7381547132952235,0.7465709109730849,0.7769851563625882,0.7908902691511387
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs123__s999,123,999,gpc,0.7709244047333109,0.6960403726708074,0.7709244047333109,0.6960403726708074,0.7533426206145618,0.7908902691511387,0.7966645850346672,0.7945134575569358,0.7680821764263183,0.7819616977225673,0.7783702422699397,0.7908902691511387
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs2024__s123,2024,123,svc,0.7357912630701136,0.7643410852713178,0.7640323304894476,0.7873062015503876,0.7770062223362628,0.7911821705426356,0.7865482070690872,0.8221899224806202,0.7571685162614664,0.7923449612403101,0.7863718006286484,0.812015503875969
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs2024__s123,2024,123,gpc,0.7312046956187055,0.7598837209302325,0.7491500416960677,0.7718023255813953,0.7676727179421388,0.810562015503876,0.7680576047212778,0.8224806201550388,0.7283340817242928,0.7881782945736434,0.7749053820001284,0.8150193798449612
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs2024__s42,2024,42,svc,0.7357912630701136,0.7643410852713178,0.7640323304894476,0.7873062015503876,0.7770062223362628,0.7911821705426356,0.7865482070690872,0.8221899224806202,0.7571685162614664,0.7923449612403101,0.7863718006286484,0.812015503875969
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs2024__s42,2024,42,gpc,0.7312046956187055,0.7598837209302325,0.7491500416960677,0.7718023255813953,0.7676727179421388,0.810562015503876,0.7680576047212778,0.8224806201550388,0.7283340817242928,0.7881782945736434,0.773574315222272,0.8150193798449612
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs2024__s999,2024,999,svc,0.7357912630701136,0.7643410852713178,0.7640323304894476,0.7873062015503876,0.7770062223362628,0.7911821705426356,0.7865482070690872,0.8221899224806202,0.7571685162614664,0.7923449612403101,0.7863718006286484,0.812015503875969
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs2024__s999,2024,999,gpc,0.7312046956187055,0.7598837209302325,0.7491500416960677,0.7718023255813953,0.7676727179421388,0.810562015503876,0.7680576047212778,0.8224806201550388,0.7283340817242928,0.7881782945736434,0.773574315222272,0.8150193798449612
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs42__s123,42,123,svc,0.7320056352459017,0.7592414632583766,0.7776959528688525,0.7905054776090716,0.7280353483606558,0.737523223781152,0.7888383709016393,0.8041834838875008,0.7764472336065573,0.7767954385290538,0.781922387295082,0.8155551284515343
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs42__s123,42,123,gpc,0.7775038422131147,0.7561342815042604,0.7834592725409837,0.7561342815042604,0.7795530225409837,0.8034146966493689,0.7937051741803278,0.8070344032289064,0.7723488729508197,0.8121916842847076,0.7878457991803278,0.8121916842847076
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs42__s42,42,42,svc,0.7320056352459017,0.7592414632583766,0.7776959528688525,0.7905054776090716,0.7280353483606558,0.737523223781152,0.7888383709016393,0.8041834838875008,0.7764472336065573,0.7767954385290538,0.781922387295082,0.8155551284515343
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs42__s42,42,42,gpc,0.7775038422131147,0.7561342815042604,0.7834592725409837,0.7561342815042604,0.7795530225409837,0.8034146966493689,0.7937051741803278,0.8070344032289064,0.7702996926229508,0.8121916842847076,0.7878457991803278,0.8121916842847076
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs42__s999,42,999,svc,0.7320056352459017,0.7592414632583766,0.7776959528688525,0.7905054776090716,0.7280353483606558,0.737523223781152,0.7888383709016393,0.8041834838875008,0.7764472336065573,0.7767954385290538,0.781922387295082,0.8155551284515343
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs42__s999,42,999,gpc,0.7775038422131147,0.7561342815042604,0.7834592725409837,0.7561342815042604,0.7795530225409837,0.8034146966493689,0.7937051741803278,0.8070344032289064,0.7723488729508197,0.8121916842847076,0.7878457991803278,0.8121916842847076
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs7__s123,7,123,svc,0.7246323470579763,0.7985026669237196,0.7426589428877759,0.7985026669237196,0.743819109951833,0.8140543666859457,0.7639180041926037,0.8140543666859457,0.7318653886159607,0.7824368613842299,0.761989726520619,0.7985026669237196
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs7__s123,7,123,gpc,0.6978844953673329,0.7579847053531263,0.7245843401449809,0.7761069340016709,0.7405386375638092,0.7979885611464559,0.742466915235794,0.7979885611464559,0.7460834360147861,0.7814086498297025,0.7543726296586708,0.7937150568729516
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs7__s42,7,42,svc,0.7246323470579763,0.7985026669237196,0.7426589428877759,0.7985026669237196,0.743819109951833,0.8140543666859457,0.7639180041926037,0.8140543666859457,0.7318653886159607,0.7824368613842299,0.761989726520619,0.7985026669237196
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs7__s42,7,42,gpc,0.6978844953673329,0.7579847053531263,0.7245843401449809,0.7761069340016709,0.7405386375638092,0.7979885611464559,0.742466915235794,0.7979885611464559,0.7460834360147861,0.7814086498297025,0.7543726296586708,0.7937150568729516
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs7__s999,7,999,svc,0.7246323470579763,0.7985026669237196,0.7426589428877759,0.7985026669237196,0.743819109951833,0.8140543666859457,0.7639180041926037,0.8140543666859457,0.7318653886159607,0.7824368613842299,0.761989726520619,0.7985026669237196
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs7__s999,7,999,gpc,0.6978844953673329,0.7579847053531263,0.7245843401449809,0.7761069340016709,0.7405386375638092,0.7979885611464559,0.742466915235794,0.7979885611464559,0.7460834360147861,0.7814086498297025,0.7543726296586708,0.7937150568729516
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs999__s123,999,123,svc,0.7893901095339945,0.7655281508264462,0.7929710285825393,0.7779248450413223,0.7812722794737184,0.7776988636363636,0.8159310389526218,0.789869576446281,0.7983991185430035,0.7737926136363636,0.8141000712943159,0.785963326446281
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs999__s123,999,123,gpc,0.7781450515263465,0.738410382231405,0.7781450515263465,0.738410382231405,0.7898438006351676,0.7818310950413223,0.8006513707952557,0.7896435950413223,0.7880128329768618,0.774244576446281,0.8037785987426276,0.798360020661157
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs999__s42,999,42,svc,0.7893901095339945,0.7655281508264462,0.7929710285825393,0.7779248450413223,0.7812722794737184,0.7776988636363636,0.8159310389526218,0.789869576446281,0.7983991185430035,0.7737926136363636,0.8141000712943159,0.785963326446281
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs999__s42,999,42,gpc,0.7781450515263465,0.738410382231405,0.7781450515263465,0.738410382231405,0.7898438006351676,0.7818310950413223,0.8006513707952557,0.7896435950413223,0.7880128329768618,0.774244576446281,0.8037785987426276,0.798360020661157
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs999__s999,999,999,svc,0.7893901095339945,0.7655281508264462,0.7929710285825393,0.7779248450413223,0.7812722794737184,0.7776988636363636,0.8159310389526218,0.789869576446281,0.7983991185430035,0.7737926136363636,0.8141000712943159,0.785963326446281
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500__qs999__s999,999,999,gpc,0.7781450515263465,0.738410382231405,0.7781450515263465,0.738410382231405,0.7898438006351676,0.7818310950413223,0.8006513707952557,0.7896435950413223,0.7880128329768618,0.774244576446281,0.8037785987426276,0.798360020661157
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs123__s123,123,123,svc,0.7845724191063175,0.8077372660165569,0.7852946841294299,0.8077372660165569,0.79070364663585,0.8204192086595892,0.8086318695428865,0.8384893756705256,0.8032871083718541,0.8184736833677604,0.8046674370826913,0.8341499735792861
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs123__s123,123,123,gpc,0.776948510529019,0.7903396262669933,0.7791795069337442,0.7903396262669933,0.7921000256805342,0.830595186626315,0.8008474576271186,0.830595186626315,0.7946038777606574,0.8286496613344863,0.8012808166409862,0.8286496613344863
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs123__s42,123,42,svc,0.7845724191063175,0.8077372660165569,0.7852946841294299,0.8077372660165569,0.7916506163328196,0.8204192086595892,0.8086318695428865,0.8384893756705256,0.8032871083718541,0.8184736833677604,0.8046674370826913,0.8341499735792861
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs123__s42,123,42,gpc,0.776948510529019,0.7903396262669933,0.7791795069337442,0.7903396262669933,0.7921000256805342,0.830595186626315,0.8008474576271186,0.830595186626315,0.7946038777606574,0.8286496613344863,0.8012808166409862,0.8286496613344863
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs123__s999,123,999,svc,0.7845724191063175,0.8077372660165569,0.7852946841294299,0.8077372660165569,0.7916506163328196,0.8204192086595892,0.8086318695428865,0.8384893756705256,0.8032871083718541,0.8184736833677604,0.8046674370826913,0.8341499735792861
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs123__s999,123,999,gpc,0.776948510529019,0.7903396262669933,0.7791795069337442,0.7903396262669933,0.7921000256805342,0.830595186626315,0.8008474576271186,0.830595186626315,0.7946038777606574,0.8286496613344863,0.8012808166409862,0.8286496613344863
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs2024__s123,2024,123,svc,0.7905638020207844,0.7695671079331337,0.7976533602344238,0.7776033111089637,0.7920049318665834,0.7808161819177377,0.806428239739956,0.8015106129416691,0.7889945717442475,0.7924678712919122,0.7969047733423003,0.7966872805746127
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs2024__s123,2024,123,gpc,0.7961001425117291,0.7497745353818404,0.8046308305711678,0.7537926369697556,0.7976533602344238,0.7835298096434438,0.8057717250324254,0.7919686282088446,0.791444492482106,0.7955841144071891,0.8109718018926839,0.7955841144071891
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs2024__s42,2024,42,svc,0.7905638020207844,0.7695671079331337,0.7976533602344238,0.7776033111089637,0.7920049318665834,0.7808161819177377,0.806428239739956,0.8015106129416691,0.7889945717442475,0.7924678712919122,0.7969047733423003,0.7966872805746127
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs2024__s42,2024,42,gpc,0.7961001425117291,0.7497745353818404,0.8046308305711678,0.7537926369697556,0.7976533602344238,0.7835298096434438,0.8057717250324254,0.7919686282088446,0.791444492482106,0.7955841144071891,0.8109718018926839,0.7955841144071891
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs2024__s999,2024,999,svc,0.7905638020207844,0.7695671079331337,0.7976533602344238,0.7776033111089637,0.7920049318665834,0.7808161819177377,0.806428239739956,0.8015106129416691,0.7889945717442475,0.7924678712919122,0.7969047733423003,0.7966872805746127
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs2024__s999,2024,999,gpc,0.7961001425117291,0.7497745353818404,0.8046308305711678,0.7537926369697556,0.7976533602344238,0.7835298096434438,0.8057717250324254,0.7919686282088446,0.791444492482106,0.7955841144071891,0.8109718018926839,0.7955841144071891
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs42__s123,42,123,svc,0.77261525659695,0.7896270676210149,0.7744955273559393,0.797857520295912,0.7880654814293259,0.8091944084161984,0.7950544878462499,0.8133096347536468,0.7691707605895248,0.7848393140221934,0.7918500264038022,0.8071367952474741
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs42__s123,42,123,gpc,0.7618417052055496,0.7842388432531104,0.7618417052055496,0.7883540695905591,0.770806996207454,0.7959119950040832,0.7826166968043398,0.797857520295912,0.7812685026643836,0.787905718082977,0.794138355923253,0.7937422939584634
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs42__s42,42,42,svc,0.77261525659695,0.7896270676210149,0.7744955273559393,0.797857520295912,0.7880654814293259,0.8091944084161984,0.7950544878462499,0.8133096347536468,0.7691707605895248,0.7848393140221934,0.7918500264038022,0.8071367952474741
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs42__s42,42,42,gpc,0.7618417052055496,0.7842388432531104,0.7618417052055496,0.7883540695905591,0.770806996207454,0.7959119950040832,0.7826166968043398,0.797857520295912,0.7812685026643836,0.787905718082977,0.794138355923253,0.7937422939584634
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs42__s999,42,999,svc,0.77261525659695,0.7896270676210149,0.7744955273559393,0.797857520295912,0.7880654814293259,0.8091944084161984,0.7950544878462499,0.8133096347536468,0.7691707605895248,0.7848393140221934,0.7918500264038022,0.8071367952474741
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs42__s999,42,999,gpc,0.7618417052055496,0.7842388432531104,0.7618417052055496,0.7883540695905591,0.770806996207454,0.7959119950040832,0.7826166968043398,0.797857520295912,0.7812685026643836,0.787905718082977,0.794138355923253,0.7937422939584634
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs7__s123,7,123,svc,0.7305455552478538,0.7892740541578644,0.757476149767819,0.8031816144933104,0.7838388338370278,0.8035657128224825,0.7991944902652524,0.8278279239485308,0.7204094574147433,0.7867934191152935,0.7818601776375729,0.8138563472248896
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs7__s123,7,123,gpc,0.748257137008898,0.7815280711862237,0.7572433666855302,0.7876256321618335,0.7688323520322364,0.8075027206964982,0.7688323520322364,0.8094712246335061,0.7546968000353188,0.801469176109084,0.7619973591160665,0.8075027206964982
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs7__s42,7,42,svc,0.7305455552478538,0.7892740541578644,0.757476149767819,0.8031816144933104,0.7838388338370278,0.8035657128224825,0.7991944902652524,0.8278279239485308,0.7204094574147433,0.7848249151782857,0.7818601776375729,0.8138563472248896
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs7__s42,7,42,gpc,0.748257137008898,0.7815280711862237,0.7572433666855302,0.7876256321618335,0.7698939231575019,0.8075027206964982,0.7698939231575019,0.8094712246335061,0.7546968000353188,0.801469176109084,0.7619973591160665,0.8075027206964982
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs7__s999,7,999,svc,0.7305455552478538,0.7892740541578644,0.757476149767819,0.8031816144933104,0.7838388338370278,0.8035657128224825,0.7991944902652524,0.8278279239485308,0.7204094574147433,0.7848249151782857,0.7818601776375729,0.8138563472248896
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs7__s999,7,999,gpc,0.748257137008898,0.7815280711862237,0.7572433666855302,0.7876256321618335,0.7698939231575019,0.8075027206964982,0.7698939231575019,0.8094712246335061,0.7546968000353188,0.801469176109084,0.7619973591160665,0.8075027206964982
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs999__s123,999,123,svc,0.755886027291947,0.7835983935742972,0.7598901274905503,0.8176947791164659,0.7913943878531617,0.8176787148594378,0.8006278429111411,0.8257349397590361,0.7742007816003588,0.8216546184738955,0.7811839323467231,0.8237188755020081
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs999__s123,999,123,gpc,0.7525225831251201,0.7735421686746988,0.7560141584983022,0.7735421686746988,0.7715740918700749,0.8056706827309237,0.7804872189121661,0.821710843373494,0.7782128899993593,0.8176867469879519,0.7782128899993593,0.81970281124498
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs999__s42,999,42,svc,0.755886027291947,0.7835983935742972,0.7598901274905503,0.8176947791164659,0.7913943878531617,0.8176787148594378,0.8006278429111411,0.8257349397590361,0.7742007816003588,0.8216546184738955,0.7811839323467231,0.8237188755020081
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs999__s42,999,42,gpc,0.7525225831251201,0.7735421686746988,0.7560141584983022,0.7735421686746988,0.7715740918700749,0.8056706827309237,0.7804872189121661,0.821710843373494,0.7782128899993593,0.8176867469879519,0.7782128899993593,0.81970281124498
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs999__s999,999,999,svc,0.755886027291947,0.7835983935742972,0.7598901274905503,0.8176947791164659,0.7913943878531617,0.8176787148594378,0.8006278429111411,0.8257349397590361,0.7742007816003588,0.8216546184738955,0.7811839323467231,0.8237188755020081
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000__qs999__s999,999,999,gpc,0.7525225831251201,0.7735421686746988,0.7560141584983022,0.7735421686746988,0.7715740918700749,0.8056706827309237,0.7804872189121661,0.821710843373494,0.7782128899993593,0.8176867469879519,0.7782128899993593,0.81970281124498
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800__qs123__s123,123,123,svc,0.78115050539396,0.7794111831698829,0.7867577509196007,0.7794111831698829,0.8114895984668171,0.8333794685226195,0.8125436617106118,0.8333794685226195,0.8128465889771568,0.8016153906991459,0.8128465889771568,0.8043933881683012
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800__qs123__s123,123,123,gpc,0.7693147043368056,0.7462136191078772,0.7716268430651294,0.749515580512496,0.7831597168557386,0.778610408098703,0.8058359865228277,0.7868455393862701,0.7844765231368428,0.779964805441316,0.8112732218478563,0.7973050458715596
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800__qs123__s42,123,42,svc,0.78115050539396,0.7794111831698829,0.7867577509196007,0.7794111831698829,0.8114895984668171,0.8333794685226195,0.8125436617106118,0.8333794685226195,0.8128465889771568,0.8016153906991459,0.8128465889771568,0.8043933881683012
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800__qs123__s42,123,42,gpc,0.7693147043368056,0.7462136191078772,0.7716268430651294,0.749515580512496,0.7826249574974498,0.778610408098703,0.8058359865228277,0.7868455393862701,0.7844765231368428,0.779964805441316,0.8112732218478563,0.7973050458715596
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800__qs123__s999,123,999,svc,0.78115050539396,0.7794111831698829,0.7867577509196007,0.7794111831698829,0.8114895984668171,0.8333794685226195,0.8125436617106118,0.8333794685226195,0.8128465889771568,0.8016153906991459,0.8128465889771568,0.8043933881683012
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800__qs123__s999,123,999,gpc,0.7693147043368056,0.7462136191078772,0.7716268430651294,0.749515580512496,0.7831597168557386,0.778610408098703,0.8058359865228277,0.7868455393862701,0.7844765231368428,0.779964805441316,0.8112732218478563,0.7973050458715596
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800__qs2024__s123,2024,123,svc,0.7656988416988417,0.7790948275862069,0.7671969111969112,0.782183908045977,0.809003861003861,0.8167385057471264,0.8226409266409267,0.8456896551724138,0.7979305019305019,0.8373563218390805,0.7996138996138996,0.8373563218390805
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800__qs2024__s123,2024,123,gpc,0.7626872586872586,0.7566091954022989,0.7650347490347491,0.7566091954022989,0.7848339768339768,0.8202586206896552,0.7856988416988417,0.8202586206896552,0.7815907335907335,0.8142241379310344,0.7815907335907335,0.815301724137931
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800__qs2024__s42,2024,42,svc,0.7656988416988417,0.7790948275862069,0.7671969111969112,0.782183908045977,0.7991814671814672,0.8314655172413793,0.8226409266409267,0.8456896551724138,0.7979305019305019,0.8384339080459771,0.7996138996138996,0.8384339080459771
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800__qs2024__s42,2024,42,gpc,0.7626872586872586,0.7566091954022989,0.7650347490347491,0.7566091954022989,0.7864864864864864,0.8202586206896552,0.7864864864864864,0.8202586206896552,0.781019305019305,0.8142241379310344,0.781019305019305,0.815301724137931
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800__qs2024__s999,2024,999,svc,0.7656988416988417,0.7790948275862069,0.7671969111969112,0.782183908045977,0.7991814671814672,0.8314655172413793,0.8226409266409267,0.8446120689655172,0.7979305019305019,0.8384339080459771,0.7996138996138996,0.8384339080459771
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800__qs2024__s999,2024,999,gpc,0.7626872586872586,0.7566091954022989,0.7650347490347491,0.7566091954022989,0.787027027027027,0.8202586206896552,0.787027027027027,0.8202586206896552,0.7815907335907335,0.815301724137931,0.7815907335907335,0.815301724137931
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800__qs42__s123,42,123,svc,0.7808173091762092,0.7766984057999644,0.7863668631747893,0.7778194820331483,0.8339238865397081,0.8179016613658363,0.8339238865397081,0.8435876414926611,0.7944813111515787,0.8090910886786116,0.8072502237723387,0.8347968234527172
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800__qs42__s123,42,123,gpc,0.7383839007376771,0.7568351079591473,0.7847155776412853,0.7623614705359436,0.79024661254977,0.8146767151972502,0.7974165869316954,0.8146767151972502,0.7967715052933733,0.8079897670927085,0.8022716750516992,0.8079897670927085
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800__qs42__s42,42,42,svc,0.7808173091762092,0.7766984057999644,0.7869193493626346,0.7778194820331483,0.8339238865397081,0.8179016613658363,0.8339238865397081,0.846931115544932,0.8072502237723387,0.8045277651567531,0.8077348066298342,0.8347968234527172
