setting,qs,seed,dim,svc_c,rho_vs_C1,n_kernels
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,123,6,0.01,0.8181818181818182,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,123,6,0.1,0.9181818181818182,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,123,6,10.0,0.5585812268712466,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,123,6,100.0,0.22438727760202973,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,123,8,0.01,0.21428571428571422,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,123,8,0.1,0.9910312089651147,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,123,8,10.0,0.42857142857142844,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,123,8,100.0,0.5357142857142856,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,123,10,0.01,0.42857142857142844,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,123,10,0.1,0.9543135154205276,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,123,10,10.0,0.6428571428571427,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,123,10,100.0,0.5357142857142856,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,123,12,0.01,0.8040544114072733,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,123,12,0.1,1.0,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,123,12,10.0,0.4076871241636056,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,123,12,100.0,0.7412493166611012,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,4,0.01,0.8975491104081189,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,4,0.1,0.9723448696087955,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,4,10.0,0.7363636363636364,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,4,100.0,0.018018749253911177,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,6,0.01,0.8181818181818182,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,6,0.1,0.9181818181818182,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,6,10.0,0.5585812268712466,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,6,100.0,0.22438727760202973,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,8,0.01,0.21428571428571422,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,8,0.1,0.9910312089651147,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,8,10.0,0.42857142857142844,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,8,100.0,0.5357142857142856,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,10,0.01,0.42857142857142844,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,10,0.1,0.9543135154205276,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,10,10.0,0.6428571428571427,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,10,100.0,0.5357142857142856,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,12,0.01,0.8040544114072733,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,12,0.1,1.0,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,12,10.0,0.4076871241636056,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,12,100.0,0.7412493166611012,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,4,0.01,0.8975491104081189,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,4,0.1,0.9723448696087955,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,4,10.0,0.7363636363636364,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,4,100.0,0.018018749253911177,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,6,0.01,0.8181818181818182,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,6,0.1,0.9181818181818182,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,6,10.0,0.5585812268712466,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,6,100.0,0.22438727760202973,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,8,0.01,0.21428571428571422,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,8,0.1,0.9910312089651147,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,8,10.0,0.42857142857142844,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,8,100.0,0.5357142857142856,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,10,0.01,0.42857142857142844,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,10,0.1,0.9543135154205276,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,10,10.0,0.6428571428571427,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,10,100.0,0.5357142857142856,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,12,0.01,0.8040544114072733,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,12,0.1,1.0,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,12,10.0,0.4076871241636056,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,12,100.0,0.7412493166611012,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,4,0.01,0.8524367141602663,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,4,0.1,0.8928571428571427,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,4,10.0,0.4116646537108158,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,4,100.0,0.19702760155977514,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,6,0.01,0.7783117824941562,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,6,0.1,0.7412493166611012,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,6,10.0,-0.03706246583305505,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,6,100.0,0.5048713746045669,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,8,0.01,0.8227533512074423,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,8,0.1,0.7412493166611012,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,8,10.0,0.5283959492674781,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,8,100.0,0.1482498633322202,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,10,0.01,0.9819805060619657,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,10,0.1,0.8214285714285713,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,10,10.0,0.9642857142857141,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,10,100.0,0.39285714285714274,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,12,0.01,0.9549937104572924,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,12,0.1,0.7857142857142855,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,12,10.0,0.9642857142857141,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,12,100.0,0.6428571428571427,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,4,0.01,0.8524367141602663,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,4,0.1,0.8928571428571427,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,4,10.0,0.4116646537108158,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,4,100.0,0.19702760155977514,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,6,0.01,0.7783117824941562,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,6,0.1,0.7412493166611012,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,6,10.0,-0.03706246583305505,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,6,100.0,0.5048713746045669,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,8,0.01,0.8227533512074423,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,8,0.1,0.7412493166611012,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,8,10.0,0.5283959492674781,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,8,100.0,0.1482498633322202,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,10,0.01,0.9819805060619657,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,10,0.1,0.8214285714285713,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,10,10.0,0.9642857142857141,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,10,100.0,0.39285714285714274,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,12,0.01,0.9549937104572924,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,12,0.1,0.7857142857142855,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,12,10.0,0.9642857142857141,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,12,100.0,0.6428571428571427,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,4,0.01,0.8524367141602663,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,4,0.1,0.8928571428571427,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,4,10.0,0.4116646537108158,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,4,100.0,0.19702760155977514,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,6,0.01,0.7783117824941562,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,6,0.1,0.7412493166611012,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,6,10.0,-0.03706246583305505,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,6,100.0,0.5048713746045669,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,8,0.01,0.8227533512074423,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,8,0.1,0.7412493166611012,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,8,10.0,0.5283959492674781,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,8,100.0,0.1482498633322202,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,10,0.01,0.9819805060619657,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,10,0.1,0.8214285714285713,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,10,10.0,0.9642857142857141,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,10,100.0,0.39285714285714274,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,12,0.01,0.9549937104572924,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,12,0.1,0.7857142857142855,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,12,10.0,0.9642857142857141,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,12,100.0,0.6428571428571427,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,4,0.01,0.8794653965640156,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,4,0.1,0.9285714285714283,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,4,10.0,0.704186850828046,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,4,100.0,0.7110571291368637,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,6,0.01,0.9285714285714283,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,6,0.1,0.8829187134416476,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,6,10.0,0.5357142857142856,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,6,100.0,0.8001322641986387,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,8,0.01,0.630061919161936,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,8,0.1,0.607142857142857,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,8,10.0,0.6428571428571427,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,8,100.0,-0.10714285714285711,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,10,0.01,0.7297691588509917,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,10,0.1,0.9543135154205276,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,10,10.0,0.3603749850782236,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,10,100.0,0.6785714285714284,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,12,0.01,0.9910312089651147,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,12,0.1,0.9910312089651147,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,12,10.0,0.8214285714285713,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,12,100.0,0.7857142857142855,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,4,0.01,0.8794653965640156,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,4,0.1,0.9285714285714283,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,4,10.0,0.704186850828046,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,4,100.0,0.7110571291368637,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,6,0.01,0.9285714285714283,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,6,0.1,0.8829187134416476,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,6,10.0,0.5357142857142856,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,6,100.0,0.8365019125713042,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,8,0.01,0.630061919161936,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,8,0.1,0.607142857142857,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,8,10.0,0.6428571428571427,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,8,100.0,-0.10714285714285711,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,10,0.01,0.7297691588509917,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,10,0.1,0.9543135154205276,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,10,10.0,0.3603749850782236,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,10,100.0,0.6785714285714284,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,12,0.01,0.9910312089651147,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,12,0.1,0.9910312089651147,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,12,10.0,0.8214285714285713,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,12,100.0,0.7857142857142855,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,4,0.01,0.8794653965640156,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,4,0.1,0.9285714285714283,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,4,10.0,0.704186850828046,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,4,100.0,0.7110571291368637,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,6,0.01,0.9285714285714283,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,6,0.1,0.8829187134416476,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,6,10.0,0.5357142857142856,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,6,100.0,0.8365019125713042,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,8,0.01,0.630061919161936,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,8,0.1,0.607142857142857,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,8,10.0,0.6428571428571427,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,8,100.0,-0.10714285714285711,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,10,0.01,0.7297691588509917,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,10,0.1,0.9543135154205276,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,10,10.0,0.3603749850782236,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,10,100.0,0.6785714285714284,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,12,0.01,0.9910312089651147,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,12,0.1,0.9910312089651147,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,12,10.0,0.8214285714285713,7
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,12,100.0,0.7857142857142855,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,123,4,0.01,0.9265616458263765,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,123,4,0.1,0.9369749612033811,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,123,4,10.0,0.7142857142857142,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,123,4,100.0,0.8928571428571427,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,123,6,0.01,0.9999999999999998,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,123,6,0.1,0.9636241116594314,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,123,6,10.0,0.4144312328399571,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,123,6,100.0,0.24999999999999994,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,123,8,0.01,0.9363636363636365,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,123,8,0.1,0.7292586522065967,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,123,8,10.0,-0.12613124477737825,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,123,8,100.0,0.91895621194947,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,123,10,0.01,0.607142857142857,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,123,10,0.1,0.9636241116594314,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,123,10,10.0,0.7499999999999998,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,123,10,100.0,0.24999999999999994,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,123,12,0.01,0.6428571428571427,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,123,12,0.1,0.9265616458263765,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,123,12,10.0,0.7142857142857142,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,123,12,100.0,0.14285714285714282,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,42,4,0.01,0.9265616458263765,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,42,4,0.1,0.9369749612033811,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,42,4,10.0,0.7142857142857142,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,42,4,100.0,0.8928571428571427,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,42,6,0.01,0.9999999999999998,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,42,6,0.1,0.9636241116594314,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,42,6,10.0,0.4144312328399571,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,42,6,100.0,0.24999999999999994,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,42,8,0.01,0.9363636363636365,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,42,8,0.1,0.7292586522065967,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,42,8,10.0,-0.12613124477737825,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,42,8,100.0,0.91895621194947,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,42,10,0.01,0.607142857142857,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,42,10,0.1,0.9636241116594314,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,42,10,10.0,0.7499999999999998,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,42,10,100.0,0.24999999999999994,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,42,12,0.01,0.6428571428571427,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,42,12,0.1,0.9265616458263765,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,42,12,10.0,0.7142857142857142,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,42,12,100.0,0.14285714285714282,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,999,4,0.01,0.9265616458263765,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,999,4,0.1,0.9369749612033811,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,999,4,10.0,0.7142857142857142,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,999,4,100.0,0.8928571428571427,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,999,6,0.01,0.9999999999999998,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,999,6,0.1,0.9636241116594314,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,999,6,10.0,0.4144312328399571,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,999,6,100.0,0.24999999999999994,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,999,8,0.01,0.9363636363636365,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,999,8,0.1,0.7292586522065967,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,999,8,10.0,-0.12613124477737825,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,999,8,100.0,0.91895621194947,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,999,10,0.01,0.607142857142857,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,999,10,0.1,0.9636241116594314,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,999,10,10.0,0.7499999999999998,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,999,10,100.0,0.24999999999999994,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,999,12,0.01,0.6428571428571427,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,999,12,0.1,0.9265616458263765,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,999,12,10.0,0.7142857142857142,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,123,999,12,100.0,0.14285714285714282,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,2024,123,4,0.01,0.630061919161936,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,2024,123,4,0.1,0.8365019125713042,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,2024,123,4,10.0,0.035714285714285705,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,2024,123,4,100.0,0.42857142857142844,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,2024,123,6,0.01,0.8183170883849714,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,2024,123,6,0.1,0.5929994533288808,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,2024,123,6,10.0,0.21428571428571422,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,2024,123,6,100.0,-0.14285714285714282,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,2024,123,8,0.01,0.8829187134416476,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,2024,123,8,0.1,0.7387687194103583,7
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,2024,123,8,10.0,0.07142857142857141,7
