task,stratum,seed,family,kernel,dim,candidate_id,model,regularization,c_selected,c_cv_score,split,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy,fit_seconds,kernel_backend
college_scorecard,q1000,42,classical_ext,matern15_med_x0.1,8,matern15_med_x0.1__d8,gpc,not_applicable,,,id_test,0.92,0.7422222222222222,0.7605822639341122,0.5652173913043478,0.885688888888889,0.5200510019024578,0.4338743904504862,0.131653031597883,0.2480049173714719,0.5988643238205053,0.3344440460205078,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x0.1,8,matern15_med_x0.1__d8,gpc,not_applicable,,,ood_test,0.672,0.511996114618747,0.4913025137100176,0.1881188118811881,0.5130840213695969,0.3206762626846548,0.6802350753176781,0.2436300043094787,0.1971852520979575,0.6908996835853412,0.3344440460205078,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x0.3,8,matern15_med_x0.3__d8,gpc,not_applicable,,,validation,0.924,0.7196085164835164,0.758282021271182,0.5581395348837209,0.9153502747252746,0.6933966282574424,0.2393352664244604,0.0625557253555719,0.1114289311922891,0.3914856898833753,0.3736190795898437,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x0.3,8,matern15_med_x0.3__d8,gpc,not_applicable,,,id_test,0.932,0.7488888888888889,0.7837260190321103,0.6046511627906976,0.9139555555555556,0.635193618997476,0.2368520399132572,0.0632695186351505,0.1046672918824021,0.3754866471231973,0.3736190795898437,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x0.3,8,matern15_med_x0.3__d8,gpc,not_applicable,,,ood_test,0.71,0.5,0.4152046783625731,0.0,0.5770568237008258,0.3284338681694164,0.6019639049831913,0.2057880262758954,0.0825113625302552,0.6010124365152322,0.3736190795898437,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x3,8,matern15_med_x3__d8,gpc,not_applicable,,,validation,0.92,0.6153846153846154,0.6661324786324787,0.375,0.920673076923077,0.6778277209669195,0.2188351701029195,0.0619105668510043,0.0496444179545607,0.2963083628626426,0.4067738056182861,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x3,8,matern15_med_x3__d8,gpc,not_applicable,,,id_test,0.912,0.5955555555555556,0.6327457264957265,0.3125,0.9189333333333334,0.6242630932018649,0.2167462641788576,0.0609182226340254,0.0694436450378758,0.3121010608839719,0.4067738056182861,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x3,8,matern15_med_x3__d8,gpc,not_applicable,,,ood_test,0.71,0.5,0.4152046783625731,0.0,0.6205148130160272,0.39972155873126,0.666029031574055,0.2193172939470206,0.1472140388639657,0.3895861405918648,0.4067738056182861,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x10,8,matern15_med_x10__d8,gpc,not_applicable,,,validation,0.896,0.5,0.4725738396624472,0.0,0.9187843406593408,0.6913246782474735,0.2825608648863779,0.079543671539008,0.1077394170129842,0.3794542593673638,0.3413605690002441,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x10,8,matern15_med_x10__d8,gpc,not_applicable,,,id_test,0.9,0.5,0.4736842105263157,0.0,0.9205333333333332,0.6337480410287908,0.2791214343223895,0.0776406847672947,0.1099320863752477,0.3874037712633222,0.3413605690002441,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x10,8,matern15_med_x10__d8,gpc,not_applicable,,,ood_test,0.71,0.5,0.4152046783625731,0.0,0.6302088392423506,0.4284629835542979,0.6443545061460586,0.2190571932697126,0.1346429088566668,0.4270075610051733,0.3413605690002441,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x0.1,8,matern25_med_x0.1__d8,gpc,not_applicable,,,validation,0.92,0.7513736263736264,0.769542772861357,0.5833333333333334,0.9117445054945056,0.6359558350561001,0.4435342048086758,0.1348942009565402,0.26414460499058,0.6116346443242308,0.3366258144378662,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x0.1,8,matern25_med_x0.1__d8,gpc,not_applicable,,,id_test,0.916,0.74,0.7534169367338313,0.5531914893617021,0.8824888888888889,0.5085088333487535,0.4329196280932981,0.1315268796531488,0.2506840056909828,0.5963773758543784,0.3366258144378662,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x0.1,8,matern25_med_x0.1__d8,gpc,not_applicable,,,ood_test,0.674,0.5195240407965032,0.5035059183312925,0.2125603864734299,0.5149295774647887,0.3231207722361576,0.6814712991241392,0.2442507707971054,0.1984491505957731,0.6908762946775884,0.3366258144378662,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x0.3,8,matern25_med_x0.3__d8,gpc,not_applicable,,,validation,0.924,0.7196085164835164,0.758282021271182,0.5581395348837209,0.9151785714285714,0.6953520550759584,0.2409679165879191,0.0630440564624019,0.1100673243292334,0.3940553557519176,0.3781385421752929,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x0.3,8,matern25_med_x0.3__d8,gpc,not_applicable,,,id_test,0.932,0.7488888888888889,0.7837260190321103,0.6046511627906976,0.9118222222222222,0.6324411853829283,0.2382435333769435,0.0637929296868659,0.1060035267729908,0.3764822638763937,0.3781385421752929,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x0.3,8,matern25_med_x0.3__d8,gpc,not_applicable,,,ood_test,0.712,0.503448275862069,0.4225401815790318,0.0136986301369863,0.5722389509470617,0.3238307961750967,0.6040026732446094,0.2069288018439591,0.0650070453620372,0.6093793565547462,0.3781385421752929,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x3,8,matern25_med_x3__d8,gpc,not_applicable,,,validation,0.92,0.6153846153846154,0.6661324786324787,0.375,0.920157967032967,0.6873736438368476,0.2228269615553709,0.0628672820991502,0.0543682896599284,0.306165707226024,0.4024975299835205,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x3,8,matern25_med_x3__d8,gpc,not_applicable,,,id_test,0.904,0.5555555555555556,0.574468085106383,0.2,0.9205333333333332,0.634315178829069,0.2214011600287456,0.0619687170524926,0.0672537438589435,0.3227636088987906,0.4024975299835205,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x3,8,matern25_med_x3__d8,gpc,not_applicable,,,ood_test,0.71,0.5,0.4152046783625731,0.0,0.6241476444876154,0.4098009256273883,0.6565481739197401,0.2171813853096496,0.1411027952631927,0.4001108505192804,0.4024975299835205,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x10,8,matern25_med_x10__d8,gpc,not_applicable,,,validation,0.896,0.5,0.4725738396624472,0.0,0.9187843406593406,0.7001117678336903,0.2976306445625778,0.0837304989419064,0.097915809496838,0.3878904830044947,0.3520548343658447,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x10,8,matern25_med_x10__d8,gpc,not_applicable,,,id_test,0.9,0.5,0.4736842105263157,0.0,0.9210666666666668,0.6326799230531998,0.2932908313828598,0.0815702159220286,0.1130789220991214,0.3938728342216282,0.3520548343658447,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x10,8,matern25_med_x10__d8,gpc,not_applicable,,,ood_test,0.71,0.5,0.4152046783625731,0.0,0.632889752306945,0.4451074968448823,0.6507620251319586,0.221219978337048,0.1383625838125237,0.4230222663467626,0.3520548343658447,analytic_cpu
college_scorecard,q1000,42,quantum,zz_r1_full__as0.5,8,zz_r1_full__as0.5__d8,gpc,not_applicable,,,validation,0.916,0.6301510989010989,0.6774193548387097,0.4,0.9095123626373626,0.5557983020240499,0.3113513836189602,0.0832448485938357,0.1346436712711008,0.4995459719522498,0.3390769958496094,cuda
college_scorecard,q1000,42,quantum,zz_r1_full__as0.5,8,zz_r1_full__as0.5__d8,gpc,not_applicable,,,id_test,0.908,0.6288888888888888,0.6643511762302259,0.3783783783783784,0.9121777777777778,0.5458416431132542,0.3028855262301451,0.0807146345173334,0.1423052176110232,0.4907155962570684,0.3390769958496094,cuda
college_scorecard,q1000,42,quantum,zz_r1_full__as0.5,8,zz_r1_full__as0.5__d8,gpc,not_applicable,,,ood_test,0.71,0.5,0.4152046783625731,0.0,0.470247693054881,0.2815840084018576,0.6113626198650727,0.2094649126173816,0.0470197735056564,0.5898308253774222,0.3390769958496094,cuda
college_scorecard,q1000,42,quantum,zz_r2_full__as0.5,8,zz_r2_full__as0.5__d8,gpc,not_applicable,,,validation,0.9,0.5192307692307693,0.5106099757262548,0.074074074074074,0.9029876373626372,0.5245140364812306,0.4085414175669252,0.1180047541041321,0.2079936213706179,0.5969419688490722,0.2661182880401611,cuda
college_scorecard,q1000,42,quantum,zz_r2_full__as0.5,8,zz_r2_full__as0.5__d8,gpc,not_applicable,,,id_test,0.904,0.5555555555555556,0.574468085106383,0.2,0.8744888888888889,0.5251171171737592,0.3959873660274363,0.1129833597319759,0.228220196059189,0.5881303335051558,0.2661182880401611,cuda
college_scorecard,q1000,42,quantum,zz_r2_full__as0.5,8,zz_r2_full__as0.5__d8,gpc,not_applicable,,,ood_test,0.71,0.5,0.4152046783625731,0.0,0.4904322486644002,0.2912887809250347,0.6102629712556752,0.2095893937892105,0.0627644041057938,0.6445928611024412,0.2661182880401611,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full__as0.5,8,pauli_xz_r1_full__as0.5__d8,gpc,not_applicable,,,validation,0.932,0.7750686813186813,0.8003851392607205,0.6382978723404256,0.9093406593406592,0.6754942496804864,0.2113818836805674,0.0589897355828459,0.0620644017470116,0.293865631094132,0.4041078090667724,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full__as0.5,8,pauli_xz_r1_full__as0.5__d8,gpc,not_applicable,,,id_test,0.932,0.7488888888888889,0.7837260190321103,0.6046511627906976,0.9105777777777778,0.6398929766524823,0.2081847822611998,0.0582826952970394,0.0669803364481854,0.287583390920047,0.4041078090667724,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full__as0.5,8,pauli_xz_r1_full__as0.5__d8,gpc,not_applicable,,,ood_test,0.692,0.4873239436619718,0.408983451536643,0.0,0.5605050995628946,0.311189603610798,0.6556654634177289,0.2206999461399578,0.1290628093855954,0.4778523541773629,0.4041078090667724,cuda
college_scorecard,q1000,42,quantum,zmap_r2__as0.5,8,zmap_r2__as0.5__d8,gpc,not_applicable,,,validation,0.924,0.7366071428571428,0.768009768009768,0.5777777777777777,0.912087912087912,0.6633025908717392,0.2274195431383741,0.0622239415829398,0.0721942142385607,0.345686635161995,0.3962781429290771,cuda
college_scorecard,q1000,42,quantum,zmap_r2__as0.5,8,zmap_r2__as0.5__d8,gpc,not_applicable,,,id_test,0.932,0.7488888888888889,0.7837260190321103,0.6046511627906976,0.9091555555555556,0.6159343491257824,0.223957777704736,0.0619985800435614,0.0779820829821941,0.331796262297759,0.3962781429290771,cuda
college_scorecard,q1000,42,quantum,zmap_r2__as0.5,8,zmap_r2__as0.5__d8,gpc,not_applicable,,,ood_test,0.71,0.5,0.4152046783625731,0.0,0.5948324429334628,0.3556621798850914,0.6034659928156425,0.2049057851790855,0.0534289106237465,0.534297583893712,0.3962781429290771,cuda
college_scorecard,q1000,42,quantum,zz_r1_full,8,zz_r1_full__d8,gpc,not_applicable,,,validation,0.912,0.5939217032967034,0.6327457264957265,0.3125,0.9019574175824177,0.5551169320157957,0.3671010692421411,0.1019821418173242,0.1893871729345004,0.5633189075121604,0.3418741226196289,cuda
college_scorecard,q1000,42,quantum,zz_r1_full,8,zz_r1_full__d8,gpc,not_applicable,,,id_test,0.908,0.5933333333333334,0.6268898838491986,0.303030303030303,0.8940444444444445,0.5748328657512181,0.3527235389967583,0.096895393321369,0.1979205389626911,0.550448762989128,0.3418741226196289,cuda
college_scorecard,q1000,42,quantum,zz_r1_full,8,zz_r1_full__d8,gpc,not_applicable,,,ood_test,0.71,0.5,0.4152046783625731,0.0,0.509256920835357,0.295807159132594,0.6092205293934579,0.2091743060782602,0.051082079941319,0.6386560315890514,0.3418741226196289,cuda
college_scorecard,q1000,42,quantum,zz_r2_full,8,zz_r2_full__d8,gpc,not_applicable,,,validation,0.9,0.5192307692307693,0.5106099757262548,0.074074074074074,0.864010989010989,0.450989126335814,0.4413799346987845,0.1310258106696412,0.2182539920606172,0.6187540866547656,0.277583360671997,cuda
college_scorecard,q1000,42,quantum,zz_r2_full,8,zz_r2_full__d8,gpc,not_applicable,,,id_test,0.908,0.54,0.5497611776681544,0.1481481481481481,0.8851555555555555,0.5342192391451088,0.4295093339039288,0.1258364730071685,0.231147797871895,0.6149064450399433,0.277583360671997,cuda
college_scorecard,q1000,42,quantum,zz_r2_full,8,zz_r2_full__d8,gpc,not_applicable,,,ood_test,0.71,0.5,0.4152046783625731,0.0,0.5534531325886352,0.3563344852003137,0.6110488720015812,0.2098686235303941,0.0708102841294001,0.6527577791995837,0.277583360671997,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full,8,pauli_xz_r1_full__d8,gpc,not_applicable,,,validation,0.924,0.6856112637362638,0.7358028811391066,0.5128205128205128,0.9043612637362638,0.6861474213584197,0.274696051198236,0.0722399206463583,0.1398341647373991,0.448308780558287,0.3346869945526123,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full,8,pauli_xz_r1_full__d8,gpc,not_applicable,,,id_test,0.92,0.7066666666666667,0.7400707007693907,0.5238095238095238,0.8940444444444444,0.5940103727399829,0.2710657896631778,0.0727225361213501,0.1250374229780003,0.429047098025495,0.3346869945526123,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full,8,pauli_xz_r1_full__d8,gpc,not_applicable,,,ood_test,0.656,0.5537639630888781,0.5552245598791865,0.3435114503816794,0.5901117047110247,0.3540112516073693,0.6327151447217194,0.220987557791282,0.1234302389763473,0.6369416083112296,0.3346869945526123,cuda
college_scorecard,q1000,42,quantum,zmap_r2,8,zmap_r2__d8,gpc,not_applicable,,,validation,0.92,0.7173763736263736,0.7507974481658692,0.5454545454545454,0.9263392857142856,0.7065362585185282,0.2267310645388481,0.0597649990788099,0.0997364951700039,0.3692047526505098,0.3818638324737549,cuda
college_scorecard,q1000,42,quantum,zmap_r2,8,zmap_r2__d8,gpc,not_applicable,,,id_test,0.932,0.731111111111111,0.7741644083107497,0.5853658536585366,0.9114666666666666,0.6176846413536323,0.223519447164304,0.0597842277245062,0.0853406478665112,0.3438138721188653,0.3818638324737549,cuda
college_scorecard,q1000,42,quantum,zmap_r2,8,zmap_r2__d8,gpc,not_applicable,,,ood_test,0.69,0.5879067508499272,0.5920515857349651,0.392156862745098,0.6620689655172414,0.4127925172705933,0.5897508718717386,0.2005645218512263,0.0835959730970697,0.5820971867116951,0.3818638324737549,cuda
college_scorecard,q1000,42,quantum,zz_r1_full__as2,8,zz_r1_full__as2__d8,gpc,not_applicable,,,validation,0.896,0.5169986263736264,0.5081719128329298,0.0714285714285714,0.8270947802197802,0.4626042533054285,0.4126337187276828,0.119728491714623,0.2098210451203678,0.5968949282999291,0.2953007221221924,cuda
college_scorecard,q1000,42,quantum,zz_r1_full__as2,8,zz_r1_full__as2__d8,gpc,not_applicable,,,id_test,0.92,0.6,0.6453900709219859,0.3333333333333333,0.8314666666666667,0.4784043771908705,0.3982863493701263,0.1139711063645142,0.2019922864753766,0.5867407848718346,0.2953007221221924,cuda
college_scorecard,q1000,42,quantum,zz_r1_full__as2,8,zz_r1_full__as2__d8,gpc,not_applicable,,,ood_test,0.71,0.5,0.4152046783625731,0.0,0.4805050995628946,0.2820307578378853,0.6136385426019119,0.2110588523712032,0.0583359691974794,0.6435917958208012,0.2953007221221924,cuda
college_scorecard,q1000,42,quantum,zz_r2_full__as2,8,zz_r2_full__as2__d8,gpc,not_applicable,,,validation,0.896,0.5,0.4725738396624472,0.0,0.7443337912087913,0.3263597171720868,0.4356598784493367,0.128672772546069,0.2098385324684576,0.6100015313981222,0.2592527866363525,cuda
college_scorecard,q1000,42,quantum,zz_r2_full__as2,8,zz_r2_full__as2__d8,gpc,not_applicable,,,id_test,0.9,0.5,0.4736842105263157,0.0,0.7466666666666666,0.3899098238406758,0.4250702965240402,0.1240419978531257,0.2190853820803939,0.6048260470505008,0.2592527866363525,cuda
college_scorecard,q1000,42,quantum,zz_r2_full__as2,8,zz_r2_full__as2__d8,gpc,not_applicable,,,ood_test,0.71,0.5,0.4152046783625731,0.0,0.4664400194269063,0.2684491311016254,0.6124573163044483,0.2105880890376039,0.0672676722900308,0.6398713161212863,0.2592527866363525,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full__as2,8,pauli_xz_r1_full__as2__d8,gpc,not_applicable,,,validation,0.9,0.6552197802197802,0.6819500279883975,0.4186046511627907,0.8993818681318682,0.5659880880293353,0.3440821765190336,0.0962805193017109,0.1743202080907338,0.5297796722640503,0.338447093963623,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full__as2,8,pauli_xz_r1_full__as2__d8,gpc,not_applicable,,,id_test,0.916,0.6866666666666668,0.7210266220309263,0.4878048780487805,0.8840888888888889,0.5271533225818517,0.3306958329675848,0.0920672594324644,0.171054047976506,0.5091533038634193,0.338447093963623,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full__as2,8,pauli_xz_r1_full__as2__d8,gpc,not_applicable,,,ood_test,0.716,0.5491015055852355,0.5310559826688859,0.2365591397849462,0.6033414278776105,0.4036241374934121,0.6011288632140088,0.2057936070098932,0.079123096562901,0.6399545262506386,0.338447093963623,cuda
college_scorecard,q1000,42,quantum,zmap_r2__as2,8,zmap_r2__as2__d8,gpc,not_applicable,,,validation,0.912,0.6449175824175823,0.6867167919799498,0.4210526315789473,0.8629807692307693,0.537271845414703,0.3039187844846645,0.0825514083147144,0.1173653632002981,0.4711602815399746,0.3236963748931885,cuda
college_scorecard,q1000,42,quantum,zmap_r2__as2,8,zmap_r2__as2__d8,gpc,not_applicable,,,id_test,0.924,0.7088888888888889,0.747595515170838,0.5365853658536586,0.8917333333333334,0.6414555937307216,0.269105509301826,0.0698206088224481,0.125237208019447,0.4403121542478032,0.3236963748931885,cuda
college_scorecard,q1000,42,quantum,zmap_r2__as2,8,zmap_r2__as2__d8,gpc,not_applicable,,,ood_test,0.73,0.5344827586206896,0.4846344722275243,0.1290322580645161,0.6814570179698884,0.5481060688368611,0.5651342386136414,0.1873548608176644,0.0552072278192193,0.514963451631243,0.3236963748931885,cuda
college_scorecard,q1000,42,classical_ext,linear,10,linear__d10,gpc,not_applicable,,,validation,0.932,0.7070741758241759,0.7636131041770955,0.5641025641025641,0.9229052197802198,0.6859202812653971,0.2112992649381047,0.0596833281490799,0.0506757836449974,0.2791134791842282,0.3843214511871338,analytic_cpu
college_scorecard,q1000,42,classical_ext,linear,10,linear__d10,gpc,not_applicable,,,id_test,0.932,0.7133333333333334,0.7636131041770955,0.5641025641025641,0.9232,0.6328878672933498,0.2118807054191479,0.0602926411205692,0.0595901421979094,0.296003451971633,0.3843214511871338,analytic_cpu
college_scorecard,q1000,42,classical_ext,linear,10,linear__d10,gpc,not_applicable,,,ood_test,0.712,0.503448275862069,0.4225401815790318,0.0136986301369863,0.6413016027197668,0.4615646946087134,0.6700126967771337,0.2149304042668484,0.1443771969281598,0.3750342234796784,0.3843214511871338,analytic_cpu
college_scorecard,q1000,42,classical_ext,rbf_gscale,10,rbf_gscale__d10,gpc,not_applicable,,,validation,0.924,0.7366071428571428,0.768009768009768,0.5777777777777777,0.9215315934065932,0.6862117799592823,0.2055930116057232,0.0576577804362114,0.0523073609112456,0.2862488433315636,0.3900806903839111,analytic_cpu
college_scorecard,q1000,42,classical_ext,rbf_gscale,10,rbf_gscale__d10,gpc,not_applicable,,,id_test,0.932,0.7488888888888889,0.7837260190321103,0.6046511627906976,0.9132444444444444,0.6303297350961786,0.2107151191509599,0.0594915502282552,0.0668342169994292,0.2823782386750301,0.3900806903839111,analytic_cpu
college_scorecard,q1000,42,classical_ext,rbf_gscale,10,rbf_gscale__d10,gpc,not_applicable,,,ood_test,0.71,0.5,0.4152046783625731,0.0,0.6167848470131132,0.3556212656213818,0.6293411734984559,0.2118126414164423,0.1145841293135469,0.4642354504344991,0.3900806903839111,analytic_cpu
college_scorecard,q1000,42,classical_ext,poly2,10,poly2__d10,gpc,not_applicable,,,validation,0.932,0.7240728021978022,0.7741644083107497,0.5853658536585366,0.9234203296703296,0.690163137729297,0.2075188385293052,0.0588267498425315,0.0452184338650416,0.2685837910137692,0.3939492702484131,analytic_cpu
college_scorecard,q1000,42,classical_ext,poly2,10,poly2__d10,gpc,not_applicable,,,id_test,0.928,0.7111111111111111,0.7554347826086957,0.55,0.9230222222222224,0.62150743062921,0.2082105071616778,0.0595577293268535,0.069628257428458,0.2845874074023334,0.3939492702484131,analytic_cpu
college_scorecard,q1000,42,classical_ext,poly2,10,poly2__d10,gpc,not_applicable,,,ood_test,0.712,0.503448275862069,0.4225401815790318,0.0136986301369863,0.6377076250607091,0.4435420200414405,0.6753326365770798,0.2168760948194162,0.1460047344605101,0.3702184107307935,0.3939492702484131,analytic_cpu
college_scorecard,q1000,42,classical_ext,poly3,10,poly3__d10,gpc,not_applicable,,,validation,0.928,0.7218406593406593,0.7660636306924516,0.5714285714285714,0.9244505494505496,0.6911438529268943,0.204684341791027,0.0583140264726228,0.0450782869254773,0.2588507273552737,0.4077482223510742,analytic_cpu
college_scorecard,q1000,42,classical_ext,poly3,10,poly3__d10,gpc,not_applicable,,,id_test,0.932,0.731111111111111,0.7741644083107497,0.5853658536585366,0.9232,0.6224981878479808,0.2052929023535631,0.0590577426952994,0.0533241050733219,0.2733649947979193,0.4077482223510742,analytic_cpu
college_scorecard,q1000,42,classical_ext,poly3,10,poly3__d10,gpc,not_applicable,,,ood_test,0.712,0.503448275862069,0.4225401815790318,0.0136986301369863,0.634638173870811,0.4409355412212383,0.6783094030173004,0.2176212799771426,0.1496495918951136,0.3679298224323606,0.4077482223510742,analytic_cpu
college_scorecard,q1000,42,classical_ext,laplacian_med,10,laplacian_med__d10,gpc,not_applicable,,,validation,0.928,0.7388392857142857,0.7757177033492824,0.5909090909090909,0.9320054945054944,0.6996530723464267,0.2009185753009555,0.0554772110714242,0.0607426330155112,0.2919195131896381,0.4040367603302002,analytic_cpu
college_scorecard,q1000,42,classical_ext,laplacian_med,10,laplacian_med__d10,gpc,not_applicable,,,id_test,0.928,0.7111111111111111,0.7554347826086957,0.55,0.9288888888888888,0.6536925133282765,0.2043750350165141,0.0564170867492113,0.0776322350731972,0.2955528234284138,0.4040367603302002,analytic_cpu
college_scorecard,q1000,42,classical_ext,laplacian_med,10,laplacian_med__d10,gpc,not_applicable,,,ood_test,0.71,0.5,0.4152046783625731,0.0,0.6582224380767363,0.5150766885508681,0.5969833370103499,0.1993597506852526,0.0936143947199161,0.4675683155701632,0.4040367603302002,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med,10,matern15_med__d10,gpc,not_applicable,,,validation,0.924,0.7366071428571428,0.768009768009768,0.5777777777777777,0.9239354395604396,0.6842821790228023,0.2049590698040496,0.0581716016393982,0.0469775718647883,0.2702215784285256,0.398087739944458,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med,10,matern15_med__d10,gpc,not_applicable,,,id_test,0.932,0.731111111111111,0.7741644083107497,0.5853658536585366,0.9210666666666668,0.626989819787554,0.206898079998207,0.0590874127505685,0.0585948704705378,0.277002619480485,0.398087739944458,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med,10,matern15_med__d10,gpc,not_applicable,,,ood_test,0.71,0.5,0.4152046783625731,0.0,0.6327537639630889,0.4329619553780228,0.6596546004449464,0.2180946136539528,0.1481643924397966,0.3910456054340335,0.398087739944458,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med,10,matern25_med__d10,gpc,not_applicable,,,validation,0.924,0.7366071428571428,0.768009768009768,0.5777777777777777,0.9234203296703296,0.6791786822856295,0.2042699227328327,0.0581504778378665,0.0469271516494901,0.2647766191641189,0.4025063514709472,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med,10,matern25_med__d10,gpc,not_applicable,,,id_test,0.932,0.731111111111111,0.7741644083107497,0.5853658536585366,0.9219555555555556,0.6294707016052045,0.2057762791015875,0.0588935350324592,0.06056375202721,0.2728796920668647,0.4025063514709472,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med,10,matern25_med__d10,gpc,not_applicable,,,ood_test,0.71,0.5,0.4152046783625731,0.0,0.6313550267119961,0.4263821015097189,0.6670199612929666,0.2192811741126929,0.1509749310520731,0.3819134315571326,0.4025063514709472,analytic_cpu
college_scorecard,q1000,42,classical_ext,rbf_gscale_x0.1,10,rbf_gscale_x0.1__d10,gpc,not_applicable,,,validation,0.932,0.7070741758241759,0.7636131041770955,0.5641025641025641,0.9220467032967034,0.689340871271577,0.2110363395984744,0.0594366808555464,0.0547205916405343,0.2826193740243887,0.4059045314788818,analytic_cpu
college_scorecard,q1000,42,classical_ext,rbf_gscale_x0.1,10,rbf_gscale_x0.1__d10,gpc,not_applicable,,,id_test,0.924,0.6733333333333333,0.7227248847119258,0.4864864864864865,0.9212444444444444,0.61940887262294,0.2123865402935809,0.0601668344771241,0.0564856473701762,0.2985095017321783,0.4059045314788818,analytic_cpu
college_scorecard,q1000,42,classical_ext,rbf_gscale_x0.1,10,rbf_gscale_x0.1__d10,gpc,not_applicable,,,ood_test,0.71,0.5,0.4152046783625731,0.0,0.6370859640602233,0.4305977088318351,0.6604961966243288,0.2161816334347034,0.1409186244828506,0.3866196528455756,0.4059045314788818,analytic_cpu
college_scorecard,q1000,42,classical_ext,rbf_gscale_x0.3,10,rbf_gscale_x0.3__d10,gpc,not_applicable,,,validation,0.924,0.7366071428571428,0.768009768009768,0.5777777777777777,0.9234203296703296,0.6871068050031357,0.2033361433430166,0.0579937846707829,0.0506060388852107,0.2582525395561004,0.41219162940979,analytic_cpu
college_scorecard,q1000,42,classical_ext,rbf_gscale_x0.3,10,rbf_gscale_x0.3__d10,gpc,not_applicable,,,id_test,0.932,0.731111111111111,0.7741644083107497,0.5853658536585366,0.9230222222222222,0.6313549098905266,0.2042472927055591,0.0585692328419206,0.0550372781538959,0.268978442039174,0.41219162940979,analytic_cpu
college_scorecard,q1000,42,classical_ext,rbf_gscale_x0.3,10,rbf_gscale_x0.3__d10,gpc,not_applicable,,,ood_test,0.71,0.5,0.4152046783625731,0.0,0.6296066051481302,0.4259449893881807,0.6762480821533104,0.220058040999772,0.1529708237043959,0.3708007438690396,0.41219162940979,analytic_cpu
college_scorecard,q1000,42,classical_ext,rbf_gscale_x3,10,rbf_gscale_x3__d10,gpc,not_applicable,,,validation,0.928,0.7388392857142857,0.7757177033492824,0.5909090909090909,0.9232486263736264,0.7061979490208335,0.2545195120760098,0.0666837457480577,0.119573191911096,0.421142127186957,0.4043200016021728,analytic_cpu
college_scorecard,q1000,42,classical_ext,rbf_gscale_x3,10,rbf_gscale_x3__d10,gpc,not_applicable,,,id_test,0.92,0.7066666666666667,0.7400707007693907,0.5238095238095238,0.9002666666666665,0.5817489748935353,0.2574380754214426,0.070725784639759,0.1167129953052099,0.3986674641680452,0.4043200016021728,analytic_cpu
college_scorecard,q1000,42,classical_ext,rbf_gscale_x3,10,rbf_gscale_x3__d10,gpc,not_applicable,,,ood_test,0.692,0.4914035939776591,0.4212092967317117,0.0253164556962025,0.5517241379310345,0.3014885630906337,0.6132109887250123,0.2115046601201848,0.0734022684256546,0.6309473955102823,0.4043200016021728,analytic_cpu
